task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
11	da/62fb3d	13699260	interleave (3)	COMPLETED	0	2016-11-26 20:34:56.606	2m 31s	22.4s	96.2%	1.3 GB	32.8 GB	1.3 GB	32.8 GB	56.4 MB	52.2 MB	8378	108000	151053	22377	1432383488	35184635904	1432383488	35251769344	59161265	54781924
6	8f/3e8d8b	13699261	fastqToSsake (6)	COMPLETED	0	2016-11-26 20:34:56.661	2m 31s	14.7s	97.9%	1.6 GB	32.6 GB	1.6 GB	32.7 GB	58.8 MB	10.3 MB	8603	21235	151010	14738	1756028928	35048312832	1757511680	35114369024	61705403	10787890
5	c5/4bbb90	13699262	fastqToSsake (5)	COMPLETED	0	2016-11-26 20:34:56.717	2m 31s	16s	94.0%	1.7 GB	32.6 GB	1.7 GB	32.7 GB	61.9 MB	9.7 MB	8995	19958	151016	16001	1777905664	35048312832	1778618368	35114369024	64913515	10142622
3	3f/b75667	13699263	fastqToSsake (3)	COMPLETED	0	2016-11-26 20:34:56.771	2m 31s	15.2s	91.7%	1.6 GB	32.6 GB	1.6 GB	32.7 GB	57.8 MB	9.9 MB	8475	20383	151034	15163	1750286336	35048312832	1750781952	35114369024	60655272	10357626
16	10/abf78c	13699264	interleave (8)	COMPLETED	0	2016-11-26 20:34:56.835	2m 31s	21.8s	96.0%	1.3 GB	32.8 GB	1.3 GB	32.8 GB	53.9 MB	50.6 MB	8057	104573	151037	21757	1387687936	35184635904	1387687936	35251769344	56533162	53011036
19	d3/038889	13699773	alignReads (1)	COMPLETED	0	2016-11-26 20:36:57.750	30.2s	35ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	30188	35	1294336	11624448	0	0	0	0
20	0a/fe453a	13699774	alignReads (2)	COMPLETED	0	2016-11-26 20:36:57.821	30.2s	37ms	0.0%	1.2 MB	11.1 MB	0	0	31.4 KB	421 B	70	7	30180	37	1290240	11624448	0	0	32177	421
22	30/f6282a	13699778	alignReads (3)	COMPLETED	0	2016-11-26 20:36:57.966	30.1s	30ms	0.0%	1.3 MB	11.1 MB	0	0	0	0	0	0	30056	30	1323008	11624448	0	0	0	0
23	87/16b5e5	13699780	alignReads (4)	COMPLETED	0	2016-11-26 20:36:58.045	30s	26ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	29996	26	1294336	11624448	0	0	0	0
18	d2/d91f15	13699645	reformat (2)	COMPLETED	0	2016-11-26 20:36:26.854	1m 2s	12.3s	96.7%	3.1 MB	28 MB	3.1 MB	28 MB	208.8 MB	204.6 MB	30847	25938	61805	12264	3256320	29310976	3256320	29360128	218938821	214564864
25	f1/d2e682	13699783	alignReads (5)	COMPLETED	0	2016-11-26 20:36:58.203	30.5s	3ms	-	-	-	-	-	-	-	-	-	30476	3	-	-	-	-	-	-
27	b6/d381d2	13699785	alignReads (6)	COMPLETED	0	2016-11-26 20:36:58.361	30.4s	3ms	-	-	-	-	-	-	-	-	-	30378	3	-	-	-	-	-	-
21	37/5695df	13699775	reformat (3)	COMPLETED	0	2016-11-26 20:36:57.887	1m 1s	13.1s	89.6%	3.1 MB	28 MB	3.1 MB	28 MB	247.8 MB	242.8 MB	36515	30734	60779	13091	3244032	29310976	3244032	29360128	259788229	254574592
24	28/3372a5	13699782	reformat (4)	COMPLETED	0	2016-11-26 20:36:58.124	1m 1s	12.5s	100.0%	3.1 MB	28 MB	3.1 MB	28 MB	242.2 MB	237.4 MB	35658	30029	60553	12504	3248128	29310976	3248128	29360128	253955525	248905728
29	23/ccaa43	13699909	alignReads (7)	COMPLETED	0	2016-11-26 20:37:27.721	31.1s	33ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	31058	33	1290240	11624448	0	0	0	0
31	c5/0eacf0	13699911	reformat (7)	COMPLETED	0	2016-11-26 20:37:27.856	30.9s	11.3s	104.9%	3.1 MB	28 MB	3.1 MB	28 MB	140 MB	136.6 MB	20721	17367	30949	11301	3252224	29310976	3252224	29360128	146812357	143245312
32	e8/b08bf8	13699912	reformat (8)	COMPLETED	0	2016-11-26 20:37:27.922	30.9s	10.4s	90.4%	3.1 MB	28 MB	3.1 MB	28 MB	145.5 MB	141.9 MB	21578	18074	30900	10386	3244032	29310976	3244032	29360128	152559045	148832256
33	4f/0cde8a	13699913	alignReads (8)	COMPLETED	0	2016-11-26 20:37:27.984	30.9s	12ms	-	-	-	-	-	-	-	-	-	30909	12	-	-	-	-	-	-
26	03/728f8d	13699784	reformat (5)	COMPLETED	0	2016-11-26 20:36:58.286	1m 1s	12.3s	98.0%	3.1 MB	28 MB	3.1 MB	28 MB	213 MB	208.8 MB	31399	26427	61380	12324	3248128	29310976	3248128	29360128	223317445	218955776
30	0b/5d89fb	13699910	reformat (6)	COMPLETED	0	2016-11-26 20:37:27.792	1m 2s	13.2s	97.1%	3.1 MB	28 MB	3.1 MB	28 MB	219.1 MB	214.7 MB	32520	27297	61950	13201	3244032	29310976	3244032	29360128	229719493	225116160
34	a9/24530f	13699915	ssake (2)	COMPLETED	0	2016-11-26 20:37:28.724	1h 38m 3s	1h 36m 55s	102.0%	818.8 MB	861.3 MB	818.8 MB	861.4 MB	107.7 MB	133.6 MB	24796	604023	5882903	5814626	858603520	903168000	858603520	903217152	112969886	140060142
28	61/ccd0a1	13699786	ssake (1)	COMPLETED	0	2016-11-26 20:36:58.437	1h 41m 2s	1h 40m 14s	99.4%	833.8 MB	876.2 MB	837.8 MB	880.3 MB	106.9 MB	131.3 MB	24593	582936	6062178	6013833	874299392	918814720	878497792	923062272	112126106	137675303
41	0b/c96fe8	13724944	alignContigs (1)	COMPLETED	0	2016-11-26 22:15:31.797	6m 31s	30ms	0.0%	1.3 MB	11.1 MB	0	0	0	0	0	0	390838	30	1314816	11624448	0	0	0	0
42	0b/3e1e66	13725583	alignContigs (2)	COMPLETED	0	2016-11-26 22:18:00.699	4m 31s	28ms	0.0%	1.3 MB	11.1 MB	0	0	0	0	0	0	270941	28	1318912	11624448	0	0	0	0
39	a7/5729ba	13700069	ssake (7)	COMPLETED	0	2016-11-26 20:37:59.725	1h 46m 32s	1h 42m 46s	101.0%	842.8 MB	885.3 MB	846.9 MB	889.4 MB	111.6 MB	133.8 MB	25632	600806	6391966	6166483	883789824	928346112	887988224	932593664	116980239	140258432
40	9e/06880a	13700205	ssake (8)	COMPLETED	0	2016-11-26 20:38:29.829	1h 57m 2s	1h 53m 30s	99.7%	1.6 GB	1.7 GB	832.4 MB	873 MB	122.9 MB	143.8 MB	28638	673028	7021987	6809621	1742458880	1819181056	872869888	915427328	128921498	150754793
43	35/bebc4c	13727252	alignContigs (3)	COMPLETED	0	2016-11-26 22:24:31.786	11m 31s	5ms	-	-	-	-	-	-	-	-	-	690994	5	-	-	-	-	-	-
44	bf/997fb7	13730035	alignContigs (4)	COMPLETED	0	2016-11-26 22:35:31.967	1m 32s	26ms	0.0%	1.3 MB	11.1 MB	0	0	0	0	0	0	91827	26	1318912	11624448	0	0	0	0
36	28/ae088f	13700064	ssake (4)	COMPLETED	0	2016-11-26 20:37:58.770	2h 24m 33s	2h 20m 49s	100.0%	944.7 MB	985.4 MB	944.8 MB	985.5 MB	120.5 MB	157.8 MB	27252	700810	8673229	8449446	990588928	1033220096	990674944	1033379840	126308284	165515971
45	de/edc58b	13737088	alignContigs (5)	COMPLETED	0	2016-11-26 23:02:32.162	3m 31s	32ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	210850	32	1290240	11624448	0	0	0	0
37	1e/65b15f	13700065	ssake (5)	COMPLETED	0	2016-11-26 20:37:58.868	2h 31m 33s	2h 27m 53s	99.7%	887.9 MB	930.4 MB	895.9 MB	938.5 MB	128.8 MB	155.2 MB	29873	698559	9093183	8872817	931004416	975613952	939401216	984059904	135100155	162723647
46	8a/038e31	13738930	alignContigs (6)	COMPLETED	0	2016-11-26 23:09:32.160	1m 32s	29ms	0.0%	1.3 MB	11.1 MB	0	0	0	0	0	0	91887	29	1323008	11624448	0	0	0	0
38	18/243366	13700067	ssake (6)	COMPLETED	0	2016-11-26 20:37:58.920	2h 33m 33s	2h 29m 46s	100.0%	797.8 MB	840.3 MB	797.8 MB	840.4 MB	120.1 MB	142.4 MB	27946	663903	9213160	8985766	836599808	881168384	836599808	881217536	125973786	149365445
47	c5/722263	13739422	alignContigs (7)	COMPLETED	0	2016-11-26 23:11:32.206	30.8s	35ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	30848	35	1294336	11624448	0	0	0	0
35	f2/2e55bd	13700063	ssake (3)	COMPLETED	0	2016-11-26 20:37:58.715	3h 35s	2h 57m 5s	100.0%	1 GB	1.1 GB	1 GB	1.1 GB	129.2 MB	170.7 MB	29302	754516	10834569	10625277	1095442432	1138073600	1095540736	1138233344	135512064	179019908
48	3c/953f8c	13746316	alignContigs (8)	COMPLETED	0	2016-11-26 23:38:33.498	30.8s	34ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	30772	34	1286144	11624448	0	0	0	0
