task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
30	5d/a494ea	14360599	exonerate (3)	COMPLETED	0	2016-11-29 15:56:09.689	1m 2s	36.8s	89.8%	609 MB	669.6 MB	597.3 MB	638.4 MB	947.3 MB	5.2 MB	242810	1542	61773	36815	638554112	702160896	626331648	669396992	993326750	5473865
38	be/f79541	-	normExonerate (3)	COMPLETED	-	2016-11-29 15:57:11.502	9ms	1ms	-	-	-	-	-	-	-	-	-	9	1	-	-	-	-	-	-
36	3e/b452d1	14361410	exonerate (8)	COMPLETED	0	2016-11-29 15:57:09.893	30.6s	12.5s	74.9%	382.2 MB	435 MB	382.2 MB	435.1 MB	339.8 MB	612.7 KB	87331	214	30585	12514	400732160	456126464	400732160	456183808	356315512	627402
39	4b/3c9a4d	-	normExonerate (4)	COMPLETED	-	2016-11-29 15:57:40.504	7ms	0ms	-	-	-	-	-	-	-	-	-	7	0	-	-	-	-	-	-
16	30/42f307	14358562	formatChr (7)	COMPLETED	0	2016-11-29 15:53:37.237	4m 30s	1m 29s	65.4%	298.9 MB	312.1 MB	301.3 MB	314.6 MB	2.5 GB	1.1 GB	1148315	344269	270247	88842	313430016	327266304	315969536	329830400	2635241447	1140113204
18	0a/8da630	14358566	formatChr (9)	COMPLETED	0	2016-11-29 15:53:37.449	4m 30s	1m 23s	87.2%	709.5 MB	722.7 MB	712.6 MB	725.8 MB	2.4 GB	2.1 GB	1005012	599813	270061	83471	743944192	757784576	747220992	761085952	2625633080	2242256578
33	b1/55923f	14361390	exonerate (5)	COMPLETED	0	2016-11-29 15:57:08.597	1m 2s	23.4s	86.5%	115.8 MB	168.8 MB	116 MB	169.1 MB	365.9 MB	5.1 MB	94094	1506	61876	23414	121384960	176988160	121655296	177315840	383690736	5311823
42	67/79fe63	-	normExonerate (5)	COMPLETED	-	2016-11-29 15:58:10.496	6ms	0ms	-	-	-	-	-	-	-	-	-	6	0	-	-	-	-	-	-
41	12/2125b8	14362190	exonerate (10)	COMPLETED	0	2016-11-29 15:58:07.660	30.8s	2.7s	29.0%	41.6 MB	74.9 MB	41.6 MB	74.9 MB	21.4 MB	247.4 KB	5534	72	30825	2735	43622400	78536704	43622400	78553088	22427060	253315
43	f4/547f71	-	normExonerate (6)	COMPLETED	-	2016-11-29 15:58:38.501	4ms	1ms	-	-	-	-	-	-	-	-	-	4	1	-	-	-	-	-	-
40	dc/b09ecf	14362188	exonerate (9)	COMPLETED	0	2016-11-29 15:58:07.595	1m 1s	29s	57.3%	152.6 MB	206.1 MB	152.8 MB	206.4 MB	536.7 MB	6.2 MB	137783	1817	60894	29017	159965184	216109056	160235520	216412160	562736627	6465479
44	57/c5a270	-	normExonerate (7)	COMPLETED	-	2016-11-29 15:59:08.529	10ms	1ms	-	-	-	-	-	-	-	-	-	10	1	-	-	-	-	-	-
34	e6/190dc0	14361408	exonerate (6)	COMPLETED	0	2016-11-29 15:57:09.824	2m 2s	1m 51s	122.5%	674.9 MB	733.9 MB	675.2 MB	734.1 MB	858.3 MB	39 MB	222529	11771	121666	111486	707698688	769593344	707969024	769753088	900025545	40939105
45	53/702d19	-	normExonerate (8)	COMPLETED	-	2016-11-29 15:59:11.539	11ms	8ms	-	-	-	-	-	-	-	-	-	11	8	-	-	-	-	-	-
35	bd/d2f701	14361412	exonerate (7)	COMPLETED	0	2016-11-29 15:57:09.951	4m 31s	4m	117.3%	685.9 MB	744.9 MB	686.1 MB	745.4 MB	1.4 GB	116.5 MB	384695	35550	270565	240223	719167488	781111296	719417344	781619200	1498917378	122173928
46	1b/9ce05a	-	normExonerate (9)	COMPLETED	-	2016-11-29 16:01:40.534	11ms	5ms	-	-	-	-	-	-	-	-	-	11	5	-	-	-	-	-	-
25	66/d3eb4b	14359791	exonerate (1)	COMPLETED	0	2016-11-29 15:55:09.061	7m 1s	6m 19s	69.2%	702.8 MB	761.4 MB	703.1 MB	761.5 MB	1.6 GB	165.6 MB	433646	49650	421452	379274	736989184	798420992	737259520	798441472	1735480702	173601544
47	02/b5fbb0	-	normExonerate (10)	COMPLETED	-	2016-11-29 16:02:10.533	9ms	1ms	-	-	-	-	-	-	-	-	-	9	1	-	-	-	-	-	-
10	85/60f14b	14358531	formatChr (1)	COMPLETED	0	2016-11-29 15:53:36.055	11m 32s	6m 21s	75.0%	289 MB	302.2 MB	290.8 MB	304 MB	2.8 GB	1.1 GB	3215416	501432	692490	380808	302997504	316829696	304893952	318754816	3035125354	1136150045
12	64/65123f	14358561	formatChr (3)	COMPLETED	0	2016-11-29 15:53:37.169	13m 30s	6m 25s	72.3%	698.6 MB	711.8 MB	699.6 MB	712.8 MB	5.9 GB	2.5 GB	3510895	864202	810392	384707	732561408	746401792	733593600	747458560	6370839463	2648587618
48	f7/7a1f11	14366928	exonerate (11)	COMPLETED	0	2016-11-29 16:05:08.700	2m 1s	1m 27s	77.0%	39.7 MB	92.4 MB	40.2 MB	92.9 MB	656.9 MB	50.2 MB	172251	15025	120853	87485	41623552	96903168	42164224	97366016	688759758	52613704
50	60/e45046	-	normExonerate (11)	COMPLETED	-	2016-11-29 16:07:09.570	7ms	0ms	-	-	-	-	-	-	-	-	-	7	0	-	-	-	-	-	-
49	6e/b1ff23	14368723	exonerate (12)	COMPLETED	0	2016-11-29 16:07:07.679	30.9s	6.8s	36.2%	54.7 MB	87.6 MB	54.7 MB	87.6 MB	123.2 MB	2.2 MB	31739	642	30888	6784	57339904	91811840	57339904	91828224	129153439	2258873
51	95/5f4e84	-	normExonerate (12)	COMPLETED	-	2016-11-29 16:07:38.604	7ms	2ms	-	-	-	-	-	-	-	-	-	7	2	-	-	-	-	-	-
66	38/4cde24	14369070	similarity (15)	COMPLETED	0	2016-11-29 16:07:39.005	30.6s	753ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	199.3 KB	96.3 KB	312	634	30561	753	1355776	11620352	1355776	11636736	204089	98621
55	00/c3a63e	14369071	similarity (4)	COMPLETED	0	2016-11-29 16:07:39.073	30.5s	4.2s	74.0%	112.9 MB	160.9 MB	113.1 MB	161.2 MB	1.3 MB	24.3 KB	250	482	30513	4201	118337536	168738816	118599680	169017344	1400278	24930
54	f1/74b6cd	14369072	similarity (3)	COMPLETED	0	2016-11-29 16:07:39.287	30.3s	872ms	5.0%	35.8 MB	57.6 MB	35.8 MB	57.6 MB	275.5 KB	9.1 KB	244	477	30317	872	37486592	60383232	37486592	60403712	282108	9285
56	68/93f578	14369073	similarity (5)	COMPLETED	0	2016-11-29 16:07:39.360	30.3s	749ms	6.0%	35.7 MB	57.6 MB	35.9 MB	57.7 MB	535.5 KB	306 KB	324	562	30256	749	37429248	60391424	37662720	60547072	548370	313394
59	3b/86366a	14369074	similarity (8)	COMPLETED	0	2016-11-29 16:07:39.425	30.2s	944ms	11.0%	109.4 MB	157.2 MB	109.4 MB	157.3 MB	420.8 KB	11.6 KB	260	490	30208	944	114663424	164831232	114663424	164896768	430886	11923
58	a0/65388c	14369075	similarity (7)	COMPLETED	0	2016-11-29 16:07:39.491	30.2s	656ms	0.0%	72.2 MB	107.1 MB	35.9 MB	57.9 MB	407.5 KB	10.6 KB	232	468	30165	656	75730944	112328704	37662720	60682240	417292	10877
52	7b/8dd6bd	14369076	similarity (1)	COMPLETED	0	2016-11-29 16:07:39.563	30.1s	693ms	7.0%	37.8 MB	59.4 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30109	693	39669760	62320640	1351680	11636736	8212	0
61	d8/3316d5	14369077	similarity (10)	COMPLETED	0	2016-11-29 16:07:39.630	30.1s	392ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	264.2 KB	145.2 KB	296	646	30055	392	1351680	11620352	1351680	11636736	270556	148663
64	27/cc73b2	14369078	similarity (13)	COMPLETED	0	2016-11-29 16:07:39.696	30s	499ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	430.8 KB	226.1 KB	340	666	30004	499	1351680	11620352	1351680	11636736	441106	231570
53	0c/02c0a0	14369079	similarity (2)	COMPLETED	0	2016-11-29 16:07:39.762	30s	218ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8.1 KB	0	16	0	29954	218	1355776	11620352	1355776	11636736	8268	0
62	a2/dd4f85	14369080	similarity (11)	COMPLETED	0	2016-11-29 16:07:39.828	30.7s	389ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	317.6 KB	205.8 KB	360	680	30735	389	1351680	11620352	1351680	11636736	325216	210786
67	16/d31ac6	14369081	similarity (16)	COMPLETED	0	2016-11-29 16:07:39.899	30.7s	477ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	627.6 KB	323.4 KB	356	691	30678	477	1355776	11620352	1355776	11636736	642656	331150
57	f6/463b46	14369082	similarity (6)	COMPLETED	0	2016-11-29 16:07:39.964	30.6s	483ms	2.0%	25.2 MB	47.2 MB	35.8 MB	57.7 MB	854 KB	599.9 KB	449	780	30631	483	26447872	49442816	37543936	60547072	874447	614338
63	ee/a79cea	14369083	similarity (12)	COMPLETED	0	2016-11-29 16:07:40.031	30.6s	341ms	2.0%	25.7 MB	47.7 MB	35.8 MB	57.6 MB	299.9 KB	9.1 KB	232	468	30586	341	26947584	49983488	37498880	60411904	307098	9365
65	c6/95dde6	14369084	similarity (14)	COMPLETED	0	2016-11-29 16:07:40.098	30.5s	287ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	356.7 KB	183.1 KB	328	656	30543	287	1351680	11620352	1351680	11636736	365309	187478
60	43/e71bd5	14369085	similarity (9)	COMPLETED	0	2016-11-29 16:07:40.161	30.5s	1.4s	37.0%	110.7 MB	158.6 MB	110.7 MB	158.8 MB	829.5 KB	16.7 KB	240	475	30507	1440	116117504	166293504	116117504	166502400	849384	17146
68	3e/33c92b	14369086	similarity (17)	COMPLETED	0	2016-11-29 16:07:40.228	30.5s	214ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30461	214	1355776	11620352	1355776	11636736	8212	0
69	15/dd7c95	14369087	similarity (18)	COMPLETED	0	2016-11-29 16:07:40.294	30.4s	268ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	388.3 KB	243.7 KB	354	681	30415	268	1355776	11620352	1355776	11636736	397659	249510
70	2f/440906	14369088	similarity (19)	COMPLETED	0	2016-11-29 16:07:40.357	30.4s	626ms	34.0%	109.1 MB	156.9 MB	72.5 MB	107.4 MB	416.4 KB	11.9 KB	209	470	30371	626	114360320	164519936	76042240	112623616	426370	12216
71	e6/33fafc	14369089	similarity (20)	COMPLETED	0	2016-11-29 16:07:40.422	30.3s	257ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	357.6 KB	214.5 KB	349	673	30322	257	1351680	11620352	1351680	11636736	366220	219674
72	65/e0fa8d	14369090	similarity (21)	COMPLETED	0	2016-11-29 16:07:40.492	30.3s	1.2s	36.0%	110.2 MB	158.4 MB	110.2 MB	158.4 MB	842.2 KB	16.8 KB	240	474	30267	1232	115576832	166060032	115576832	166084608	862446	17197
73	9d/365283	14369091	similarity (22)	COMPLETED	0	2016-11-29 16:07:40.555	30.2s	274ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	409.6 KB	251.1 KB	359	683	30219	274	1351680	11620352	1351680	11636736	419467	257122
74	1c/a33e9a	14369092	similarity (23)	COMPLETED	0	2016-11-29 16:07:40.620	30.2s	892ms	0.0%	109.5 MB	157.6 MB	109.5 MB	157.6 MB	546.8 KB	14.1 KB	213	473	30172	892	114794496	165224448	114794496	165249024	559926	14410
75	b2/6fc2b6	14369093	similarity (24)	COMPLETED	0	2016-11-29 16:07:40.683	30.1s	5.5s	36.5%	114.1 MB	162.1 MB	114.1 MB	162.2 MB	1.5 MB	27.5 KB	256	487	30134	5487	119599104	169967616	119660544	170102784	1619000	28129
76	d6/365713	14369094	similarity (25)	COMPLETED	0	2016-11-29 16:07:40.746	30.1s	239ms	2.0%	26.8 MB	49 MB	35.6 MB	57.5 MB	175.6 KB	7.5 KB	236	471	30099	239	28119040	51339264	37322752	60280832	179768	7701
77	5a/f63a1d	14369095	similarity (26)	COMPLETED	0	2016-11-29 16:07:40.809	30.1s	198ms	2.0%	24.9 MB	47 MB	35.5 MB	57.5 MB	131.9 KB	6.8 KB	232	468	30056	198	26152960	49307648	37249024	60276736	135064	6991
78	be/6473b1	14369096	similarity (27)	COMPLETED	0	2016-11-29 16:07:40.873	30s	310ms	2.0%	25.9 MB	47.9 MB	35.7 MB	57.6 MB	237.8 KB	8.4 KB	236	471	30010	310	27136000	50253824	37421056	60411904	243468	8584
81	24/044e84	14369099	similarity (30)	COMPLETED	0	2016-11-29 16:07:41.058	30.5s	483ms	2.0%	31.5 MB	53.6 MB	35.9 MB	57.9 MB	427.9 KB	10.9 KB	232	468	30513	483	33079296	56201216	37687296	60682240	438154	11151
83	3e/32daa2	14369101	similarity (32)	COMPLETED	0	2016-11-29 16:07:41.181	30.4s	333ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	605.5 KB	429.2 KB	410	737	30412	333	1355776	11620352	1355776	11636736	620053	439517
85	d5/ac9c30	14369103	similarity (34)	COMPLETED	0	2016-11-29 16:07:41.305	30.3s	264ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	408.9 KB	249.8 KB	359	684	30309	264	1355776	11620352	1355776	11636736	418724	255804
79	39/7b323f	14369097	similarity (28)	COMPLETED	0	2016-11-29 16:07:40.933	1m 1s	1.2s	43.0%	110 MB	158.1 MB	110.1 MB	158.2 MB	704.6 KB	15 KB	240	475	60633	1214	115380224	165797888	115486720	165912576	721482	15376
80	1f/28ed5b	14369098	similarity (29)	COMPLETED	0	2016-11-29 16:07:40.995	1m 1s	1.6s	71.5%	111.4 MB	159.3 MB	111.4 MB	159.3 MB	858.5 KB	19.2 KB	213	473	60587	1599	116760576	167059456	116760576	167084032	879118	19668
82	66/32ec3e	14369100	similarity (31)	COMPLETED	0	2016-11-29 16:07:41.120	1m	1.1s	5.0%	109.7 MB	157.5 MB	109.9 MB	157.8 MB	1.5 MB	880.5 KB	471	826	60476	1050	114999296	165150720	115216384	165507072	1533664	901659
84	f4/093397	14369102	similarity (33)	COMPLETED	0	2016-11-29 16:07:41.244	1m 1s	774ms	34.0%	109.3 MB	157.4 MB	109.3 MB	157.5 MB	1 MB	555.6 KB	403	749	61325	774	114573312	165076992	114573312	165105664	1067965	568952
86	89/e02f48	14369104	similarity (35)	COMPLETED	0	2016-11-29 16:07:41.367	1m 1s	4.6s	42.0%	113.3 MB	161.6 MB	113.6 MB	161.9 MB	1.5 MB	26 KB	254	484	61217	4627	118841344	169459712	119107584	169725952	1521746	26585
87	13/34fedb	14369105	similarity (36)	COMPLETED	0	2016-11-29 16:07:41.431	1m 1s	1.3s	42.0%	110.6 MB	158.8 MB	110.6 MB	158.8 MB	895 KB	17.5 KB	240	474	61163	1326	116023296	166461440	116023296	166486016	916432	17940
91	d0/d0d396	14369109	similarity (40)	COMPLETED	0	2016-11-29 16:07:41.685	1m 1s	432ms	3.0%	35.7 MB	57.6 MB	35.8 MB	57.6 MB	889.8 KB	668 KB	477	804	60921	432	37482496	60383232	37494784	60403712	911141	684026
88	42/e5d05f	14369106	similarity (37)	COMPLETED	0	2016-11-29 16:07:41.493	1m 31s	603ms	33.0%	108.8 MB	156.7 MB	72.3 MB	107.3 MB	432.2 KB	11.2 KB	240	474	91077	603	114065408	164290560	75829248	112488448	442546	11517
89	91/74363f	14369107	similarity (38)	COMPLETED	0	2016-11-29 16:07:41.558	1m 31s	843ms	32.0%	109.3 MB	157.2 MB	109.5 MB	157.5 MB	564.8 KB	13.1 KB	240	475	91030	843	114651136	164790272	114868224	165150720	578380	13410
90	1b/495346	14369108	similarity (39)	COMPLETED	0	2016-11-29 16:07:41.622	1m 31s	555ms	3.0%	35.8 MB	57.7 MB	35.8 MB	57.7 MB	349.8 KB	10 KB	240	474	90982	555	37584896	60530688	37584896	60551168	358204	10263
92	64/3447f4	14369110	similarity (41)	COMPLETED	0	2016-11-29 16:07:41.748	1m 31s	351ms	2.0%	24.2 MB	46.1 MB	35.8 MB	57.7 MB	514.3 KB	266.9 KB	345	677	90870	351	25337856	48361472	37515264	60547072	526691	273257
93	fe/c6b4a0	14369111	similarity (42)	COMPLETED	0	2016-11-29 16:07:41.810	1m 31s	970ms	3.0%	109.6 MB	157.5 MB	109.8 MB	157.8 MB	624.5 KB	13.9 KB	240	475	90827	970	114917376	165105664	115138560	165482496	639486	14248
94	64/c86a1d	14369112	similarity (43)	COMPLETED	0	2016-11-29 16:07:41.872	1m 31s	202ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	90782	202	1355776	11620352	1355776	11636736	8210	0
95	59/e44546	14369113	similarity (44)	COMPLETED	0	2016-11-29 16:07:41.936	1m 31s	262ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	397.2 KB	243.1 KB	356	680	90731	262	1351680	11620352	1351680	11636736	406721	248930
96	e1/8b620f	14369114	similarity (45)	COMPLETED	0	2016-11-29 16:07:41.999	1m 31s	447ms	3.0%	35.8 MB	57.7 MB	35.8 MB	57.7 MB	724.6 KB	456.3 KB	402	733	90683	447	37531648	60526592	37543936	60547072	741993	467288
97	72/40db3d	14369115	similarity (46)	COMPLETED	0	2016-11-29 16:07:42.062	1m 31s	1.6s	72.0%	110.8 MB	158.9 MB	111 MB	159.1 MB	902.6 KB	17.7 KB	244	477	90636	1649	116187136	166662144	116379648	166785024	924216	18137
98	76/9f2b63	14370235	matrix (1)	COMPLETED	0	2016-11-29 16:09:13.160	30.4s	508ms	1.0%	4.2 MB	40.9 MB	4.2 MB	40.9 MB	263.7 KB	79 B	204	3	30415	508	4407296	42840064	4407296	42852352	270077	79
