task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
28	24/d70c54	13747092	alignReads (4)	COMPLETED	0	2016-11-26 23:41:19.762	3m 2s	366ms	0.0%	1.2 MB	11.1 MB	1.3 MB	11.1 MB	27.1 KB	242 B	61	4	181817	366	1290240	11620352	1318912	11644928	27781	242
29	b1/024576	13747093	alignReads (5)	COMPLETED	0	2016-11-26 23:41:19.827	3m 32s	495ms	22.0%	31.3 MB	55.2 MB	1.3 MB	11.1 MB	63.7 KB	279 B	77	5	211753	495	32866304	57905152	1323008	11644928	65244	279
30	41/b90d8f	13747094	alignReads (6)	COMPLETED	0	2016-11-26 23:41:19.894	3m 32s	336ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.1 KB	242 B	61	4	211705	336	1318912	11620352	1318912	11644928	27781	242
31	24/9a9d88	13747095	alignReads (7)	COMPLETED	0	2016-11-26 23:41:19.958	3m 32s	343ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.1 KB	242 B	61	4	211665	343	1318912	11620352	1318912	11644928	27781	242
32	32/73f70b	13747096	alignReads (8)	COMPLETED	0	2016-11-26 23:41:20.047	3m 32s	338ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.1 KB	242 B	61	4	211599	338	1323008	11620352	1323008	11644928	27781	242
40	8c/54a635	13747329	ssake (8)	COMPLETED	0	2016-11-26 23:42:20.631	1h 41m 34s	1h 38m 12s	98.9%	814.6 MB	856.1 MB	814.8 MB	856.2 MB	101.5 MB	133.4 MB	23155	595207	6093869	5891568	854167552	897662976	854421504	897822720	106399390	139924049
36	19/8ffc70	13747100	ssake (4)	COMPLETED	0	2016-11-26 23:41:20.355	1h 44m 34s	1h 41m 6s	98.9%	834.9 MB	875.6 MB	835.2 MB	875.8 MB	99 MB	131.2 MB	22524	578939	6274153	6066350	875491328	918085632	875765760	918380544	103803424	137557213
34	98/7c0c04	13747098	ssake (2)	COMPLETED	0	2016-11-26 23:41:20.205	1h 47m 4s	1h 43m 50s	98.9%	827 MB	867.7 MB	827.5 MB	868.1 MB	102.5 MB	133.5 MB	23285	597940	6424295	6230023	867176448	909803520	867684352	910233600	107519659	140028528
41	f8/daea78	13773380	alignContigs (1)	COMPLETED	0	2016-11-27 01:23:54.783	4m 31s	470ms	24.0%	34.4 MB	55.2 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	270721	470	36098048	57905152	1323008	11644928	27839	242
42	5f/fe2d45	13773896	alignContigs (2)	COMPLETED	0	2016-11-27 01:25:54.601	2m 31s	356ms	0.0%	1.2 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	150917	356	1290240	11620352	1318912	11644928	27839	242
43	9a/83d985	13774532	alignContigs (3)	COMPLETED	0	2016-11-27 01:28:24.612	30.9s	334ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	30895	334	1323008	11620352	1323008	11644928	27839	242
37	b9/45700b	13747101	ssake (5)	COMPLETED	0	2016-11-26 23:41:20.446	1h 56m 5s	1h 52m 50s	98.9%	778.6 MB	819.2 MB	778.6 MB	819.2 MB	111.3 MB	142.3 MB	25630	659659	6965136	6770292	816431104	859017216	816431104	859041792	116736660	149179657
39	5b/71d0f0	13747211	ssake (7)	COMPLETED	0	2016-11-26 23:41:50.678	1h 57m 4s	1h 53m 21s	102.0%	819.6 MB	860.5 MB	819.8 MB	860.8 MB	112.6 MB	143.6 MB	25963	667615	7023936	6800516	859398144	902348800	859627520	902643712	118056732	150586784
44	4b/f0cffd	13776872	alignContigs (4)	COMPLETED	0	2016-11-27 01:37:25.677	7m 31s	422ms	17.0%	27.6 MB	59.5 MB	31.3 MB	55.2 MB	65.7 KB	279 B	83	5	450977	422	28991488	62353408	32862208	57929728	67258	279
45	c5/f5be2c	13777283	alignContigs (5)	COMPLETED	0	2016-11-27 01:38:54.693	6m 32s	334ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	391969	334	1318912	11620352	1318912	11644928	27839	242
38	ae/25d874	13747210	ssake (6)	COMPLETED	0	2016-11-26 23:41:50.630	2h 33m 36s	2h 30m 15s	100.0%	887.9 MB	930.4 MB	876.8 MB	917.5 MB	117.9 MB	154.9 MB	27022	695857	9216269	9015163	931020800	975630336	919371776	962056192	123585941	162402305
46	f5/365007	13786680	alignContigs (6)	COMPLETED	0	2016-11-27 02:15:27.079	30.8s	385ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	30825	385	1318912	11620352	1318912	11644928	27839	242
35	c8/27b8b2	13747099	ssake (3)	COMPLETED	0	2016-11-26 23:41:20.278	3h 6s	2h 57m 5s	98.9%	942.2 MB	985.3 MB	946.2 MB	989.3 MB	130 MB	158 MB	29745	707032	10805873	10625264	987934720	1033138176	992133120	1037385728	136326616	165675055
47	1c/bcf12c	13793318	alignContigs (7)	COMPLETED	0	2016-11-27 02:41:26.341	30.8s	632ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	30813	632	1318912	11620352	1318912	11644928	27839	242
33	70/4f3fd4	13747097	ssake (1)	COMPLETED	0	2016-11-26 23:41:20.124	3h 1m 35s	2h 58m 24s	98.9%	1 GB	1.1 GB	1 GB	1.1 GB	129.2 MB	170.7 MB	29303	754514	10895052	10704499	1095110656	1137778688	1095278592	1137938432	135502904	179011716
48	54/df4038	13793698	alignContigs (8)	COMPLETED	0	2016-11-27 02:42:55.266	30.9s	356ms	0.0%	1.2 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	30895	356	1290240	11620352	1318912	11644928	27839	242
