task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
4	64/cc40bf	13470701	fastqToSsake (4)	COMPLETED	0	2016-11-26 05:25:06.768	1m 31s	13.9s	91.6%	1.6 GB	32.6 GB	1.6 GB	32.7 GB	53.1 MB	11.8 MB	7874	24422	91235	13931	1679536128	35048304640	1679536128	35114360832	55730229	12408730
5	6e/00a9f8	13470702	fastqToSsake (5)	COMPLETED	0	2016-11-26 05:25:06.839	1m 31s	18.3s	96.1%	1.6 GB	32.6 GB	1.6 GB	32.7 GB	58.8 MB	15.1 MB	8603	31127	91248	18268	1757667328	35048304640	1759408128	35114360832	61703295	15820486
10	8c/9bcd7c	13470704	interleave (3)	COMPLETED	0	2016-11-26 05:25:06.908	1m 31s	22.5s	96.8%	1.3 GB	32.8 GB	1.3 GB	32.8 GB	54.5 MB	50.9 MB	8126	105241	91197	22462	1395814400	35184627712	1395814400	35184992256	57096270	53355844
12	ba/989f53	13470705	interleave (4)	COMPLETED	0	2016-11-26 05:25:06.978	1m 31s	20.7s	102.0%	1 GB	32.8 GB	1 GB	32.8 GB	48 MB	39 MB	7295	80655	91272	20689	1080725504	35184627712	1082822656	35251761152	50287561	40892266
16	44/6f8bcf	13470706	interleave (8)	COMPLETED	0	2016-11-26 05:25:07.060	1m 31s	32.1s	97.0%	1.4 GB	32.8 GB	1.4 GB	32.8 GB	63.4 MB	54.8 MB	9268	113302	91211	32078	1481994240	35184627712	1481994240	35184992256	66453517	57454848
23	01/2885b0	13470989	alignReads (1)	COMPLETED	0	2016-11-26 05:26:08.080	30.4s	473ms	6.0%	13.1 MB	59.5 MB	17.1 MB	59.5 MB	65.6 KB	279 B	83	5	30359	473	13774848	62353408	17969152	62402560	67200	279
17	f0/ae8ac5	13470846	reformat (1)	COMPLETED	0	2016-11-26 05:25:36.901	1m 32s	13.1s	89.2%	3.1 MB	27.9 MB	3.1 MB	28 MB	251.6 MB	246.4 MB	37080	31207	91905	13111	3239936	29298688	3239936	29347840	263822901	258359296
18	86/3f483c	13470847	reformat (2)	COMPLETED	0	2016-11-26 05:25:37.002	1m 32s	11.1s	89.1%	3.1 MB	27.9 MB	3.1 MB	28 MB	144.9 MB	141.3 MB	21446	17973	91825	11107	3244032	29298688	3244032	29347840	151961141	148176896
19	b0/501e74	13470848	reformat (3)	COMPLETED	0	2016-11-26 05:25:37.060	1m 32s	15.4s	90.9%	3.1 MB	27.9 MB	3.1 MB	28 MB	204.7 MB	200.5 MB	30142	25369	91870	15362	3239936	29298688	3239936	29347840	214617653	210239488
20	fe/7edf4f	13470849	reformat (4)	COMPLETED	0	2016-11-26 05:25:37.133	1m 32s	10.4s	109.0%	3.1 MB	27.9 MB	3.1 MB	28 MB	139.8 MB	136.3 MB	20593	17287	91867	10407	3239936	29298688	3239936	29347840	146546229	142917632
21	04/43f14b	13470850	reformat (5)	COMPLETED	0	2016-11-26 05:25:37.220	1m 32s	10.1s	83.2%	3.1 MB	27.9 MB	3.1 MB	28 MB	143.8 MB	140.3 MB	21237	17818	91859	10087	3244032	29298688	3244032	29347840	150818357	147095552
22	00/d0daa7	13470851	reformat (6)	COMPLETED	0	2016-11-26 05:25:37.286	1m 32s	10.3s	83.3%	3.1 MB	27.9 MB	3.1 MB	28 MB	156.1 MB	152.3 MB	23153	19398	91877	10274	3239936	29298688	3239936	29347840	163712565	159711232
25	2a/e4e053	13471133	alignReads (3)	COMPLETED	0	2016-11-26 05:26:37.900	31.4s	359ms	0.0%	1.2 MB	11.1 MB	1.3 MB	11.1 MB	27.1 KB	242 B	61	4	31354	359	1294336	11620352	1323008	11644928	27781	242
26	44/9c414a	13471134	alignReads (4)	COMPLETED	0	2016-11-26 05:26:37.985	31.4s	332ms	0.0%	1.2 MB	11.1 MB	1.3 MB	11.1 MB	27.1 KB	242 B	61	4	31355	332	1294336	11620352	1323008	11644928	27781	242
27	7b/b5c8d9	13471135	alignReads (5)	COMPLETED	0	2016-11-26 05:26:38.069	31.3s	335ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.1 KB	242 B	61	4	31296	335	1323008	11620352	1323008	11644928	27781	242
28	2e/ff562f	13471136	reformat (7)	COMPLETED	0	2016-11-26 05:26:38.167	31.2s	10.2s	89.0%	3.1 MB	27.9 MB	3.1 MB	28 MB	130.1 MB	126.8 MB	19181	16094	31228	10211	3235840	29298688	3235840	29347840	136433205	132972544
29	64/22e60c	13471137	reformat (8)	COMPLETED	0	2016-11-26 05:26:38.234	31.2s	10.3s	92.4%	3.1 MB	27.9 MB	3.1 MB	28 MB	158.2 MB	154.2 MB	23458	19648	31189	10281	3239936	29298688	3239936	29347840	165850677	161710080
30	93/a04fa4	13471138	alignReads (6)	COMPLETED	0	2016-11-26 05:26:38.336	31.2s	355ms	0.0%	1.2 MB	11.1 MB	1.3 MB	11.1 MB	27.1 KB	242 B	61	4	31176	355	1294336	11620352	1323008	11644928	27781	242
31	29/576a5c	13471139	alignReads (7)	COMPLETED	0	2016-11-26 05:26:38.401	31.2s	407ms	27.0%	34.1 MB	55.2 MB	1.3 MB	11.1 MB	27.1 KB	242 B	61	4	31196	407	35770368	57905152	1318912	11644928	27781	242
32	bf/0f5a4d	13471140	alignReads (8)	COMPLETED	0	2016-11-26 05:26:38.492	31.1s	339ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.1 KB	242 B	61	4	31132	339	1318912	11620352	1318912	11644928	27781	242
24	30/f307ec	13470991	alignReads (2)	COMPLETED	0	2016-11-26 05:26:08.150	1m 31s	316ms	0.0%	1.2 MB	11.1 MB	1.3 MB	11.1 MB	27.1 KB	242 B	61	4	90657	316	1294336	11620352	1323008	11644928	27781	242
37	16/90e61f	13471284	ssake (5)	COMPLETED	0	2016-11-26 05:27:09.230	1h 39m 3s	1h 38m 26s	98.9%	795.7 MB	837.6 MB	796 MB	838 MB	107.7 MB	133.6 MB	24798	604023	5943463	5906184	834322432	878268416	834691072	878698496	112956092	140060142
41	1e/5feacd	13496843	alignContigs (1)	COMPLETED	0	2016-11-26 07:06:12.959	30.7s	571ms	0.0%	24.2 MB	59.5 MB	29.9 MB	55.2 MB	65.7 KB	279 B	83	5	30742	571	25341952	62353408	31309824	57929728	67258	279
39	d9/32b98b	13471286	ssake (7)	COMPLETED	0	2016-11-26 05:27:09.479	1h 41m 33s	1h 41m 12s	98.9%	837.8 MB	880.3 MB	837.8 MB	880.3 MB	106.9 MB	131.3 MB	24594	582936	6093280	6071955	878530560	923045888	878530560	923095040	112112268	137675303
42	95/cf870f	13497482	alignContigs (2)	COMPLETED	0	2016-11-26 07:08:42.849	30.9s	334ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	30903	334	1318912	11620352	1318912	11644928	27839	242
36	f4/aa290d	13471283	ssake (4)	COMPLETED	0	2016-11-26 05:27:09.148	1h 44m 4s	1h 43m 27s	98.9%	846.8 MB	889.3 MB	846.8 MB	889.4 MB	111.5 MB	133.8 MB	25633	600806	6243593	6206637	887967744	932524032	887967744	932573184	116966401	140258432
43	c7/fc4190	13498119	alignContigs (3)	COMPLETED	0	2016-11-26 07:11:12.867	30.9s	335ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	30890	335	1323008	11620352	1323008	11644928	27839	242
38	20/445308	13471285	ssake (6)	COMPLETED	0	2016-11-26 05:27:09.310	1h 54m 5s	1h 53m 26s	98.9%	797.7 MB	838.4 MB	797.7 MB	838.4 MB	112.5 MB	142.4 MB	25974	663630	6844518	6806436	836489216	879083520	836489216	879108096	118007204	149308045
44	a8/319bdb	13500632	alignContigs (4)	COMPLETED	0	2016-11-26 07:21:14.034	30.8s	656ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	30805	656	1323008	11620352	1323008	11644928	27839	242
40	36/037af2	13471287	ssake (8)	COMPLETED	0	2016-11-26 05:27:09.568	1h 55m 5s	1h 54m 33s	99.3%	831.2 MB	875 MB	831.2 MB	875 MB	122.9 MB	143.8 MB	28656	673029	6905276	6872940	871546880	917454848	871546880	917504000	128915034	150754835
45	8c/6ea9d2	13500892	alignContigs (5)	COMPLETED	0	2016-11-26 07:22:14.937	30.9s	342ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	30908	342	1318912	11620352	1318912	11644928	27839	242
35	e4/956f5d	13471282	ssake (3)	COMPLETED	0	2016-11-26 05:27:09.061	2h 21m 3s	2h 20m 33s	98.9%	938.4 MB	981.3 MB	946.4 MB	989.3 MB	130 MB	158 MB	29745	707032	8463030	8432612	983969792	1028939776	992366592	1037385728	136326616	165675055
46	4f/052df5	13507449	alignContigs (6)	COMPLETED	0	2016-11-26 07:48:12.273	30.8s	631ms	0.0%	1.2 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	30804	631	1294336	11620352	1323008	11644928	27839	242
34	14/e3e228	13471280	ssake (2)	COMPLETED	0	2016-11-26 05:27:08.978	2h 29m 35s	2h 29m 15s	98.9%	877 MB	917.7 MB	877.4 MB	918 MB	117.9 MB	154.9 MB	27022	695858	8975237	8954974	919633920	962310144	920014848	962605056	123585941	162406401
47	1e/a7e2e8	13509613	alignContigs (7)	COMPLETED	0	2016-11-26 07:56:44.368	30.8s	588ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	30796	588	1323008	11620352	1323008	11644928	27839	242
33	51/db6d97	13471279	ssake (1)	COMPLETED	0	2016-11-26 05:27:08.906	2h 58m 35s	2h 57m 45s	98.9%	1 GB	1.1 GB	1 GB	1.1 GB	146.4 MB	170.9 MB	33748	759342	10715466	10664501	1089564672	1134100480	1097961472	1142546432	153537589	179213362
48	b5/f46f93	13517095	alignContigs (8)	COMPLETED	0	2016-11-26 08:25:44.500	30.9s	601ms	28.0%	34.1 MB	55.2 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	30869	601	35704832	57905152	1318912	11644928	27839	242
