task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
28	6e/6fe9eb	14388211	exonerate (4)	COMPLETED	0	2016-11-29 16:58:31.798	1m 1s	33.5s	75.2%	605.6 MB	667.4 MB	606.1 MB	668.1 MB	955.5 MB	6.1 MB	244957	1812	60880	33458	635031552	699826176	635572224	700530688	1001954402	6420119
34	89/9f4794	-	normExonerate (2)	COMPLETED	-	2016-11-29 16:59:32.765	17ms	1ms	-	-	-	-	-	-	-	-	-	17	1	-	-	-	-	-	-
29	4c/f26bf9	14388424	blast (7)	COMPLETED	0	2016-11-29 16:59:01.588	31.2s	6.4s	69.8%	507.4 MB	789.6 MB	650.5 MB	789.6 MB	191.8 KB	0	55	0	31186	6377	532099072	827965440	682131456	827981824	196439	0
30	84/047955	14388425	blast (8)	COMPLETED	0	2016-11-29 16:59:01.667	31.1s	5.9s	84.5%	160.3 MB	445.1 MB	455 MB	581 MB	192.8 KB	614.8 KB	56	160	31132	5885	168095744	466702336	477073408	609198080	197463	629603
31	e4/c9cc37	14388426	blast (9)	COMPLETED	0	2016-11-29 16:59:01.733	31.1s	6.5s	72.6%	496.3 MB	742.3 MB	542.3 MB	742.3 MB	191.8 KB	0	55	0	31091	6547	520388608	778366976	568688640	778383360	196439	0
33	1f/47c3d4	14388435	exonerate (5)	COMPLETED	0	2016-11-29 16:59:32.744	30.9s	22.7s	62.7%	116 MB	169.1 MB	116.3 MB	169.4 MB	372.6 MB	5.2 MB	95812	1555	30900	22654	121667584	177299456	121937920	177643520	390692067	5485799
39	58/e45062	-	normExonerate (3)	COMPLETED	-	2016-11-29 17:00:03.726	10ms	0ms	-	-	-	-	-	-	-	-	-	10	0	-	-	-	-	-	-
38	4f/24a2a1	14388439	exonerate (9)	COMPLETED	0	2016-11-29 16:59:34.348	30.1s	2.9s	29.0%	41.6 MB	74.9 MB	43.7 MB	77.1 MB	21.4 MB	247.4 KB	5534	72	30147	2912	43630592	78536704	45789184	80842752	22427060	253315
40	b4/358443	-	normExonerate (4)	COMPLETED	-	2016-11-29 17:00:04.515	5ms	0ms	-	-	-	-	-	-	-	-	-	5	0	-	-	-	-	-	-
16	ee/f5e53f	14387822	formatChr (7)	COMPLETED	0	2016-11-29 16:55:58.901	4m 34s	1m 33s	72.0%	234.9 MB	248.2 MB	236 MB	249.2 MB	2.5 GB	1.1 GB	1140395	343863	273591	93029	246300672	260276224	247451648	261320704	2631496769	1140093089
26	ac/3fd680	14388212	exonerate (2)	COMPLETED	0	2016-11-29 16:58:31.865	2m 1s	1m 41s	79.1%	701 MB	758.7 MB	694 MB	732.1 MB	1.1 GB	34.9 MB	294648	10361	120910	100810	735051776	795549696	727740416	767676416	1198385288	36595534
42	f7/862e89	-	normExonerate (5)	COMPLETED	-	2016-11-29 17:00:32.795	11ms	1ms	-	-	-	-	-	-	-	-	-	11	1	-	-	-	-	-	-
35	eb/3557b3	14388436	exonerate (6)	COMPLETED	0	2016-11-29 16:59:33.769	1m 1s	35.4s	116.1%	459.7 MB	504.2 MB	459.7 MB	504.2 MB	267.3 MB	331.4 KB	69095	148	60723	35356	482070528	528703488	482070528	528719872	280290991	339376
43	0b/375b38	-	normExonerate (6)	COMPLETED	-	2016-11-29 17:00:34.511	8ms	1ms	-	-	-	-	-	-	-	-	-	8	1	-	-	-	-	-	-
41	6d/142604	14388594	exonerate (10)	COMPLETED	0	2016-11-29 17:00:32.744	1m 2s	30.5s	55.0%	151 MB	206.1 MB	151.5 MB	206.5 MB	529.7 MB	5.9 MB	135983	1738	61758	30514	158343168	216145920	158883840	216576000	555453482	6192046
