task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
9	70/fea193	13793911	interleave (1)	COMPLETED	0	2016-11-27 02:43:40.827	1m 31s	34.5s	98.3%	1.4 GB	32.8 GB	1.4 GB	32.8 GB	62.4 MB	56.7 MB	9147	117259	91342	34494	1455247360	35184635904	1455247360	35251769344	65465012	59457796
11	de/fbea5a	13793912	interleave (3)	COMPLETED	0	2016-11-27 02:43:40.889	1m 31s	22.7s	101.0%	1.2 GB	32.8 GB	1.2 GB	32.8 GB	52 MB	47.7 MB	7817	98667	91361	22689	1266970624	35184635904	1269067776	35251769344	54565893	50028682
13	6d/0b1148	13793913	interleave (5)	COMPLETED	0	2016-11-27 02:43:40.957	2m 2s	22.8s	96.0%	1.3 GB	32.8 GB	1.3 GB	32.8 GB	57 MB	51.9 MB	8456	107260	121941	22782	1438748672	35184635904	1438748672	35251769344	59803441	54379412
14	3c/bd9247	13793914	interleave (6)	COMPLETED	0	2016-11-27 02:43:41.015	2m 2s	24.6s	96.0%	1.1 GB	32.8 GB	1.1 GB	32.8 GB	50 MB	43.3 MB	7551	89580	121900	24578	1183203328	35184635904	1185300480	35251769344	52392588	45411752
15	3b/7c4a37	13793915	interleave (7)	COMPLETED	0	2016-11-27 02:43:41.074	2m 2s	23.9s	97.4%	1.4 GB	32.8 GB	1.4 GB	32.8 GB	58.9 MB	52.4 MB	8701	108334	121934	23867	1456394240	35184635904	1456394240	35251769344	61810228	54929244
17	b4/6e57a9	13794048	reformat (1)	COMPLETED	0	2016-11-27 02:44:11.042	1m 32s	10.4s	89.6%	3.1 MB	28 MB	3.1 MB	28 MB	131.8 MB	128.6 MB	19423	16303	91988	10444	3252224	29310976	3252224	29360128	138198469	134840320
18	82/1a7f13	13794049	reformat (2)	COMPLETED	0	2016-11-27 02:44:11.114	1m 32s	12s	104.8%	3.1 MB	28 MB	3.1 MB	28 MB	206.8 MB	202.6 MB	30516	25671	92069	12034	3252224	29310976	3252224	29360128	216866245	212484096
20	06/10ff49	13794181	reformat (4)	COMPLETED	0	2016-11-27 02:44:41.986	1m 31s	12.5s	96.7%	3.1 MB	28 MB	3.1 MB	28 MB	236.7 MB	231.9 MB	35047	29448	90999	12544	3256320	29310976	3256320	29360128	248212933	243154944
21	e5/969875	13794182	reformat (5)	COMPLETED	0	2016-11-27 02:44:42.070	1m 31s	10s	89.8%	3.1 MB	28 MB	3.1 MB	28 MB	137.7 MB	134.5 MB	20342	17067	90934	9975	3256320	29310976	3256320	29360128	144428485	140984320
22	4a/458809	13794183	reformat (6)	COMPLETED	0	2016-11-27 02:44:42.141	1m 31s	13.1s	96.5%	3.1 MB	28 MB	3.1 MB	28 MB	247.1 MB	242.1 MB	36422	30655	90882	13149	3248128	29310976	3248128	29360128	259091909	253870080
29	32/4dec23	13794448	alignReads (5)	COMPLETED	0	2016-11-27 02:45:42.988	30.1s	32ms	0.0%	1.2 MB	11.1 MB	0	0	27.1 KB	242 B	61	4	30059	32	1290240	11624448	0	0	27725	242
19	49/0a1c96	13794050	reformat (3)	COMPLETED	0	2016-11-27 02:44:11.192	2m 3s	10.3s	90.0%	3.1 MB	28 MB	3.1 MB	28 MB	150.1 MB	146.5 MB	22269	18651	122712	10295	3252224	29310976	3252224	29360128	157392325	153567232
16	08/5a1917	13793916	interleave (8)	COMPLETED	0	2016-11-27 02:43:41.142	3m 3s	27.8s	98.4%	1.4 GB	32.8 GB	1.4 GB	32.8 GB	67.3 MB	62.9 MB	9764	130142	182772	27755	1491017728	35184635904	1491017728	35251769344	70518857	65995278
23	8c/3d6f56	13794313	reformat (7)	COMPLETED	0	2016-11-27 02:45:11.980	1m 32s	14.4s	104.8%	3.1 MB	28 MB	3.1 MB	28 MB	208 MB	203.9 MB	30631	25786	91965	14400	3256320	29310976	3256320	29360128	218111429	213794816
24	0c/d7b875	13794314	reformat (8)	COMPLETED	0	2016-11-27 02:45:12.058	1m 32s	10.5s	90.0%	3.1 MB	28 MB	3.1 MB	28 MB	147.4 MB	143.8 MB	21862	18314	91980	10456	3248128	29310976	3248128	29360128	154545605	150831104
25	50/e7d178	13794315	alignReads (1)	COMPLETED	0	2016-11-27 02:45:12.144	1m 32s	4ms	-	-	-	-	-	-	-	-	-	91906	4	-	-	-	-	-	-
26	c9/ec724a	13794316	alignReads (2)	COMPLETED	0	2016-11-27 02:45:12.226	1m 32s	32ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	91887	32	1294336	11624448	0	0	0	0
27	fd/2af0ae	13794317	alignReads (3)	COMPLETED	0	2016-11-27 02:45:12.330	1m 32s	34ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	91847	34	1290240	11624448	0	0	0	0
28	c2/722b82	13794318	alignReads (4)	COMPLETED	0	2016-11-27 02:45:12.389	1m 32s	32ms	0.0%	1.2 MB	11.1 MB	0	0	31.4 KB	421 B	70	7	91801	32	1290240	11624448	0	0	32177	421
30	48/6349fc	13794449	alignReads (6)	COMPLETED	0	2016-11-27 02:45:43.084	1m 31s	34ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	90830	34	1290240	11624448	0	0	0	0
31	4e/fb8946	13794450	alignReads (7)	COMPLETED	0	2016-11-27 02:45:43.157	1m 31s	30ms	0.0%	1.2 MB	11.1 MB	0	0	31.4 KB	421 B	70	7	90773	30	1290240	11624448	0	0	32177	421
38	37/c57430	13794708	alignReads (8)	COMPLETED	0	2016-11-27 02:46:44.019	9m 2s	28ms	0.0%	1.3 MB	11.1 MB	0	0	0	0	0	0	541998	28	1323008	11624448	0	0	0	0
35	c4/aba258	13794577	ssake (4)	COMPLETED	0	2016-11-27 02:46:13.182	1h 37m 5s	1h 36m 34s	99.5%	818.8 MB	861.3 MB	818.8 MB	861.4 MB	107.7 MB	133.6 MB	24796	604023	5824596	5793814	858603520	903168000	858603520	903217152	112969886	140060142
41	e1/e3e2b9	13819422	alignContigs (1)	COMPLETED	0	2016-11-27 04:23:17.969	3m 31s	34ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	210840	34	1290240	11624448	0	0	0	0
33	54/e5730f	13794452	ssake (2)	COMPLETED	0	2016-11-27 02:45:43.321	1h 42m 4s	1h 41m 7s	101.0%	813.8 MB	854.4 MB	813.8 MB	854.4 MB	99 MB	131.1 MB	22497	578903	6123541	6066851	853295104	895852544	853295104	895877120	103793744	137444115
42	4f/82c878	13820568	alignContigs (2)	COMPLETED	0	2016-11-27 04:27:46.963	1m 31s	8ms	-	-	-	-	-	-	-	-	-	90875	8	-	-	-	-	-	-
32	0d/5d5f05	13794451	ssake (1)	COMPLETED	0	2016-11-27 02:45:43.254	1h 50m 3s	1h 48m 35s	100.0%	835.4 MB	876 MB	835.7 MB	876.3 MB	102.5 MB	133.6 MB	23284	597953	6602651	6514982	875950080	918528000	876277760	918822912	107528819	140081776
43	b2/28758c	13822675	alignContigs (3)	COMPLETED	0	2016-11-27 04:35:46.047	30.9s	38ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	30880	38	1290240	11624448	0	0	0	0
37	cf/e6bd8b	13794579	ssake (6)	COMPLETED	0	2016-11-27 02:46:13.990	1h 55m 33s	1h 54m 48s	99.6%	819.5 MB	860.1 MB	819.8 MB	860.4 MB	112.6 MB	143.6 MB	25962	667615	6933009	6887598	859353088	901885952	859627520	902180864	118065892	150586784
44	8c/a6839e	13824216	alignContigs (4)	COMPLETED	0	2016-11-27 04:41:47.103	5m 31s	36ms	0.0%	1.2 MB	11.1 MB	0	0	31.5 KB	421 B	70	7	330913	36	1286144	11624448	0	0	32235	421
40	d1/17f468	13794710	ssake (8)	COMPLETED	0	2016-11-27 02:46:44.164	2h 8m 3s	1h 53m 13s	99.5%	792.5 MB	836.3 MB	796.5 MB	840.4 MB	120.1 MB	142.4 MB	27946	663903	7682916	6792983	831012864	876969984	835211264	881217536	125973786	149365445
45	9a/dee01e	13827676	alignContigs (5)	COMPLETED	0	2016-11-27 04:54:47.221	30.9s	9ms	-	-	-	-	-	-	-	-	-	30851	9	-	-	-	-	-	-
39	93/982e76	13794709	ssake (7)	COMPLETED	0	2016-11-27 02:46:44.099	2h 29m 3s	2h 20m 25s	99.5%	937.5 MB	978.1 MB	937.8 MB	978.5 MB	120.5 MB	157.8 MB	27252	700800	8943154	8425464	983048192	1025642496	983363584	1026072576	126308284	165475011
46	e7/e0282f	13832906	alignContigs (6)	COMPLETED	0	2016-11-27 05:15:47.380	30.9s	8ms	-	-	-	-	-	-	-	-	-	30851	8	-	-	-	-	-	-
34	21/c5258b	13794576	ssake (3)	COMPLETED	0	2016-11-27 02:46:13.106	2h 31m 4s	2h 30m 26s	99.5%	887.9 MB	930.4 MB	895.9 MB	938.5 MB	128.8 MB	155.2 MB	29873	698559	9064138	9025920	931008512	975613952	939405312	984059904	135100155	162723647
47	e4/1a12af	13833288	alignContigs (7)	COMPLETED	0	2016-11-27 05:17:17.335	30.9s	32ms	0.0%	1.2 MB	11.1 MB	0	0	27.1 KB	242 B	61	4	30908	32	1294336	11624448	0	0	27783	242
36	f8/9ef213	13794578	ssake (5)	COMPLETED	0	2016-11-27 02:46:13.451	2h 58m 34s	2h 57m 55s	99.5%	1 GB	1.1 GB	1 GB	1.1 GB	146.4 MB	170.9 MB	33747	759342	10714060	10674868	1097564160	1142501376	1097564160	1142550528	153551427	179213362
48	71/d291d8	13840688	alignContigs (8)	COMPLETED	0	2016-11-27 05:44:47.637	30.9s	32ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	30858	32	1290240	11624448	0	0	0	0
