task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
2	6c/e703ff	14396803	formatBlast (2)	COMPLETED	0	2016-11-29 17:43:41.316	3m 2s	1m 1s	98.4%	622.3 MB	670.2 MB	817 MB	865.2 MB	1.6 GB	404 MB	52573	6552	181989	60757	652496896	702758912	856715264	907194368	1721240396	423623987
4	f0/43af1f	14396804	formatBlast (6)	COMPLETED	0	2016-11-29 17:43:41.583	3m 2s	39.8s	97.9%	336.2 MB	442.7 MB	559.2 MB	665.9 MB	991.4 MB	229.7 MB	31771	67	181735	39810	352522240	464179200	586379264	698236928	1039600450	240821633
1	ae/c5d1dc	14396805	formatBlast (1)	COMPLETED	0	2016-11-29 17:43:41.656	3m 2s	33s	100.0%	28.3 MB	74.5 MB	32.1 MB	78.5 MB	1 GB	262.3 MB	33142	5173	181678	32962	29646848	78159872	33632256	82309120	1084525392	275086309
24	57/6b48a5	14397281	exonerate (1)	COMPLETED	0	2016-11-29 17:45:42.553	1m 1s	38.5s	99.7%	607.8 MB	669.7 MB	608 MB	670.1 MB	955.5 MB	6.1 MB	244957	1812	60860	38504	637292544	702271488	637562880	702615552	1001945834	6420119
32	7c/64a39d	-	normExonerate (1)	COMPLETED	-	2016-11-29 17:46:43.597	13ms	1ms	-	-	-	-	-	-	-	-	-	13	1	-	-	-	-	-	-
18	a2/b67a18	14396788	formatChr (8)	COMPLETED	0	2016-11-29 17:43:38.570	3m 32s	1m 37s	89.6%	651.5 MB	664.7 MB	651.5 MB	664.8 MB	2.5 GB	2.1 GB	1010547	600059	211754	97000	683192320	697024512	683192320	697053184	2653540645	2242267033
13	e8/a44a37	14396795	formatChr (4)	COMPLETED	0	2016-11-29 17:43:40.377	3m 30s	1m 20s	83.3%	282.8 MB	296 MB	284.4 MB	297.6 MB	1.4 GB	1.1 GB	962689	337554	209984	79669	296525824	310374400	298168320	312041472	1471357669	1138814486
29	70/92c420	14397431	blast (7)	COMPLETED	0	2016-11-29 17:46:43.398	30s	3.5s	46.0%	194 MB	515.3 MB	211.5 MB	515.4 MB	33.4 KB	0	34	0	29989	3535	203399168	540377088	221745152	540393472	34153	0
30	60/4bbd87	14397433	blast (8)	COMPLETED	0	2016-11-29 17:46:43.466	29.9s	4.2s	34.0%	170.3 MB	340.3 MB	182 MB	340.4 MB	33.4 KB	0	34	0	29945	4245	178585600	356880384	190865408	356896768	34153	0
31	76/ec2327	14397435	blast (9)	COMPLETED	0	2016-11-29 17:46:43.542	30.1s	3.2s	31.0%	144.1 MB	352.2 MB	150.7 MB	352.2 MB	33.4 KB	0	34	0	30132	3207	151048192	369328128	158019584	369344512	34153	0
28	a1/10696d	14397314	exonerate (4)	COMPLETED	0	2016-11-29 17:46:12.400	1m 2s	41.6s	65.3%	664.8 MB	703.4 MB	664.8 MB	703.4 MB	762.1 MB	5.6 MB	196858	1791	61913	41569	697114624	737529856	697114624	737546240	799071344	5819866
38	fd/2329b8	-	normExonerate (2)	COMPLETED	-	2016-11-29 17:47:14.363	16ms	0ms	-	-	-	-	-	-	-	-	-	16	0	-	-	-	-	-	-
33	06/753161	14397600	exonerate (5)	COMPLETED	0	2016-11-29 17:47:10.453	30.9s	3.4s	23.0%	35.5 MB	69.1 MB	35.5 MB	69.2 MB	9.9 MB	244.3 KB	2578	69	30865	3363	37253120	72495104	37253120	72511488	10431001	250123
39	cc/aed513	-	normExonerate (3)	COMPLETED	-	2016-11-29 17:47:41.337	9ms	0ms	-	-	-	-	-	-	-	-	-	9	0	-	-	-	-	-	-
35	3c/ef0829	14397603	exonerate (7)	COMPLETED	0	2016-11-29 17:47:13.728	30.6s	7.4s	80.6%	695.7 MB	732.8 MB	695.7 MB	732.8 MB	354.3 MB	420.4 KB	90771	123	30591	7359	729513984	768372736	729513984	768389120	371501220	430520
40	48/9395a3	-	normExonerate (4)	COMPLETED	-	2016-11-29 17:47:44.345	2ms	1ms	-	-	-	-	-	-	-	-	-	2	1	-	-	-	-	-	-
16	84/a79d02	14396791	formatChr (7)	COMPLETED	0	2016-11-29 17:43:39.149	4m 31s	1m 51s	77.8%	254.3 MB	267.5 MB	256.1 MB	269.3 MB	2.5 GB	1.1 GB	1155129	344617	271176	110722	266620928	280469504	268500992	282374144	2639739705	1140130502
34	4c/916eee	14397601	exonerate (6)	COMPLETED	0	2016-11-29 17:47:10.523	1m 2s	22s	35.6%	118.2 MB	171.4 MB	118.7 MB	171.7 MB	372.9 MB	5.3 MB	95895	1580	61797	21954	123928576	179748864	124469248	180076544	390999157	5571266
42	b0/2a9397	-	normExonerate (5)	COMPLETED	-	2016-11-29 17:48:12.341	8ms	1ms	-	-	-	-	-	-	-	-	-	8	1	-	-	-	-	-	-
26	5f/58efe5	14397316	exonerate (2)	COMPLETED	0	2016-11-29 17:46:12.547	2m 3s	1m 31s	106.0%	678.1 MB	736.2 MB	673.3 MB	731.7 MB	820.2 MB	29.4 MB	212244	8874	122775	90769	711024640	771985408	705990656	767258624	860018986	30793140
43	b7/468f00	-	normExonerate (6)	COMPLETED	-	2016-11-29 17:48:15.338	11ms	1ms	-	-	-	-	-	-	-	-	-	11	1	-	-	-	-	-	-
41	7a/02c54b	14397847	exonerate (10)	COMPLETED	0	2016-11-29 17:48:10.442	1m 2s	30.8s	67.0%	151.5 MB	204.7 MB	151.5 MB	204.7 MB	521.4 MB	5.7 MB	133849	1691	61887	30826	158855168	214659072	158855168	214675456	546698719	6016926
44	87/71ab0b	-	normExonerate (7)	COMPLETED	-	2016-11-29 17:49:12.348	10ms	1ms	-	-	-	-	-	-	-	-	-	10	1	-	-	-	-	-	-
37	bc/e09853	14397604	exonerate (9)	COMPLETED	0	2016-11-29 17:47:13.806	3m 3s	2m 41s	82.7%	704.1 MB	761.5 MB	704.6 MB	761.7 MB	1.2 GB	55.3 MB	317648	16483	182548	161019	738308096	798507008	738848768	798691328	1282480862	57989234
45	48/af708f	-	normExonerate (8)	COMPLETED	-	2016-11-29 17:50:16.367	12ms	1ms	-	-	-	-	-	-	-	-	-	12	1	-	-	-	-	-	-
27	a9/58b770	14397315	exonerate (3)	COMPLETED	0	2016-11-29 17:46:12.478	5m 2s	4m 10s	131.1%	674.7 MB	734 MB	674.7 MB	734 MB	1.4 GB	123.9 MB	391494	37665	301871	250159	707461120	769638400	707461120	769654784	1528856742	129880832
46	3d/556757	-	normExonerate (9)	COMPLETED	-	2016-11-29 17:51:14.360	8ms	1ms	-	-	-	-	-	-	-	-	-	8	1	-	-	-	-	-	-
36	2e/1be549	14397605	exonerate (8)	COMPLETED	0	2016-11-29 17:47:13.872	6m	5m	80.1%	703.1 MB	761.6 MB	703.6 MB	762.1 MB	1.6 GB	148.5 MB	413892	44480	360495	300212	737267712	798646272	737808384	799092736	1664796936	155707118
47	79/387776	-	normExonerate (10)	COMPLETED	-	2016-11-29 17:53:14.383	11ms	0ms	-	-	-	-	-	-	-	-	-	11	0	-	-	-	-	-	-
10	35/300f08	14396790	formatChr (1)	COMPLETED	0	2016-11-29 17:43:38.962	11m 31s	6m 6s	80.8%	329.1 MB	342.3 MB	330.7 MB	343.9 MB	2.3 GB	1.1 GB	3167683	499908	691425	366342	345108480	358948864	346759168	360628224	2421110065	1136083538
12	b0/83e706	14396796	formatChr (3)	COMPLETED	0	2016-11-29 17:43:40.449	11m 30s	5m 57s	82.4%	773.4 MB	786.5 MB	774.5 MB	787.8 MB	6 GB	2.5 GB	3521514	864702	689975	356556	810917888	824713216	812158976	826023936	6403753761	2648616940
49	0c/976d83	14398883	exonerate (12)	COMPLETED	0	2016-11-29 17:55:10.603	30.8s	6.2s	43.5%	54.7 MB	87.6 MB	54.7 MB	87.6 MB	123.4 MB	2.2 MB	31772	662	30774	6154	57327616	91824128	57327616	91840512	129362289	2339181
50	b4/2b2416	-	normExonerate (11)	COMPLETED	-	2016-11-29 17:55:41.424	6ms	0ms	-	-	-	-	-	-	-	-	-	6	0	-	-	-	-	-	-
48	81/2fd087	14398884	exonerate (11)	COMPLETED	0	2016-11-29 17:55:10.671	2m 2s	1m 21s	67.5%	39 MB	91.7 MB	39.5 MB	92.1 MB	650.9 MB	49.6 MB	170606	14835	121711	81454	40898560	96104448	41439232	96538624	682489461	51974185
51	71/3b2e28	-	normExonerate (12)	COMPLETED	-	2016-11-29 17:57:12.398	6ms	0ms	-	-	-	-	-	-	-	-	-	6	0	-	-	-	-	-	-
58	58/e974f2	14399263	similarity (7)	COMPLETED	0	2016-11-29 17:57:12.804	30.6s	514ms	0.0%	72.1 MB	107 MB	72.1 MB	107 MB	408 KB	10.8 KB	236	471	30583	514	75587584	112197632	75587584	112222208	417772	11087
65	40/76e3c6	14399264	similarity (14)	COMPLETED	0	2016-11-29 17:57:12.869	30.5s	307ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30532	307	1351680	11624448	1351680	11640832	8156	0
53	49/3f5e8e	14399265	similarity (2)	COMPLETED	0	2016-11-29 17:57:12.927	30.5s	270ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30488	270	1351680	11624448	1351680	11640832	8156	0
60	4a/acb806	14399267	similarity (9)	COMPLETED	0	2016-11-29 17:57:12.988	30.4s	866ms	0.0%	109 MB	157 MB	109 MB	157.1 MB	1.8 MB	1.4 MB	643	899	30439	866	114339840	164626432	114339840	164704256	1925562	1508468
63	91/5dbc39	14399268	similarity (12)	COMPLETED	0	2016-11-29 17:57:13.050	30.4s	394ms	6.0%	34.8 MB	56.7 MB	38.6 MB	60.3 MB	435.2 KB	144.5 KB	274	514	30393	394	36515840	59498496	40431616	63197184	445622	147964
62	05/1ae123	14399269	similarity (11)	COMPLETED	0	2016-11-29 17:57:13.114	30.3s	280ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30347	280	1355776	11624448	1355776	11640832	8156	0
59	1b/8b60fb	14399270	similarity (8)	COMPLETED	0	2016-11-29 17:57:13.175	30.3s	1.7s	35.0%	110.3 MB	158.4 MB	110.5 MB	158.6 MB	829.3 KB	16.7 KB	240	475	30302	1732	115617792	166064128	115838976	166322176	849216	17125
55	95/1bb77f	14399271	similarity (4)	COMPLETED	0	2016-11-29 17:57:13.239	30.3s	394ms	6.0%	35.3 MB	57 MB	38.5 MB	60.1 MB	604.5 KB	374.7 KB	355	607	30258	394	37044224	59764736	40349696	63029248	619043	383716
54	e5/b51db0	14399272	similarity (3)	COMPLETED	0	2016-11-29 17:57:13.301	30.2s	469ms	6.0%	35.7 MB	57.6 MB	35.7 MB	57.6 MB	275.3 KB	9.1 KB	244	477	30211	469	37429248	60395520	37429248	60416000	281940	9273
57	a5/824a07	14399273	similarity (6)	COMPLETED	0	2016-11-29 17:57:13.366	30.2s	497ms	6.0%	71.9 MB	106.7 MB	35.7 MB	57.6 MB	316.5 KB	9.6 KB	240	474	30163	497	75354112	111927296	37466112	60416000	324078	9803
61	b7/2422e0	14399274	similarity (10)	COMPLETED	0	2016-11-29 17:57:13.431	30.1s	256ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	317.1 KB	205.8 KB	360	680	30110	256	1351680	11624448	1351680	11640832	324678	210732
67	51/cf9d5c	14399275	similarity (16)	COMPLETED	0	2016-11-29 17:57:13.721	29.8s	477ms	6.0%	72 MB	106.9 MB	35.8 MB	57.7 MB	377.9 KB	10.4 KB	236	471	29832	477	75505664	112062464	37552128	60551168	386968	10665
64	52/0af9a8	14399276	similarity (13)	COMPLETED	0	2016-11-29 17:57:13.786	30.6s	318ms	1.0%	30 MB	52 MB	28.9 MB	50.9 MB	430.5 KB	226.1 KB	340	666	30603	318	31416320	54505472	30310400	53379072	440816	231534
56	02/cfa75f	14399277	similarity (5)	COMPLETED	0	2016-11-29 17:57:13.851	30.6s	4.1s	73.0%	112.7 MB	160.9 MB	112.9 MB	161.1 MB	1.3 MB	24.3 KB	250	482	30556	4144	118128640	168689664	118390784	168968192	1399942	24909
52	f2/94964e	14399278	similarity (1)	COMPLETED	0	2016-11-29 17:57:13.913	30.5s	289ms	0.0%	8.6 MB	30.6 MB	32.7 MB	54.6 MB	199.3 KB	7.7 KB	236	466	30511	289	8986624	32133120	34312192	57303040	204086	7915
66	54/2b6c82	14399279	similarity (15)	COMPLETED	0	2016-11-29 17:57:13.977	30.5s	225ms	0.0%	8.5 MB	30.6 MB	28.5 MB	50.7 MB	104.5 KB	5 KB	196	451	30465	225	8892416	32133120	29855744	53112832	107056	5122
68	45/e07e1b	14399281	similarity (17)	COMPLETED	0	2016-11-29 17:57:14.042	30.4s	268ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	290.6 KB	172.8 KB	341	662	30418	268	1355776	11624448	1355776	11640832	297559	176898
69	50/2cbceb	14399282	similarity (18)	COMPLETED	0	2016-11-29 17:57:14.112	30.4s	305ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30367	305	1351680	11624448	1351680	11640832	8154	0
70	a3/2f0404	14399283	similarity (19)	COMPLETED	0	2016-11-29 17:57:14.181	30.3s	624ms	29.0%	108.6 MB	156.7 MB	108.6 MB	156.7 MB	820.8 KB	488.2 KB	366	728	30331	624	113909760	164270080	113909760	164298752	840486	499936
71	3d/882980	14399284	similarity (20)	COMPLETED	0	2016-11-29 17:57:14.245	30.3s	287ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	357.3 KB	214.5 KB	349	673	30285	287	1355776	11624448	1355776	11640832	365918	219629
72	6c/f773c2	14399285	similarity (21)	COMPLETED	0	2016-11-29 17:57:14.307	30.2s	1.8s	65.0%	110.2 MB	158.4 MB	110.2 MB	158.4 MB	842.1 KB	16.8 KB	240	474	30241	1757	115605504	166060032	115605504	166084608	862278	17176
73	b5/05083f	14399286	similarity (22)	COMPLETED	0	2016-11-29 17:57:14.369	30.2s	307ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	409.3 KB	251.1 KB	359	683	30196	307	1355776	11624448	1355776	11640832	419165	257077
74	81/49660e	14399287	similarity (23)	COMPLETED	0	2016-11-29 17:57:14.431	30.2s	927ms	29.0%	109.3 MB	157.4 MB	109.3 MB	157.5 MB	546.6 KB	14.1 KB	213	473	30154	927	114601984	165081088	114601984	165109760	559758	14389
75	de/6dc7aa	14399288	similarity (24)	COMPLETED	0	2016-11-29 17:57:14.497	30.1s	5.8s	65.0%	113.8 MB	161.7 MB	114 MB	161.9 MB	1.5 MB	27.4 KB	256	487	30106	5796	119291904	169541632	119488512	169807872	1618832	28108
76	5b/9d9548	14399289	similarity (25)	COMPLETED	0	2016-11-29 17:57:14.559	30.1s	277ms	1.0%	8.5 MB	30.6 MB	28.3 MB	50.4 MB	145.7 KB	5 KB	198	451	30061	277	8941568	32133120	29671424	52842496	149171	5115
77	ba/f813f7	14399290	similarity (26)	COMPLETED	0	2016-11-29 17:57:14.621	30s	241ms	1.0%	8.6 MB	30.6 MB	30.3 MB	52.5 MB	131.7 KB	6.7 KB	232	463	30017	241	8986624	32133120	31764480	55005184	134896	6847
78	22/5ff0f2	14399291	similarity (27)	COMPLETED	0	2016-11-29 17:57:14.685	30s	344ms	1.0%	8.5 MB	30.6 MB	25.3 MB	47.2 MB	514.4 KB	318.9 KB	373	699	29970	344	8888320	32133120	26525696	49467392	526717	326584
83	f1/57df73	14399296	similarity (32)	COMPLETED	0	2016-11-29 17:57:14.999	30.4s	351ms	1.0%	8.5 MB	30.6 MB	24.5 MB	46.4 MB	605.2 KB	429.2 KB	410	737	30403	351	8953856	32133120	25706496	48652288	619739	439463
85	41/0f6c2b	14399298	similarity (34)	COMPLETED	0	2016-11-29 17:57:15.122	30.3s	281ms	2.0%	8.5 MB	30.6 MB	25.7 MB	47.7 MB	165 KB	5 KB	206	451	30302	281	8953856	32133120	26992640	50003968	168946	5115
79	82/b53d10	14399292	similarity (28)	COMPLETED	0	2016-11-29 17:57:14.746	1m 1s	1.6s	6.0%	109.8 MB	157.8 MB	109.9 MB	158 MB	704.4 KB	15 KB	240	475	60646	1578	115150848	165462016	115261440	165646336	721314	15369
80	43/005115	14399293	similarity (29)	COMPLETED	0	2016-11-29 17:57:14.815	1m 1s	1.7s	66.0%	111.1 MB	159.3 MB	111.1 MB	159.3 MB	858.3 KB	19.2 KB	213	473	60595	1677	116539392	167002112	116539392	167026688	878950	19647
81	70/922a78	14399294	similarity (30)	COMPLETED	0	2016-11-29 17:57:14.877	1m 1s	957ms	10.0%	42.7 MB	72.5 MB	42.7 MB	72.5 MB	704.5 KB	392.1 KB	353	706	60549	957	44728320	75976704	44728320	76001280	721408	401463
82	8a/08e908	14399295	similarity (31)	COMPLETED	0	2016-11-29 17:57:14.937	1m 1s	1.3s	65.0%	109.5 MB	157.6 MB	109.7 MB	157.8 MB	645.5 KB	14.2 KB	240	475	60503	1290	114814976	165240832	115027968	165511168	660970	14509
84	7c/bb5472	14399297	similarity (33)	COMPLETED	0	2016-11-29 17:57:15.060	1m	813ms	37.0%	109.1 MB	157.2 MB	109.1 MB	157.2 MB	612.5 KB	13.6 KB	238	473	60394	813	114384896	164818944	114384896	164843520	627208	13951
86	92/8ceeae	14399299	similarity (35)	COMPLETED	0	2016-11-29 17:57:15.184	1m	4.6s	72.0%	113.3 MB	161.4 MB	113.4 MB	161.7 MB	1.5 MB	25.9 KB	254	484	60283	4575	118804480	169263104	118894592	169529344	1521578	26564
91	40/c30d78	14399304	similarity (40)	COMPLETED	0	2016-11-29 17:57:15.494	60s	443ms	0.0%	38.6 MB	60.2 MB	25.4 MB	47.4 MB	224.2 KB	5 KB	198	451	59989	443	40427520	63082496	26599424	49733632	229598	5115
87	34/4a78c0	14399300	similarity (36)	COMPLETED	0	2016-11-29 17:57:15.246	1m 24s	2s	74.0%	110.5 MB	158.4 MB	110.5 MB	158.4 MB	894.8 KB	17.5 KB	240	474	84158	1966	115843072	166100992	115843072	166125568	916264	17919
88	72/2e510c	14399301	similarity (37)	COMPLETED	0	2016-11-29 17:57:15.309	1m 31s	652ms	0.0%	108.6 MB	156.4 MB	72.2 MB	107 MB	432 KB	11.2 KB	240	475	91097	652	113831936	163966976	75673600	112234496	442378	11508
89	31/dab81f	14399302	similarity (38)	COMPLETED	0	2016-11-29 17:57:15.371	1m 31s	918ms	5.0%	109.1 MB	157.1 MB	109.3 MB	157.5 MB	1.3 MB	750.6 KB	441	690	91047	918	114434048	164696064	114655232	165105664	1333703	768665
90	4b/76de06	14399303	similarity (39)	COMPLETED	0	2016-11-29 17:57:15.434	1m 31s	535ms	0.0%	35.8 MB	57.7 MB	36 MB	58 MB	349.6 KB	10 KB	240	474	90999	535	37523456	60530688	37789696	60821504	358036	10251
92	33/c74404	14399305	similarity (41)	COMPLETED	0	2016-11-29 17:57:15.556	1m 31s	361ms	1.0%	8.5 MB	30.6 MB	35.7 MB	57.6 MB	285.9 KB	9.1 KB	220	461	90888	361	8949760	32133120	37441536	60416000	292748	9290
93	bd/97d1eb	14399306	similarity (42)	COMPLETED	0	2016-11-29 17:57:15.620	1m 31s	1.1s	69.5%	109.4 MB	157.3 MB	109.6 MB	157.6 MB	624.3 KB	333.9 KB	240	555	90836	1072	114700288	164970496	114917376	165289984	639318	341907
94	33/ca442a	14399307	similarity (43)	COMPLETED	0	2016-11-29 17:57:15.683	1m 31s	233ms	0.0%	8.5 MB	30.6 MB	29.3 MB	51.3 MB	112.2 KB	6.6 KB	197	460	90783	233	8888320	32133120	30736384	53788672	114908	6774
95	92/82ee55	14399308	similarity (44)	COMPLETED	0	2016-11-29 17:57:16.025	1m 30s	275ms	1.0%	8.5 MB	30.6 MB	25.5 MB	47.4 MB	168.2 KB	6.4 KB	220	455	90453	275	8945664	32133120	26705920	49733632	172232	6590
96	0a/d5ef8a	14399309	similarity (45)	COMPLETED	0	2016-11-29 17:57:16.091	1m 30s	463ms	9.0%	38.7 MB	60.5 MB	27.5 MB	49.6 MB	254.6 KB	5 KB	192	451	90398	463	40628224	63389696	28823552	52035584	260744	5115
97	44/8ce42d	14399310	similarity (46)	COMPLETED	0	2016-11-29 17:57:16.153	1m 30s	1.9s	71.0%	110.6 MB	158.7 MB	110.8 MB	158.9 MB	902.4 KB	17.7 KB	244	477	90347	1936	115961856	166453248	116158464	166576128	924048	18123
98	74/fc1735	14399560	matrix (1)	COMPLETED	0	2016-11-29 17:58:46.907	30.5s	353ms	4.0%	4.3 MB	40.9 MB	4.3 MB	40.9 MB	275.4 KB	79 B	228	3	30504	353	4485120	42848256	4485120	42893312	281962	79
