task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
22	3c/d00820	14390595	blast (4)	COMPLETED	0	2016-11-29 17:13:25.105	31s	4.3s	32.0%	174.5 MB	340.3 MB	191.2 MB	340.4 MB	33.4 KB	0	34	0	31049	4340	182976512	356880384	200437760	356896768	34153	0
14	e6/2213dc	14390427	formatChr (5)	COMPLETED	0	2016-11-29 17:11:53.500	2m 33s	1m 16s	80.0%	249.3 MB	262.5 MB	251.1 MB	264.3 MB	2.2 GB	1017.7 MB	774482	302081	152525	76442	261394432	275238912	263290880	277164032	2358500551	1067112427
23	38/d45d34	14390709	blast (5)	COMPLETED	0	2016-11-29 17:13:55.118	30.9s	4.1s	26.0%	112.9 MB	515.3 MB	117.8 MB	515.4 MB	33.4 KB	0	34	0	30927	4092	118435840	540377088	123531264	540393472	34153	0
24	24/53f20c	14390714	blast (6)	COMPLETED	0	2016-11-29 17:13:56.115	30s	5.2s	44.0%	160.4 MB	612.9 MB	172 MB	612.9 MB	33.4 KB	0	34	0	29950	5245	168230912	642695168	180334592	642711552	34153	0
19	77/a9715a	14390587	blast (1)	COMPLETED	0	2016-11-29 17:12:55.210	1m 32s	3.1s	28.0%	116.7 MB	352.2 MB	126.7 MB	352.2 MB	33.4 KB	0	34	0	91814	3075	122368000	369328128	132833280	369344512	34153	0
21	dc/67e685	14390588	blast (3)	COMPLETED	0	2016-11-29 17:12:55.280	1m 32s	3.1s	25.0%	105.4 MB	352.5 MB	108.9 MB	352.6 MB	33.4 KB	0	34	0	91760	3063	110489600	369659904	114208768	369676288	34153	0
25	d3/75aeb6	14390715	blast (7)	COMPLETED	0	2016-11-29 17:13:56.209	30.8s	3s	21.0%	104 MB	380.7 MB	108.8 MB	380.7 MB	33.4 KB	0	34	0	30844	2982	109023232	399220736	114057216	399237120	34153	0
26	ab/4da634	14390717	blast (8)	COMPLETED	0	2016-11-29 17:13:56.279	30.8s	5.1s	18.0%	84.9 MB	335.9 MB	89 MB	335.9 MB	33.4 KB	0	34	0	30790	5135	89014272	352174080	93315072	352190464	34153	0
4	76/df6d5a	14390436	formatBlast (3)	COMPLETED	0	2016-11-29 17:11:54.104	3m 2s	1m 17s	98.5%	93.8 MB	146.4 MB	110.1 MB	162.6 MB	2.3 GB	600.8 MB	76934	7266	181925	77141	98365440	153513984	115396608	170479616	2519501672	629985470
29	3e/30731d	14390749	exonerate (3)	COMPLETED	0	2016-11-29 17:14:26.177	30.9s	7.9s	82.6%	694.3 MB	732.8 MB	694.3 MB	732.8 MB	354.3 MB	420.4 KB	90771	123	30856	7861	728006656	768372736	728006656	768389120	371501220	430520
35	b1/abce72	-	normExonerate (1)	COMPLETED	-	2016-11-29 17:14:57.102	5ms	3ms	-	-	-	-	-	-	-	-	-	5	3	-	-	-	-	-	-
13	16/7db494	14390429	formatChr (4)	COMPLETED	0	2016-11-29 17:11:53.627	3m 31s	1m 25s	72.7%	298 MB	311.2 MB	300.4 MB	313.6 MB	1.4 GB	1.1 GB	973243	338076	211414	84641	312430592	326270976	314941440	328810496	1491000161	1138836690
34	c4/9d5003	14390769	blast (9)	COMPLETED	0	2016-11-29 17:14:56.133	30.9s	6s	75.3%	614.4 MB	789.6 MB	650.5 MB	789.6 MB	191.8 KB	0	55	0	30903	5980	644202496	827973632	682106880	827990016	196383	0
30	93/329882	14390750	exonerate (4)	COMPLETED	0	2016-11-29 17:14:27.321	1m 1s	33.6s	96.1%	610.4 MB	671.8 MB	610.9 MB	672.4 MB	955.1 MB	6 MB	244842	1787	60788	33603	640004096	704430080	640532480	705019904	1001530309	6336595
31	d2/df60ce	14390751	exonerate (5)	COMPLETED	0	2016-11-29 17:14:27.391	1m 1s	35.9s	124.9%	413.1 MB	468.3 MB	413.1 MB	468.5 MB	228.5 MB	331.4 KB	59153	148	60743	35918	433164288	491069440	433164288	491249664	239574998	339376
37	81/48525b	-	normExonerate (2)	COMPLETED	-	2016-11-29 17:15:28.151	17ms	1ms	-	-	-	-	-	-	-	-	-	17	1	-	-	-	-	-	-
38	4f/9376c2	-	normExonerate (3)	COMPLETED	-	2016-11-29 17:15:28.155	21ms	3ms	-	-	-	-	-	-	-	-	-	21	3	-	-	-	-	-	-
36	18/a83911	14390922	exonerate (8)	COMPLETED	0	2016-11-29 17:15:25.190	30.9s	25s	105.8%	115.6 MB	168 MB	120.3 MB	173.2 MB	359.6 MB	4.7 MB	92347	1382	30850	25017	121171968	176140288	126128128	181604352	377026392	4893480
39	de/4dcbe5	-	normExonerate (4)	COMPLETED	-	2016-11-29 17:15:56.060	9ms	1ms	-	-	-	-	-	-	-	-	-	9	1	-	-	-	-	-	-
17	95/4b0ccf	14390426	formatChr (9)	COMPLETED	0	2016-11-29 17:11:53.439	4m 32s	1m 47s	81.6%	270.8 MB	284 MB	272.6 MB	285.8 MB	2.5 GB	1.1 GB	1143905	344043	271608	106959	283906048	297750528	285798400	299667456	2633174853	1140102013
18	a1/884a0d	14390441	formatChr (8)	COMPLETED	0	2016-11-29 17:11:54.474	4m 31s	1m 27s	93.9%	574.7 MB	587.8 MB	574.7 MB	587.8 MB	3.2 GB	2.1 GB	1067318	601747	270599	86861	602595328	616341504	602595328	616374272	3460893091	2242339082
41	e9/5714c6	14391083	exonerate (10)	COMPLETED	0	2016-11-29 17:16:25.215	30.8s	3.3s	23.0%	35.5 MB	69.1 MB	35.5 MB	69.2 MB	9.5 MB	164.4 KB	2447	46	30842	3262	37253120	72495104	37253120	72511488	9912831	168334
42	b4/02ec44	-	normExonerate (5)	COMPLETED	-	2016-11-29 17:16:56.080	8ms	0ms	-	-	-	-	-	-	-	-	-	8	0	-	-	-	-	-	-
28	da/e1acb0	14390721	exonerate (2)	COMPLETED	0	2016-11-29 17:13:56.506	3m 2s	1m 57s	72.9%	701.6 MB	760.1 MB	702.1 MB	760.4 MB	1.1 GB	35.7 MB	295126	10567	181540	116549	735711232	796987392	736251904	797323264	1201304804	37447237
43	a5/3ab3dc	-	normExonerate (6)	COMPLETED	-	2016-11-29 17:16:58.077	8ms	1ms	-	-	-	-	-	-	-	-	-	8	1	-	-	-	-	-	-
40	57/5c16fb	14391082	exonerate (9)	COMPLETED	0	2016-11-29 17:16:25.151	1m 2s	31.4s	71.5%	151.2 MB	204.8 MB	151.5 MB	205.4 MB	517.1 MB	5.7 MB	132757	1665	61898	31444	158593024	214794240	158863360	215400448	542228071	5927097
44	ac/91c851	-	normExonerate (7)	COMPLETED	-	2016-11-29 17:17:27.065	4ms	0ms	-	-	-	-	-	-	-	-	-	4	0	-	-	-	-	-	-
33	2d/f2d445	14390752	exonerate (7)	COMPLETED	0	2016-11-29 17:14:27.500	3m 2s	2m 37s	108.5%	673 MB	732.3 MB	673.3 MB	732.8 MB	1.1 GB	52.9 MB	307779	16176	181561	156695	705708032	767905792	705978368	768348160	1216194651	55501221
45	3c/bc1527	-	normExonerate (8)	COMPLETED	-	2016-11-29 17:17:29.074	11ms	0ms	-	-	-	-	-	-	-	-	-	11	0	-	-	-	-	-	-
27	2e/2f405b	14390723	exonerate (1)	COMPLETED	0	2016-11-29 17:13:56.573	5m 33s	5m 9s	84.8%	709 MB	765.7 MB	709 MB	765.7 MB	1.6 GB	165.4 MB	433512	49604	332514	309104	743485440	802914304	743485440	802930688	1734695003	173431167
32	57/cff87a	14390753	exonerate (6)	COMPLETED	0	2016-11-29 17:14:27.576	5m 2s	3m 53s	125.0%	691.1 MB	749.4 MB	704.9 MB	763.2 MB	1.4 GB	110.6 MB	371113	33615	301535	232870	724668416	785854464	739102720	800239616	1475054480	116011619
46	6b/8db894	-	normExonerate (9)	COMPLETED	-	2016-11-29 17:19:29.103	15ms	1ms	-	-	-	-	-	-	-	-	-	15	1	-	-	-	-	-	-
47	fe/e8df46	-	normExonerate (10)	COMPLETED	-	2016-11-29 17:19:29.135	11ms	0ms	-	-	-	-	-	-	-	-	-	11	0	-	-	-	-	-	-
10	40/fbbd4d	14390425	formatChr (1)	COMPLETED	0	2016-11-29 17:11:53.373	11m 32s	6m 32s	83.3%	308.3 MB	321.5 MB	309.7 MB	322.9 MB	2.3 GB	1.1 GB	3174281	500176	691743	391733	323317760	337158144	324702208	338571264	2469907884	1136095196
12	b9/42af91	14390432	formatChr (3)	COMPLETED	0	2016-11-29 17:11:53.823	11m 31s	5m 48s	81.3%	784.9 MB	798.1 MB	785.9 MB	799.1 MB	6 GB	2.5 GB	3556951	866468	691320	348323	823074816	836915200	824074240	837943296	6451896034	2648721405
49	58/bb3e0d	14392492	exonerate (12)	COMPLETED	0	2016-11-29 17:23:25.304	30.9s	6.2s	37.8%	54.7 MB	87.6 MB	54.7 MB	87.6 MB	123.5 MB	2.2 MB	31807	664	30917	6173	57331712	91824128	57331712	91840512	129468085	2339413
50	52/922810	-	normExonerate (11)	COMPLETED	-	2016-11-29 17:23:56.248	3ms	1ms	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-	-
48	1b/f23d30	14392491	exonerate (11)	COMPLETED	0	2016-11-29 17:23:25.248	2m 1s	1m 21s	83.4%	40.8 MB	93.3 MB	40.8 MB	93.4 MB	660.5 MB	50.3 MB	173187	15045	120877	80835	42795008	97873920	42795008	97890304	692591432	52693845
51	c2/91d937	-	normExonerate (12)	COMPLETED	-	2016-11-29 17:25:26.153	11ms	1ms	-	-	-	-	-	-	-	-	-	11	1	-	-	-	-	-	-
66	b2/4bd6f5	14393006	similarity (15)	COMPLETED	0	2016-11-29 17:25:26.519	30.6s	263ms	2.0%	28.9 MB	51 MB	1.3 MB	11.1 MB	199 KB	96.3 KB	312	634	30608	263	30265344	53460992	1351680	11640832	203799	98585
57	b8/25a433	14393007	similarity (6)	COMPLETED	0	2016-11-29 17:25:26.580	30.6s	520ms	6.0%	72.1 MB	107 MB	35.9 MB	57.8 MB	408 KB	10.8 KB	236	471	30562	520	75587584	112197632	37593088	60555264	417772	11087
62	92/f3e0fe	14393008	similarity (11)	COMPLETED	0	2016-11-29 17:25:26.643	30.5s	274ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	317.1 KB	205.8 KB	360	680	30516	274	1355776	11624448	1355776	11640832	324678	210732
59	c7/a482ad	14393009	similarity (8)	COMPLETED	0	2016-11-29 17:25:26.718	30.5s	1.7s	63.0%	110.3 MB	158.4 MB	110.5 MB	158.6 MB	829.3 KB	16.7 KB	240	475	30460	1665	115625984	166064128	115847168	166322176	849216	17125
64	62/9532d8	14393010	similarity (13)	COMPLETED	0	2016-11-29 17:25:26.784	30.4s	344ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30409	344	1355776	11624448	1355776	11640832	8158	0
61	ba/b8e17c	14393011	similarity (10)	COMPLETED	0	2016-11-29 17:25:26.848	30.4s	266ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30368	266	1351680	11624448	1351680	11640832	8156	0
65	f1/e64e9b	14393012	similarity (14)	COMPLETED	0	2016-11-29 17:25:26.914	30.3s	295ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30320	295	1355776	11624448	1355776	11640832	8156	0
52	ce/b12a6d	14393013	similarity (1)	COMPLETED	0	2016-11-29 17:25:26.989	30.3s	320ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30265	320	1355776	11624448	1355776	11640832	8156	0
58	02/67a1ea	14393014	similarity (7)	COMPLETED	0	2016-11-29 17:25:27.233	30s	860ms	5.0%	109 MB	157.1 MB	109 MB	157.1 MB	1.8 MB	1.4 MB	643	899	30037	860	114245632	164679680	114339840	164782080	1925562	1508468
53	d2/2dc2b5	14393015	similarity (2)	COMPLETED	0	2016-11-29 17:25:27.300	30s	238ms	2.0%	30 MB	52 MB	1.3 MB	11.1 MB	189.9 KB	91.2 KB	312	633	29986	238	31420416	54505472	1351680	11640832	194473	93406
54	da/758580	14393016	similarity (3)	COMPLETED	0	2016-11-29 17:25:27.364	30.8s	4.2s	8.0%	112.7 MB	160.9 MB	112.9 MB	161.1 MB	1.3 MB	24.3 KB	250	482	30764	4163	118132736	168689664	118394880	168968192	1399942	24909
67	a6/3eee4f	14393017	similarity (16)	COMPLETED	0	2016-11-29 17:25:27.431	30.7s	469ms	0.0%	72 MB	106.9 MB	35.8 MB	57.7 MB	377.3 KB	10.2 KB	232	468	30713	469	75493376	112062464	37543936	60551168	386320	10443
55	04/0da8b7	14393018	similarity (4)	COMPLETED	0	2016-11-29 17:25:27.495	30.7s	382ms	7.0%	37.3 MB	58.9 MB	1.3 MB	11.1 MB	620.5 KB	435.6 KB	393	737	30661	382	39124992	61755392	1355776	11640832	635363	446064
60	ab/882cc9	14393019	similarity (9)	COMPLETED	0	2016-11-29 17:25:27.557	30.6s	493ms	6.0%	71.9 MB	106.7 MB	35.7 MB	57.6 MB	316.5 KB	9.6 KB	240	474	30611	493	75366400	111927296	37474304	60416000	324078	9803
56	bb/eade35	14393020	similarity (5)	COMPLETED	0	2016-11-29 17:25:27.630	30.6s	460ms	5.0%	35.7 MB	57.6 MB	36 MB	57.9 MB	275.3 KB	9.1 KB	244	477	30554	460	37425152	60395520	37744640	60686336	281940	9273
63	ff/712a50	14393021	similarity (12)	COMPLETED	0	2016-11-29 17:25:27.692	30.5s	385ms	5.0%	34.8 MB	56.7 MB	39.7 MB	61.3 MB	491.5 KB	224.2 KB	298	653	30505	385	36519936	59498496	41611264	64319488	503274	229581
68	eb/b5c599	14393022	similarity (17)	COMPLETED	0	2016-11-29 17:25:27.765	30.4s	250ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	290.6 KB	172.8 KB	341	662	30446	250	1355776	11624448	1355776	11640832	297559	176898
69	14/ef7928	14393023	similarity (18)	COMPLETED	0	2016-11-29 17:25:27.829	30.4s	294ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	388 KB	243.6 KB	354	681	30398	294	1351680	11624448	1351680	11640832	397357	249465
70	61/d0a28c	14393024	similarity (19)	COMPLETED	0	2016-11-29 17:25:27.891	30.4s	667ms	30.0%	108.6 MB	156.7 MB	108.6 MB	156.7 MB	1 MB	492.8 KB	490	734	30352	667	113913856	164270080	113913856	164298752	1057874	504663
71	7c/ecb1d3	14393025	similarity (20)	COMPLETED	0	2016-11-29 17:25:27.954	30.3s	286ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	357.3 KB	214.5 KB	349	673	30305	286	1351680	11624448	1351680	11640832	365918	219629
72	38/3e576e	14393026	similarity (21)	COMPLETED	0	2016-11-29 17:25:28.016	30.3s	1.6s	67.0%	110.2 MB	158.4 MB	110.2 MB	158.4 MB	842.1 KB	16.8 KB	240	474	30258	1554	115597312	166060032	115597312	166084608	862278	17176
73	ad/0adf85	14393027	similarity (22)	COMPLETED	0	2016-11-29 17:25:28.079	30.2s	304ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30210	304	1351680	11624448	1351680	11640832	8154	0
74	96/792bde	14393028	similarity (23)	COMPLETED	0	2016-11-29 17:25:28.141	30.2s	926ms	29.0%	109.3 MB	157.4 MB	109.3 MB	157.5 MB	546.6 KB	14.1 KB	213	473	30164	926	114614272	165081088	114614272	165109760	559758	14389
75	ae/15efff	14393029	similarity (24)	COMPLETED	0	2016-11-29 17:25:28.206	30.1s	5.7s	72.0%	114 MB	161.9 MB	114 MB	162 MB	1.5 MB	27.4 KB	256	487	30113	5713	119562240	169807872	119562240	169832448	1618832	28108
76	53/6a2583	14393030	similarity (25)	COMPLETED	0	2016-11-29 17:25:28.270	30.1s	276ms	1.0%	8.5 MB	30.6 MB	28.8 MB	50.8 MB	133.6 KB	4.9 KB	183	450	30064	276	8884224	32133120	30208000	53248000	136815	5030
77	c5/8bea92	14393031	similarity (26)	COMPLETED	0	2016-11-29 17:25:28.336	30s	230ms	1.0%	8.5 MB	30.6 MB	27.4 MB	49.5 MB	113.9 KB	5 KB	202	451	30015	230	8945664	32133120	28778496	51896320	116594	5115
78	6b/01cf0c	14393032	similarity (27)	COMPLETED	0	2016-11-29 17:25:28.398	30s	343ms	1.0%	8.5 MB	30.6 MB	25.8 MB	47.7 MB	514.4 KB	318.9 KB	373	699	29969	343	8888320	32137216	27062272	50008064	526717	326584
79	24/d226cb	14393033	similarity (28)	COMPLETED	0	2016-11-29 17:25:28.460	30.7s	1.7s	74.0%	109.8 MB	157.8 MB	109.9 MB	158 MB	704.4 KB	15 KB	240	475	30669	1749	115167232	165462016	115277824	165646336	721314	15369
80	65/5ed5d5	14393034	similarity (29)	COMPLETED	0	2016-11-29 17:25:28.522	30.6s	1.9s	6.0%	111.1 MB	159.3 MB	111.1 MB	159.3 MB	858.3 KB	19.2 KB	213	473	30626	1937	116523008	167002112	116523008	167026688	878950	19647
81	4c/39f062	14393035	similarity (30)	COMPLETED	0	2016-11-29 17:25:28.587	30.6s	534ms	5.0%	35.9 MB	57.7 MB	36 MB	57.9 MB	427.7 KB	10.9 KB	232	468	30578	534	37625856	60526592	37785600	60682240	437986	11139
82	c3/b4e4c7	14393036	similarity (31)	COMPLETED	0	2016-11-29 17:25:28.649	30.5s	1.5s	73.0%	109.5 MB	157.6 MB	109.7 MB	157.8 MB	645.5 KB	14.2 KB	240	475	30533	1523	114814976	165240832	115027968	165511168	660970	14509
83	0f/f518e2	14393037	similarity (32)	COMPLETED	0	2016-11-29 17:25:28.707	30.5s	335ms	2.0%	28.9 MB	51 MB	35.6 MB	57.5 MB	900.9 KB	445.4 KB	655	751	30493	335	30265344	53460992	37335040	60280832	922499	456140
84	f2/c78cb9	14393038	similarity (33)	COMPLETED	0	2016-11-29 17:25:28.774	30.4s	833ms	36.0%	109.1 MB	157.2 MB	109.1 MB	157.2 MB	1 MB	554.7 KB	383	747	30444	833	114376704	164818944	114376704	164843520	1057814	568017
85	3f/96cae4	14393039	similarity (34)	COMPLETED	0	2016-11-29 17:25:28.836	30.4s	289ms	0.0%	8.4 MB	30.6 MB	25.5 MB	47.4 MB	119.1 KB	4.8 KB	158	449	30400	289	8859648	32133120	26710016	49733632	121944	4945
86	b9/26f2b5	14393040	similarity (35)	COMPLETED	0	2016-11-29 17:25:28.898	30.4s	4.7s	39.5%	113.3 MB	161.4 MB	113.4 MB	161.7 MB	1.5 MB	25.9 KB	254	484	30356	4669	118820864	169263104	118910976	169529344	1521578	26564
93	37/95d490	14393047	similarity (42)	COMPLETED	0	2016-11-29 17:25:29.503	1m 2s	1.8s	74.0%	109.4 MB	157.3 MB	109.6 MB	157.6 MB	624.3 KB	317.9 KB	240	551	61624	1840	114712576	164970496	114929664	165289984	639318	325523
94	65/4e216e	14393048	similarity (43)	COMPLETED	0	2016-11-29 17:25:29.566	1m 2s	229ms	1.0%	8.5 MB	30.6 MB	29.1 MB	51.2 MB	112.2 KB	6.6 KB	197	460	61577	229	8884224	32133120	30466048	53653504	114908	6774
95	30/e78c5e	14393049	similarity (44)	COMPLETED	0	2016-11-29 17:25:29.606	1m 2s	272ms	1.0%	8.5 MB	30.6 MB	33.5 MB	55.6 MB	159.2 KB	5 KB	206	451	61553	272	8945664	32133120	35090432	58249216	163029	5115
96	89/f31318	14393050	similarity (45)	COMPLETED	0	2016-11-29 17:25:29.762	1m 1s	437ms	9.0%	39.8 MB	61.4 MB	26.2 MB	48.2 MB	254.6 KB	5 KB	192	451	61411	437	41771008	64425984	27467776	50548736	260744	5115
97	50/1035be	14393052	similarity (46)	COMPLETED	0	2016-11-29 17:25:29.862	1m 1s	1.7s	74.0%	110.6 MB	158.7 MB	110.8 MB	158.9 MB	902.4 KB	17.7 KB	244	477	61321	1699	115970048	166453248	116166656	166576128	924048	18123
87	c4/5c9707	14393041	similarity (36)	COMPLETED	0	2016-11-29 17:25:28.959	1m 25s	1.9s	73.0%	110.5 MB	158.4 MB	110.5 MB	158.4 MB	894.8 KB	17.5 KB	240	474	85178	1944	115830784	166100992	115830784	166125568	916264	17919
88	7e/d26086	14393042	similarity (37)	COMPLETED	0	2016-11-29 17:25:29.001	1m 31s	659ms	31.0%	108.6 MB	156.4 MB	108.8 MB	156.7 MB	1015.6 KB	657.1 KB	451	784	91139	659	113860608	163966976	114073600	164315136	1039949	672870
89	30/0fcb8b	14393043	similarity (38)	COMPLETED	0	2016-11-29 17:25:29.061	1m 31s	1.7s	36.0%	109.1 MB	157.1 MB	109.3 MB	157.5 MB	1.2 MB	631.3 KB	400	635	91095	1673	114438144	164696064	114659328	165105664	1210924	646456
90	56/37a10d	14393044	similarity (39)	COMPLETED	0	2016-11-29 17:25:29.127	1m 31s	540ms	5.0%	35.8 MB	57.7 MB	36 MB	58 MB	349.6 KB	10 KB	240	474	91044	540	37527552	60530688	37793792	60821504	358036	10251
91	e6/aedc24	14393045	similarity (40)	COMPLETED	0	2016-11-29 17:25:29.188	1m 31s	428ms	9.0%	38.6 MB	60.2 MB	34.1 MB	56.1 MB	241 KB	5 KB	208	451	90998	428	40427520	63082496	35790848	58789888	246808	5115
92	2c/a3df4b	14393046	similarity (41)	COMPLETED	0	2016-11-29 17:25:29.425	1m 31s	376ms	2.0%	8.6 MB	30.6 MB	35.7 MB	57.6 MB	514.1 KB	266.8 KB	345	677	90777	376	8982528	32133120	37441536	60416000	526401	273221
98	80/8ce359	14393341	matrix (1)	COMPLETED	0	2016-11-29 17:27:00.648	30.5s	214ms	2.0%	4 MB	36.8 MB	4 MB	36.9 MB	270.8 KB	79 B	216	3	30496	214	4165632	38625280	4165632	38670336	277258	79
