task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
14	07/04e858	13563518	interleave (6)	COMPLETED	0	2016-11-26 11:26:22.628	1m 1s	25.5s	91.9%	1.4 GB	32.8 GB	1.4 GB	32.8 GB	56.8 MB	47.9 MB	8432	99133	61348	25536	1460961280	35184627712	1460961280	35251761152	59604696	50263764
17	14/696f29	13563652	reformat (1)	COMPLETED	0	2016-11-26 11:26:52.912	31.1s	10.6s	89.5%	3.1 MB	27.9 MB	3.1 MB	28 MB	130.8 MB	127.4 MB	19266	16165	31084	10635	3239936	29298688	3239936	29347840	137125429	133595136
18	a3/0055a6	13563654	reformat (2)	COMPLETED	0	2016-11-26 11:26:52.973	31.1s	10.2s	89.4%	3.1 MB	27.9 MB	3.1 MB	28 MB	152.5 MB	148.6 MB	22620	18941	31108	10200	3235840	29298688	3235840	29347840	159923765	155828224
19	10/40dad1	13563655	reformat (3)	COMPLETED	0	2016-11-26 11:26:53.041	31.2s	10s	89.0%	3.1 MB	27.9 MB	3.1 MB	28 MB	139.8 MB	136.3 MB	20638	17312	31170	9979	3244032	29298688	3244032	29347840	146558517	142917632
20	9b/e9f32c	13563656	reformat (4)	COMPLETED	0	2016-11-26 11:26:53.109	31.2s	10.8s	89.4%	3.1 MB	27.9 MB	3.1 MB	28 MB	137.4 MB	133.9 MB	20368	17054	31180	10828	3235840	29298688	3235840	29347840	144047669	140378112
23	a2/b1132e	13563659	alignReads (1)	COMPLETED	0	2016-11-26 11:26:53.368	31s	386ms	19.0%	28.8 MB	55.2 MB	33.5 MB	55.2 MB	63.7 KB	279 B	77	5	31011	386	30224384	57905152	35168256	57929728	65244	279
9	ce/c8f5af	13563520	interleave (1)	COMPLETED	0	2016-11-26 11:26:22.741	1m 31s	22.7s	97.1%	1.3 GB	32.8 GB	1.3 GB	32.8 GB	54.3 MB	50.7 MB	8112	104775	91074	22730	1392750592	35184627712	1392750592	35251761152	56981582	53119144
5	27/32a193	13563521	fastqToSsake (5)	COMPLETED	0	2016-11-26 11:26:22.797	1m 31s	13.8s	96.8%	1.6 GB	32.6 GB	1.6 GB	32.6 GB	53.1 MB	12 MB	7875	24847	91037	13775	1678860288	35048304640	1678860288	35048947712	55730234	12624390
6	2b/7c3d13	13563522	fastqToSsake (6)	COMPLETED	0	2016-11-26 11:26:22.856	1m 31s	16.7s	92.5%	1.7 GB	32.6 GB	1.7 GB	32.6 GB	61.9 MB	9.4 MB	8995	19358	91042	16694	1780625408	35048304640	1782095872	35048947712	64911407	9836874
11	26/04db84	13563523	interleave (3)	COMPLETED	0	2016-11-26 11:26:22.913	1m 31s	30.1s	98.3%	1.3 GB	32.8 GB	1.3 GB	32.8 GB	55 MB	48.6 MB	8191	100524	91080	30140	1431564288	35184627712	1431564288	35251761152	57632643	50989796
16	92/e58ca5	13563524	interleave (8)	COMPLETED	0	2016-11-26 11:26:22.986	1m 31s	27s	98.5%	1.4 GB	32.8 GB	1.4 GB	32.8 GB	61.6 MB	51.1 MB	9045	105712	91035	27036	1483046912	35184627712	1483046912	35251761152	64626701	53605826
24	82/4e1428	13563789	alignReads (2)	COMPLETED	0	2016-11-26 11:27:23.896	30.3s	428ms	0.0%	1.2 MB	11.1 MB	1.3 MB	11.1 MB	8.2 KB	0	15	0	30260	428	1294336	11620352	1323008	11644928	8439	0
25	22/37a688	13563791	alignReads (3)	COMPLETED	0	2016-11-26 11:27:23.962	30.3s	470ms	20.0%	28.8 MB	55.2 MB	33.3 MB	55.2 MB	63.7 KB	279 B	77	5	30286	470	30224384	57905152	34897920	57929728	65244	279
26	a0/b3e550	13563793	alignReads (4)	COMPLETED	0	2016-11-26 11:27:24.058	30.2s	335ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.1 KB	242 B	61	4	30217	335	1318912	11620352	1318912	11644928	27781	242
27	8b/27f400	13563794	alignReads (5)	COMPLETED	0	2016-11-26 11:27:24.124	30.2s	417ms	0.0%	1.2 MB	11.1 MB	1.3 MB	11.1 MB	8.2 KB	0	15	0	30177	417	1290240	11620352	1318912	11644928	8439	0
21	b8/5c2854	13563657	reformat (5)	COMPLETED	0	2016-11-26 11:26:53.200	1m 2s	13.1s	90.3%	3.1 MB	27.9 MB	3.1 MB	28 MB	250.5 MB	245.4 MB	36922	31075	61607	13128	3239936	29298688	3239936	29347840	262716981	257294336
22	20/49a0a0	13563658	reformat (6)	COMPLETED	0	2016-11-26 11:26:53.283	1m 2s	15.9s	92.5%	3.1 MB	27.9 MB	3.1 MB	28 MB	197.8 MB	193.7 MB	29121	24505	61541	15882	3235840	29298688	3235840	29347840	207367733	203063296
32	71/713ebd	13563916	alignReads (6)	COMPLETED	0	2016-11-26 11:27:53.882	30.9s	357ms	0.0%	1.2 MB	11.1 MB	1.3 MB	11.1 MB	27.1 KB	242 B	61	4	30945	357	1290240	11620352	1318912	11644928	27781	242
33	87/fb3f7e	13563917	reformat (7)	COMPLETED	0	2016-11-26 11:27:53.970	30.9s	10.2s	92.2%	3.1 MB	27.9 MB	3.1 MB	28 MB	135.6 MB	132.2 MB	19987	16772	30884	10245	3239936	29298688	3239936	29347840	142143029	138608640
34	28/81da83	13563918	reformat (8)	COMPLETED	0	2016-11-26 11:27:54.083	30.8s	11.3s	92.1%	3.1 MB	27.9 MB	3.1 MB	28 MB	147.7 MB	144 MB	21854	18317	30792	11280	3235840	29298688	3235840	29347840	154865205	151011328
35	87/29c86e	13563919	alignReads (7)	COMPLETED	0	2016-11-26 11:27:54.130	30.8s	359ms	0.0%	1.2 MB	11.1 MB	1.3 MB	11.1 MB	27.1 KB	242 B	61	4	30838	359	1290240	11620352	1318912	11644928	27781	242
36	f7/731937	13563920	alignReads (8)	COMPLETED	0	2016-11-26 11:27:54.221	30.8s	335ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.1 KB	242 B	61	4	30828	335	1318912	11620352	1318912	11644928	27781	242
30	fd/9add50	13563797	ssake (3)	COMPLETED	0	2016-11-26 11:27:24.343	1h 38m 32s	1h 37m 55s	98.9%	813.5 MB	857.3 MB	817.5 MB	861.4 MB	107.7 MB	133.6 MB	24797	604023	5912412	5874580	853028864	898965504	857227264	903213056	112956048	140060142
41	85/04c0bc	13588927	alignContigs (1)	COMPLETED	0	2016-11-26 13:05:56.914	30.8s	518ms	20.0%	27.1 MB	59.5 MB	30.8 MB	55.2 MB	63.8 KB	279 B	77	5	30797	518	28454912	62353408	32321536	57929728	65302	279
28	42/6fc21f	13563795	ssake (1)	COMPLETED	0	2016-11-26 11:27:24.188	1h 44m 33s	1h 43m 48s	98.9%	846.8 MB	889.3 MB	846.8 MB	889.4 MB	111.5 MB	133.8 MB	25633	600806	6272584	6228135	887963648	932524032	887963648	932573184	116966401	140258432
39	58/1f9082	13564053	ssake (7)	COMPLETED	0	2016-11-26 11:28:24.944	1h 44m 2s	1h 43m 15s	101.0%	833.8 MB	876.3 MB	837.8 MB	880.3 MB	106.9 MB	131.3 MB	24594	582936	6241812	6194850	874328064	918847488	878526464	923095040	112112268	137675303
42	31/cd393d	13590436	alignContigs (2)	COMPLETED	0	2016-11-26 13:11:56.897	30.9s	337ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	30863	337	1318912	11620352	1318912	11644928	27839	242
43	4f/4ab3ec	13590564	alignContigs (3)	COMPLETED	0	2016-11-26 13:12:26.867	30.9s	331ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	30897	331	1323008	11620352	1323008	11644928	27839	242
31	44/9f5f41	13563798	ssake (4)	COMPLETED	0	2016-11-26 11:27:24.435	1h 53m 32s	1h 52m 44s	98.9%	793.9 MB	836.4 MB	797.9 MB	840.4 MB	120.1 MB	142.4 MB	27947	663903	6812417	6764360	832434176	877006848	836632576	881254400	125959948	149365445
29	a8/bce2e5	13563796	ssake (2)	COMPLETED	0	2016-11-26 11:27:24.262	1h 54m 2s	1h 53m 31s	98.9%	811.6 MB	853.6 MB	812.1 MB	854 MB	112.6 MB	143.6 MB	25963	667610	6841571	6810909	851066880	895033344	851574784	895463424	118056732	150566304
44	0e/b7ad82	13592777	alignContigs (4)	COMPLETED	0	2016-11-26 13:20:57.009	30.8s	371ms	24.0%	34.9 MB	55.2 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	30827	371	36614144	57905152	1323008	11644928	27839	242
45	b5/cab0e3	13592894	alignContigs (5)	COMPLETED	0	2016-11-26 13:21:25.945	30s	314ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	29973	314	1318912	11620352	1318912	11644928	27839	242
38	e5/fbd686	13563927	ssake (6)	COMPLETED	0	2016-11-26 11:27:54.968	2h 20m 2s	2h 19m 33s	101.0%	945.3 MB	986.6 MB	945.4 MB	986.8 MB	120.4 MB	157.9 MB	27253	700818	8402160	8372681	991232000	1034539008	991330304	1034698752	126299124	165548739
46	37/077414	13597211	alignContigs (6)	COMPLETED	0	2016-11-26 13:47:57.280	30.8s	543ms	10.0%	14.4 MB	59.5 MB	18.4 MB	59.5 MB	65.7 KB	279 B	83	5	30766	543	15130624	62353408	19324928	62402560	67258	279
40	e0/b101dc	13564055	ssake (8)	COMPLETED	0	2016-11-26 11:28:25.024	2h 32m 32s	2h 32m 10s	98.9%	887.9 MB	930.4 MB	895.9 MB	938.5 MB	128.8 MB	155.2 MB	29874	698559	9152164	9130066	931024896	975630336	939421696	984076288	135086317	162723647
47	f9/bc5dc0	13599867	alignContigs (7)	COMPLETED	0	2016-11-26 14:00:57.318	30.8s	428ms	22.0%	30.8 MB	55.2 MB	33.3 MB	55.2 MB	63.8 KB	279 B	77	5	30849	428	32333824	57905152	34910208	57929728	65302	279
37	80/bff4a4	13563926	ssake (5)	COMPLETED	0	2016-11-26 11:27:54.888	2h 59m 2s	2h 57m 44s	98.9%	1 GB	1.1 GB	1 GB	1.1 GB	129.2 MB	170.6 MB	29303	754485	10742461	10664317	1086427136	1129119744	1086767104	1129414656	135502904	178892932
48	2a/7e069c	13606377	alignContigs (8)	COMPLETED	0	2016-11-26 14:26:57.486	30.9s	391ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	27.2 KB	242 B	61	4	30852	391	1318912	11620352	1318912	11644928	27839	242
