task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
39	e3/f62ce9	14373934	exonerate (10)	COMPLETED	0	2016-11-29 16:13:32.305	1m 1s	27.2s	60.7%	151.7 MB	206.8 MB	152.2 MB	207.1 MB	546.6 MB	6.6 MB	140337	1939	60834	27216	159084544	216805376	159625216	217145344	573120856	6902728
43	7e/a8c879	-	normExonerate (6)	COMPLETED	-	2016-11-29 16:14:33.170	10ms	1ms	-	-	-	-	-	-	-	-	-	10	1	-	-	-	-	-	-
37	4c/7cee73	14373903	exonerate (9)	COMPLETED	0	2016-11-29 16:13:30.517	2m 3s	1m 27s	92.8%	670.4 MB	729.3 MB	672.5 MB	731.9 MB	1 GB	25.7 MB	269320	7638	122625	86914	702963712	764723200	705191936	767451136	1092009921	26957453
44	a5/7f1e8b	-	normExonerate (7)	COMPLETED	-	2016-11-29 16:15:33.174	11ms	1ms	-	-	-	-	-	-	-	-	-	11	1	-	-	-	-	-	-
28	7b/2d8b8b	14373005	exonerate (3)	COMPLETED	0	2016-11-29 16:12:31.446	4m 2s	3m 21s	119.0%	709.3 MB	767.2 MB	709.6 MB	767.5 MB	1.4 GB	99.3 MB	364296	29595	241706	201216	743772160	804474880	744042496	804802560	1465140431	104148546
45	ec/3a71c0	-	normExonerate (8)	COMPLETED	-	2016-11-29 16:16:33.202	14ms	1ms	-	-	-	-	-	-	-	-	-	14	1	-	-	-	-	-	-
27	7f/e86622	14373007	exonerate (2)	COMPLETED	0	2016-11-29 16:12:31.515	4m 32s	4m 2s	86.9%	706.5 MB	763.9 MB	703.6 MB	760.8 MB	1.4 GB	104.9 MB	367617	31480	271647	241752	740794368	801034240	737824768	797786112	1483649948	109956230
46	7c/3b38f4	-	normExonerate (9)	COMPLETED	-	2016-11-29 16:17:03.175	11ms	0ms	-	-	-	-	-	-	-	-	-	11	0	-	-	-	-	-	-
36	45/252afe	14373905	exonerate (8)	COMPLETED	0	2016-11-29 16:13:30.602	4m 4s	3m 40s	137.1%	671.5 MB	731 MB	671.5 MB	731 MB	1.3 GB	105.3 MB	364962	32283	243556	220110	704159744	766517248	704159744	766533632	1425948062	110395476
47	77/e29a6f	-	normExonerate (10)	COMPLETED	-	2016-11-29 16:17:34.179	15ms	0ms	-	-	-	-	-	-	-	-	-	15	0	-	-	-	-	-	-
10	31/1e568b	14370977	formatChr (1)	COMPLETED	0	2016-11-29 16:09:57.655	11m 33s	5m 23s	92.6%	285.7 MB	299 MB	286.8 MB	300 MB	2.5 GB	1.1 GB	3196304	500946	692555	323146	299589632	313548800	300736512	314601472	2711399868	1136128691
12	88/eb0993	14370968	formatChr (3)	COMPLETED	0	2016-11-29 16:09:57.400	12m 33s	6m 53s	76.2%	815.9 MB	829 MB	815.9 MB	829.1 MB	6 GB	2.5 GB	3546258	865928	752828	413034	855502848	869294080	855502848	869322752	6442454157	2648689267
49	93/7a4b95	14379702	exonerate (12)	COMPLETED	0	2016-11-29 16:22:30.358	30.9s	6.2s	43.5%	54.7 MB	87.6 MB	54.7 MB	87.6 MB	123.2 MB	2.2 MB	31739	642	30931	6194	57331712	91824128	57331712	91840512	129150247	2258873
50	75/1daab3	-	normExonerate (11)	COMPLETED	-	2016-11-29 16:23:01.326	6ms	0ms	-	-	-	-	-	-	-	-	-	6	0	-	-	-	-	-	-
48	48/d3c2e9	14379326	exonerate (11)	COMPLETED	0	2016-11-29 16:21:30.376	2m 1s	1m 19s	86.3%	40.8 MB	93.3 MB	40.8 MB	93.4 MB	666.8 MB	51.2 MB	174934	15340	120844	78966	42790912	97873920	42790912	97890304	699204044	53676020
51	0d/91bf9e	-	normExonerate (12)	COMPLETED	-	2016-11-29 16:23:31.250	6ms	1ms	-	-	-	-	-	-	-	-	-	6	1	-	-	-	-	-	-
65	68/ab5442	14380526	similarity (14)	COMPLETED	0	2016-11-29 16:23:31.667	30.6s	323ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30563	323	1355776	11624448	1355776	11640832	8156	0
67	b9/97a1b0	14380527	similarity (16)	COMPLETED	0	2016-11-29 16:23:31.733	30.5s	486ms	6.0%	72 MB	106.9 MB	35.8 MB	57.7 MB	377.9 KB	10.4 KB	236	471	30515	486	75505664	112062464	37552128	60551168	386968	10665
59	b4/a58334	14380528	similarity (8)	COMPLETED	0	2016-11-29 16:23:31.799	30.5s	1.5s	64.0%	110.3 MB	158.4 MB	110.5 MB	158.6 MB	829.3 KB	16.7 KB	240	475	30466	1545	115630080	166064128	115851264	166322176	849216	17125
55	18/d54cd9	14380529	similarity (4)	COMPLETED	0	2016-11-29 16:23:31.867	30.4s	4.3s	0.0%	112.6 MB	160.9 MB	112.9 MB	161.1 MB	1.3 MB	24.3 KB	250	482	30418	4270	118104064	168689664	118366208	168968192	1399942	24909
66	7d/e071f1	14380530	similarity (15)	COMPLETED	0	2016-11-29 16:23:31.938	30.4s	241ms	2.0%	28.9 MB	51 MB	1.3 MB	11.1 MB	199 KB	96.3 KB	312	634	30367	241	30265344	53460992	1355776	11640832	203799	98585
54	5c/e5f393	14380531	similarity (3)	COMPLETED	0	2016-11-29 16:23:32.008	30.3s	466ms	5.0%	35.7 MB	57.6 MB	36 MB	57.9 MB	275.3 KB	9.1 KB	244	477	30314	466	37421056	60395520	37740544	60686336	281940	9273
60	f8/87173a	14380532	similarity (9)	COMPLETED	0	2016-11-29 16:23:32.078	30.3s	851ms	30.0%	109 MB	157 MB	109 MB	157.1 MB	1.8 MB	1.4 MB	643	899	30259	851	114343936	164622336	114343936	164782080	1925562	1508468
56	e3/64f7e0	14380533	similarity (5)	COMPLETED	0	2016-11-29 16:23:32.150	30.2s	385ms	7.0%	35.3 MB	57 MB	38.5 MB	60.1 MB	604.5 KB	374.7 KB	355	607	30207	385	37048320	59764736	40361984	63029248	619043	383716
53	93/7eba9d	14380534	similarity (2)	COMPLETED	0	2016-11-29 16:23:32.219	30.2s	255ms	0.0%	28.9 MB	51 MB	1.3 MB	11.1 MB	387.3 KB	101.9 KB	513	645	30154	255	30265344	53460992	1355776	11640832	396622	104387
62	96/8ba67d	14380535	similarity (11)	COMPLETED	0	2016-11-29 16:23:32.297	30.1s	380ms	0.0%	34.8 MB	56.7 MB	39.7 MB	61.3 MB	491.5 KB	232.2 KB	298	655	30102	380	36507648	59498496	41603072	64319488	503274	237773
58	c0/c307a8	14380536	similarity (7)	COMPLETED	0	2016-11-29 16:23:32.365	30.1s	508ms	5.0%	72.1 MB	107 MB	72.1 MB	107 MB	408 KB	10.8 KB	236	471	30050	508	75599872	112197632	75599872	112222208	417772	11087
61	0f/c96c57	14380537	similarity (10)	COMPLETED	0	2016-11-29 16:23:32.432	30s	274ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	29999	274	1351680	11624448	1351680	11640832	8156	0
52	c0/0acc9e	14380538	similarity (1)	COMPLETED	0	2016-11-29 16:23:32.499	29.9s	310ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	438 KB	272 KB	363	688	29947	310	1351680	11624448	1351680	11640832	448510	278552
63	45/e7f839	14380539	similarity (12)	COMPLETED	0	2016-11-29 16:23:32.565	30.7s	271ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	317.1 KB	205.8 KB	360	680	30665	271	1351680	11624448	1351680	11640832	324678	210732
57	20/ff2088	14380540	similarity (6)	COMPLETED	0	2016-11-29 16:23:32.632	30.6s	497ms	5.0%	71.9 MB	106.7 MB	35.7 MB	57.6 MB	316.5 KB	9.6 KB	240	474	30621	497	75366400	111927296	37474304	60416000	324078	9803
64	c3/77a414	14380541	similarity (13)	COMPLETED	0	2016-11-29 16:23:32.698	30.6s	303ms	1.0%	8.5 MB	30.6 MB	35.6 MB	57.5 MB	430.5 KB	226.1 KB	340	666	30575	303	8949760	32133120	37343232	60276736	440816	231534
68	7b/32b9d1	14380542	similarity (17)	COMPLETED	0	2016-11-29 16:23:32.765	30.5s	258ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	290.6 KB	172.8 KB	341	662	30529	258	1355776	11624448	1355776	11640832	297559	176898
69	80/b8cf25	14380543	similarity (18)	COMPLETED	0	2016-11-29 16:23:32.831	30.5s	380ms	6.0%	36.9 MB	58.4 MB	1.3 MB	11.1 MB	649.2 KB	487.4 KB	402	751	30482	380	38694912	61280256	1351680	11640832	664825	499111
70	f8/71e98b	14380544	similarity (19)	COMPLETED	0	2016-11-29 16:23:32.898	30.4s	661ms	30.0%	108.6 MB	156.7 MB	108.6 MB	156.7 MB	1 MB	493 KB	545	736	30431	661	113922048	164270080	113922048	164298752	1087030	504821
71	6d/eae3f1	14380545	similarity (20)	COMPLETED	0	2016-11-29 16:23:33.037	30.3s	281ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	357.3 KB	214.5 KB	349	673	30308	281	1355776	11624448	1355776	11640832	365918	219629
72	e2/1aae61	14380546	similarity (21)	COMPLETED	0	2016-11-29 16:23:33.206	30.2s	1.8s	36.5%	110.2 MB	158.4 MB	110.2 MB	158.4 MB	842.1 KB	16.8 KB	240	474	30156	1824	115593216	166060032	115593216	166084608	862278	17176
73	41/4b9696	14380547	similarity (22)	COMPLETED	0	2016-11-29 16:23:33.273	30.1s	306ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	409.3 KB	251.1 KB	359	683	30104	306	1351680	11624448	1351680	11640832	419165	257077
76	0b/1ca542	14380550	similarity (25)	COMPLETED	0	2016-11-29 16:23:33.487	30.7s	276ms	1.0%	8.5 MB	30.6 MB	23.7 MB	45.8 MB	143.7 KB	5 KB	196	451	30743	276	8888320	32133120	24809472	47976448	147140	5115
77	16/024f1c	14380551	similarity (26)	COMPLETED	0	2016-11-29 16:23:33.558	30.7s	223ms	1.0%	8.5 MB	30.6 MB	34.4 MB	56.3 MB	108.4 KB	5 KB	194	451	30692	223	8880128	32133120	36077568	59060224	110954	5115
78	76/37aabb	14380552	similarity (27)	COMPLETED	0	2016-11-29 16:23:33.631	30.6s	317ms	1.0%	28.9 MB	51 MB	28.6 MB	50.7 MB	831.9 KB	336.2 KB	618	713	30638	317	30265344	53460992	30035968	53116928	851845	344281
81	5f/98a829	14380555	similarity (30)	COMPLETED	0	2016-11-29 16:23:33.840	30.5s	515ms	5.0%	35.9 MB	57.7 MB	36 MB	57.9 MB	427.7 KB	10.9 KB	232	468	30469	515	37625856	60526592	37785600	60682240	437986	11139
83	61/abb09c	14380557	similarity (32)	COMPLETED	0	2016-11-29 16:23:33.970	30.4s	348ms	0.0%	28.9 MB	51 MB	35.6 MB	57.5 MB	729 KB	434 KB	531	744	30363	348	30265344	53460992	37330944	60280832	746518	444456
85	1e/e56a1e	14380559	similarity (34)	COMPLETED	0	2016-11-29 16:23:34.105	30.3s	279ms	0.0%	8.5 MB	30.6 MB	28.1 MB	50 MB	127.9 KB	4.9 KB	169	450	30250	279	8888320	32133120	29425664	52436992	131002	5030
74	4a/59a617	14380548	similarity (23)	COMPLETED	0	2016-11-29 16:23:33.352	1m 1s	1.7s	38.0%	109.3 MB	157.4 MB	109.3 MB	157.5 MB	942.2 KB	410.3 KB	319	590	60875	1714	114630656	165081088	114630656	165109760	964846	420106
75	0b/3157bd	14380549	similarity (24)	COMPLETED	0	2016-11-29 16:23:33.420	1m 1s	5.5s	73.0%	114 MB	161.9 MB	114 MB	162 MB	1.5 MB	27.4 KB	256	487	60824	5541	119549952	169807872	119549952	169832448	1618832	28108
79	50/859552	14380553	similarity (28)	COMPLETED	0	2016-11-29 16:23:33.704	1m 2s	1.2s	40.0%	109.9 MB	157.8 MB	109.9 MB	158 MB	704.4 KB	15 KB	240	475	61522	1191	115191808	165462016	115281920	165646336	721314	15369
80	25/04b592	14380554	similarity (29)	COMPLETED	0	2016-11-29 16:23:33.774	1m 1s	1.9s	39.0%	111.1 MB	159.3 MB	111.1 MB	159.3 MB	858.3 KB	19.2 KB	213	473	61465	1893	116518912	167002112	116518912	167026688	878950	19647
82	f8/dfc069	14380556	similarity (31)	COMPLETED	0	2016-11-29 16:23:33.907	1m 1s	1.4s	73.0%	109.5 MB	157.6 MB	109.7 MB	157.8 MB	645.5 KB	14.2 KB	240	475	61345	1396	114798592	165240832	115011584	165511168	660970	14509
84	aa/a41b18	14380558	similarity (33)	COMPLETED	0	2016-11-29 16:23:34.040	1m 1s	825ms	37.0%	109.1 MB	157.2 MB	109.1 MB	157.2 MB	612.5 KB	13.6 KB	238	473	61238	825	114364416	164818944	114364416	164843520	627208	13951
90	26/2cef28	14380564	similarity (39)	COMPLETED	0	2016-11-29 16:23:34.425	1m 1s	544ms	5.0%	35.8 MB	57.7 MB	36 MB	58 MB	349.6 KB	10 KB	240	474	60875	544	37531648	60530688	37797888	60821504	358036	10251
86	9f/d19451	14380560	similarity (35)	COMPLETED	0	2016-11-29 16:23:34.169	1m 24s	4.9s	73.0%	113.3 MB	161.4 MB	113.4 MB	161.7 MB	1.5 MB	25.9 KB	254	484	84069	4906	118820864	169263104	118910976	169529344	1521578	26564
87	8f/08f005	14380561	similarity (36)	COMPLETED	0	2016-11-29 16:23:34.234	1m 31s	1.4s	6.0%	110.4 MB	158.4 MB	110.4 MB	158.4 MB	894.8 KB	17.5 KB	240	474	91012	1373	115810304	166100992	115810304	166125568	916264	17919
88	a6/3f5860	14380562	similarity (37)	COMPLETED	0	2016-11-29 16:23:34.298	1m 31s	646ms	37.0%	108.6 MB	156.4 MB	72.2 MB	107 MB	432 KB	11.2 KB	240	474	90964	646	113844224	163966976	75681792	112234496	442378	11505
89	5f/aacf20	14380563	similarity (38)	COMPLETED	0	2016-11-29 16:23:34.361	1m 31s	941ms	29.0%	109.1 MB	157.1 MB	109.3 MB	157.5 MB	564.7 KB	13.1 KB	240	475	90919	941	114434048	164696064	114655232	165105664	578212	13389
91	26/3adb34	14380565	similarity (40)	COMPLETED	0	2016-11-29 16:23:34.489	1m 31s	437ms	1.0%	8.5 MB	30.6 MB	24.3 MB	46.4 MB	217.5 KB	5 KB	194	451	90810	437	8884224	32133120	25509888	48652288	222714	5115
92	95/9b9751	14380566	similarity (41)	COMPLETED	0	2016-11-29 16:23:34.563	1m 31s	365ms	1.0%	8.5 MB	30.6 MB	26.4 MB	48.3 MB	514.1 KB	266.8 KB	345	677	90752	365	8945664	32133120	27697152	50679808	526401	273221
93	06/91dcec	14380567	similarity (42)	COMPLETED	0	2016-11-29 16:23:34.627	1m 31s	1.1s	68.0%	109.4 MB	157.3 MB	109.6 MB	157.6 MB	624.3 KB	201.9 KB	240	522	90699	1067	114700288	164970496	114917376	165289984	639318	206739
94	90/abdcfb	14380568	similarity (43)	COMPLETED	0	2016-11-29 16:23:34.692	1m 31s	258ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	209.1 KB	112.7 KB	290	637	90649	258	1355776	11624448	1355776	11640832	214159	115404
95	1c/b503e2	14380569	similarity (44)	COMPLETED	0	2016-11-29 16:23:34.757	1m 31s	274ms	1.0%	8.6 MB	30.6 MB	29.1 MB	51 MB	173.7 KB	7.4 KB	228	464	90599	274	8974336	32133120	30486528	53518336	177868	7623
96	8d/58f04e	14380570	similarity (45)	COMPLETED	0	2016-11-29 16:23:34.821	1m 31s	469ms	8.0%	38.7 MB	60.3 MB	23.6 MB	45.6 MB	714.7 KB	454.6 KB	382	731	90549	469	40595456	63209472	24772608	47845376	731826	465471
97	89/d53e5c	14380571	similarity (46)	COMPLETED	0	2016-11-29 16:23:34.886	1m 31s	1.9s	73.0%	110.6 MB	158.7 MB	110.8 MB	158.9 MB	902.4 KB	17.7 KB	244	477	90502	1911	115949568	166453248	116146176	166576128	924048	18123
98	c4/7d3ad9	14380910	matrix (1)	COMPLETED	0	2016-11-29 16:25:05.850	30.4s	414ms	3.0%	4.2 MB	40.9 MB	4.2 MB	40.9 MB	262.5 KB	79 B	201	3	30396	414	4390912	42848256	4390912	42893312	268766	79
