task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
21	bd/cb2a2d	14393881	blast (3)	COMPLETED	0	2016-11-29 17:29:17.307	30.6s	2.6s	26.0%	171.9 MB	353.2 MB	177 MB	353.2 MB	33.4 KB	0	34	0	30597	2567	180236288	370315264	185581568	370331648	34209	0
19	a5/8aa7d8	14393723	blast (1)	COMPLETED	0	2016-11-29 17:28:46.679	1m 31s	5.1s	1.0%	7.6 MB	62.8 MB	7.6 MB	62.8 MB	17.4 KB	0	31	0	90892	5104	7999488	65826816	7999488	65843200	17822	0
20	8b/156800	14393726	blast (2)	COMPLETED	0	2016-11-29 17:28:46.750	1m 31s	4.8s	31.0%	202.2 MB	335.9 MB	211.1 MB	335.9 MB	33.4 KB	0	34	0	90839	4774	211992576	352169984	221331456	352186368	34209	0
1	00/e02c00	14393583	formatBlast (1)	COMPLETED	0	2016-11-29 17:27:45.893	2m 33s	33.6s	96.5%	27.7 MB	73.3 MB	30.5 MB	76.3 MB	1 GB	260.4 MB	32840	5169	152671	33587	29020160	76894208	32010240	79994880	1074627180	273078864
22	90/12d1a7	14393900	blast (4)	COMPLETED	0	2016-11-29 17:29:47.691	30.9s	6.4s	68.3%	520.4 MB	789.6 MB	650.6 MB	789.6 MB	191.8 KB	0	55	0	30891	6422	545726464	827965440	682176512	827981824	196439	0
23	f0/37b1d5	14393901	blast (5)	COMPLETED	0	2016-11-29 17:29:47.765	30.8s	3.2s	0.0%	25.9 MB	380.7 MB	28.9 MB	380.7 MB	33.4 KB	0	34	0	30834	3150	27160576	399216640	30326784	399233024	34209	0
24	79/8906b4	14393902	blast (6)	COMPLETED	0	2016-11-29 17:29:47.843	30.8s	4.9s	7.0%	31.1 MB	340.3 MB	39.7 MB	340.4 MB	33.4 KB	0	34	0	30775	4861	32575488	356876288	41672704	356892672	34209	0
25	2d/ea104d	14393903	blast (7)	COMPLETED	0	2016-11-29 17:29:47.941	30.7s	3.4s	19.0%	112.5 MB	352.5 MB	114.8 MB	352.5 MB	33.4 KB	0	34	0	30699	3424	117944320	369655808	120340480	369672192	34209	0
8	7c/7de4c1	14393578	formatBlast (8)	COMPLETED	0	2016-11-29 17:27:45.682	3m 3s	59.5s	96.3%	63.4 MB	112.6 MB	68 MB	117.6 MB	2 GB	509.9 MB	66361	4876	182889	59462	66449408	118120448	71258112	123285504	2173043306	534616689
26	f2/7b1f8d	14394131	exonerate (1)	COMPLETED	0	2016-11-29 17:30:17.700	30.9s	7.7s	68.1%	694.5 MB	732.8 MB	694.5 MB	732.8 MB	354.3 MB	420.4 KB	90771	123	30894	7679	728240128	768364544	728240128	768380928	371501836	430520
32	f3/cfe55c	-	normExonerate (1)	COMPLETED	-	2016-11-29 17:30:48.646	5ms	1ms	-	-	-	-	-	-	-	-	-	5	1	-	-	-	-	-	-
27	55/f4a5a4	14394146	blast (8)	COMPLETED	0	2016-11-29 17:30:18.721	30.9s	3.6s	17.0%	75.3 MB	352.2 MB	91.3 MB	352.2 MB	33.4 KB	0	34	0	30856	3562	79007744	369324032	95686656	369340416	34209	0
13	15/c851c4	14393562	formatChr (4)	COMPLETED	0	2016-11-29 17:27:44.835	3m 33s	1m 8s	84.5%	277.8 MB	291 MB	278.1 MB	291.3 MB	2.2 GB	1017.7 MB	765067	301599	212754	67523	291266560	305098752	291635200	305496064	2354822587	1067090496
16	64/aadbf9	14393564	formatChr (7)	COMPLETED	0	2016-11-29 17:27:44.899	3m 33s	1m 34s	81.9%	500.8 MB	514 MB	502.1 MB	515.3 MB	2.7 GB	2.1 GB	1033089	600921	212747	93730	525172736	539009024	526438400	540303360	2854670267	2242303668
18	05/144450	14393565	formatChr (9)	COMPLETED	0	2016-11-29 17:27:44.956	3m 33s	1m 38s	58.4%	212.1 MB	225.3 MB	214.4 MB	227.6 MB	2.5 GB	1.1 GB	1152647	344491	212722	97737	222445568	236277760	224833536	238694400	2637418462	1140124211
14	ee/1c4515	14393567	formatChr (5)	COMPLETED	0	2016-11-29 17:27:45.072	3m 33s	1m 20s	85.3%	211.4 MB	224.6 MB	213.4 MB	226.7 MB	1.4 GB	1.1 GB	966449	337742	212881	79743	221663232	235495424	223784960	237666304	1476530765	1138822454
31	c8/4f9db1	14394277	blast (9)	COMPLETED	0	2016-11-29 17:30:48.673	30.9s	6s	72.2%	607.2 MB	742.3 MB	611.3 MB	742.3 MB	191.8 KB	0	55	0	30910	6038	636731392	778366976	641024000	778383360	196439	0
28	01/94927f	14394148	exonerate (2)	COMPLETED	0	2016-11-29 17:30:18.793	1m 2s	33.6s	86.4%	607.1 MB	668.5 MB	607.6 MB	669.1 MB	955.5 MB	6.1 MB	244957	1812	61787	33555	636563456	700985344	637104128	701607936	1001954402	6420119
39	da/d59e3e	-	normExonerate (2)	COMPLETED	-	2016-11-29 17:31:20.598	12ms	1ms	-	-	-	-	-	-	-	-	-	12	1	-	-	-	-	-	-
35	34/5d4b06	14394298	exonerate (7)	COMPLETED	0	2016-11-29 17:31:17.920	30.7s	26.8s	107.5%	663.6 MB	703.5 MB	663.6 MB	703.5 MB	652.2 MB	1.5 MB	168090	548	30666	26825	695812096	737689600	695812096	737705984	683922586	1595216
36	29/b4e090	14394302	exonerate (8)	COMPLETED	0	2016-11-29 17:31:18.109	30.5s	26.7s	67.0%	153.3 MB	207.1 MB	153.3 MB	207.1 MB	515.2 MB	5.5 MB	132205	1609	30508	26743	160796672	217178112	160796672	217194496	540242886	5741477
40	42/ef0a64	-	normExonerate (3)	COMPLETED	-	2016-11-29 17:31:48.636	13ms	6ms	-	-	-	-	-	-	-	-	-	13	6	-	-	-	-	-	-
37	54/12b3df	14394303	exonerate (9)	COMPLETED	0	2016-11-29 17:31:18.219	30.4s	22s	128.8%	115.4 MB	167.9 MB	120.6 MB	173.1 MB	393.8 MB	5.4 MB	101262	1603	30426	22017	120995840	176062464	126464000	181559296	412955260	5652402
41	83/f918a7	-	normExonerate (4)	COMPLETED	-	2016-11-29 17:31:48.652	12ms	1ms	-	-	-	-	-	-	-	-	-	12	1	-	-	-	-	-	-
42	63/ae8631	-	normExonerate (5)	COMPLETED	-	2016-11-29 17:31:48.674	7ms	0ms	-	-	-	-	-	-	-	-	-	7	0	-	-	-	-	-	-
38	9d/da5cd8	14394304	exonerate (10)	COMPLETED	0	2016-11-29 17:31:19.843	30.8s	2.8s	22.0%	35.5 MB	69.3 MB	41.6 MB	74.9 MB	21.4 MB	247.4 KB	5534	72	30833	2767	37261312	72630272	43626496	78553088	22427060	253315
43	5a/5e018e	-	normExonerate (6)	COMPLETED	-	2016-11-29 17:31:50.706	7ms	0ms	-	-	-	-	-	-	-	-	-	7	0	-	-	-	-	-	-
33	46/0b8d64	14394301	exonerate (5)	COMPLETED	0	2016-11-29 17:31:18.046	2m 2s	1m 36s	120.8%	687.6 MB	746.9 MB	688 MB	747.4 MB	844.7 MB	35.6 MB	218847	10741	121548	96289	720982016	783159296	721444864	783667200	885753759	37335565
44	a0/b0475f	-	normExonerate (7)	COMPLETED	-	2016-11-29 17:33:19.612	9ms	0ms	-	-	-	-	-	-	-	-	-	9	0	-	-	-	-	-	-
30	02/7011f4	14394152	exonerate (4)	COMPLETED	0	2016-11-29 17:30:18.922	3m 3s	2m 41s	100.3%	705.9 MB	764.5 MB	706.2 MB	764.7 MB	1.2 GB	50 MB	311131	14852	182673	161401	740196352	801677312	740466688	801849344	1259998625	52413523
45	11/fc5aa8	-	normExonerate (8)	COMPLETED	-	2016-11-29 17:33:21.635	13ms	0ms	-	-	-	-	-	-	-	-	-	13	0	-	-	-	-	-	-
29	19/a474ca	14394150	exonerate (3)	COMPLETED	0	2016-11-29 17:30:18.859	5m 3s	4m 49s	69.7%	701.1 MB	758.7 MB	701.4 MB	759.1 MB	1.6 GB	151.6 MB	418068	45469	302750	288688	735191040	795508736	735461376	795938816	1678366859	159002144
46	93/6a7143	-	normExonerate (9)	COMPLETED	-	2016-11-29 17:35:21.625	10ms	0ms	-	-	-	-	-	-	-	-	-	10	0	-	-	-	-	-	-
34	33/d559b0	14394300	exonerate (6)	COMPLETED	0	2016-11-29 17:31:17.981	4m 34s	4m 14s	144.0%	693.7 MB	751.4 MB	694.1 MB	751.6 MB	1.4 GB	122 MB	389539	37102	273640	253583	727347200	787877888	727814144	788058112	1521387821	127911790
47	98/18fde2	-	normExonerate (10)	COMPLETED	-	2016-11-29 17:35:51.634	57ms	21ms	-	-	-	-	-	-	-	-	-	57	21	-	-	-	-	-	-
12	ea/ef07ea	14393566	formatChr (3)	COMPLETED	0	2016-11-29 17:27:45.013	11m 33s	6m 4s	99.6%	812.8 MB	826.1 MB	813.7 MB	826.9 MB	5.9 GB	2.5 GB	3515326	864418	692630	364284	852303872	866242560	853266432	867041280	6380468405	2648600252
10	37/800c36	14393569	formatChr (1)	COMPLETED	0	2016-11-29 17:27:45.184	11m 32s	5m 56s	64.0%	128.7 MB	141.9 MB	130.4 MB	143.7 MB	2.7 GB	1.1 GB	3207045	501238	692481	355965	134926336	148766720	136704000	150695936	2881667598	1136141509
48	df/25c46f	14396025	exonerate (11)	COMPLETED	0	2016-11-29 17:39:17.739	30.9s	6.8s	35.7%	54.7 MB	87.6 MB	54.7 MB	87.6 MB	113.6 MB	2.1 MB	29275	640	30906	6801	57339904	91811840	57339904	91828224	119125437	2254172
50	a7/2d615b	-	normExonerate (11)	COMPLETED	-	2016-11-29 17:39:48.663	4ms	0ms	-	-	-	-	-	-	-	-	-	4	0	-	-	-	-	-	-
49	e9/efb420	14396027	exonerate (12)	COMPLETED	0	2016-11-29 17:39:17.807	2m 2s	1m 21s	64.2%	39.7 MB	92.2 MB	39.9 MB	92.7 MB	667.8 MB	51.4 MB	175136	15407	121841	81073	41611264	96727040	41881600	97189888	700217082	53918796
51	e7/bf54f4	-	normExonerate (12)	COMPLETED	-	2016-11-29 17:41:19.668	9ms	1ms	-	-	-	-	-	-	-	-	-	9	1	-	-	-	-	-	-
62	f5/d7359e	14396285	similarity (11)	COMPLETED	0	2016-11-29 17:41:20.160	30.5s	564ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	264 KB	145.2 KB	296	646	30489	564	1351680	11620352	1351680	11636736	270332	148663
59	26/8474c8	14396286	similarity (7)	COMPLETED	0	2016-11-29 17:41:20.221	30.4s	598ms	0.0%	35.9 MB	57.9 MB	36 MB	57.9 MB	407.7 KB	10.6 KB	232	468	30443	598	37654528	60661760	37781504	60682240	417460	10877
53	23/0ab241	14396287	similarity (2)	COMPLETED	0	2016-11-29 17:41:20.291	30.7s	505ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	190.4 KB	91.3 KB	312	633	30746	505	1351680	11620352	1351680	11636736	194987	93442
58	4b/7c7470	14396288	similarity (8)	COMPLETED	0	2016-11-29 17:41:20.356	30.7s	1.8s	68.5%	110.5 MB	158.5 MB	110.7 MB	158.8 MB	829.5 KB	16.7 KB	240	475	30718	1764	115822592	166162432	116043776	166502400	849384	17146
56	ec/e79313	14396289	similarity (5)	COMPLETED	0	2016-11-29 17:41:20.423	30.7s	435ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8.1 KB	0	16	0	30665	435	1351680	11620352	1351680	11636736	8268	0
65	c3/bdcf02	14396290	similarity (14)	COMPLETED	0	2016-11-29 17:41:20.490	31s	290ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8.1 KB	0	16	0	30985	290	1355776	11620352	1355776	11636736	8268	0
54	6f/393f0f	14396291	similarity (3)	COMPLETED	0	2016-11-29 17:41:20.558	30.9s	559ms	0.0%	35.5 MB	57.1 MB	38.5 MB	60.1 MB	850.3 KB	583.8 KB	410	663	30942	559	37261312	59895808	40386560	63066112	870748	597780
61	80/fdc306	14396292	similarity (10)	COMPLETED	0	2016-11-29 17:41:20.628	30.9s	572ms	3.0%	35.8 MB	57.6 MB	1.3 MB	11.1 MB	491.8 KB	259.1 KB	298	662	30887	572	37498880	60391424	1355776	11636736	503610	265331
57	3d/d8c206	14396293	similarity (6)	COMPLETED	0	2016-11-29 17:41:20.689	30.8s	515ms	3.0%	35.8 MB	57.7 MB	38.4 MB	60.1 MB	771 KB	464.1 KB	370	619	30842	515	37535744	60526592	40292352	62971904	789488	475255
52	e2/289644	14396294	similarity (1)	COMPLETED	0	2016-11-29 17:41:20.756	30.8s	411ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	438.5 KB	272.1 KB	363	688	30788	411	1355776	11620352	1355776	11636736	449036	278597
63	95/4d6e28	14396295	similarity (12)	COMPLETED	0	2016-11-29 17:41:20.820	30.7s	259ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	317.6 KB	205.8 KB	360	680	30740	259	1351680	11620352	1351680	11636736	325216	210786
64	01/67a5b5	14396296	similarity (13)	COMPLETED	0	2016-11-29 17:41:20.887	30.7s	343ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	431 KB	226.1 KB	340	666	30690	343	1355776	11620352	1355776	11636736	441330	231570
67	32/0b1ad3	14396297	similarity (16)	COMPLETED	0	2016-11-29 17:41:20.955	30.6s	452ms	2.0%	26.3 MB	48.3 MB	35.9 MB	57.7 MB	627.4 KB	323.4 KB	356	691	30637	452	27602944	50659328	37617664	60547072	642432	331150
66	43/2be611	14396298	similarity (15)	COMPLETED	0	2016-11-29 17:41:21.021	30.6s	194ms	2.0%	23.1 MB	45.1 MB	35.6 MB	57.5 MB	125.2 KB	6.7 KB	232	468	30591	194	24252416	47280128	37376000	60276736	128238	6910
60	af/ba47df	14396299	similarity (9)	COMPLETED	0	2016-11-29 17:41:21.088	30.5s	827ms	3.0%	72.4 MB	107.3 MB	72.4 MB	107.3 MB	420.8 KB	11.6 KB	260	489	30542	827	75952128	112463872	75952128	112488448	430886	11917
55	14/6aeaa4	14396300	similarity (4)	COMPLETED	0	2016-11-29 17:41:21.154	30.5s	4.2s	42.0%	113.1 MB	161.1 MB	113.1 MB	161.2 MB	1.3 MB	24.3 KB	250	482	30497	4185	118640640	168894464	118640640	169017344	1400110	24930
68	8b/6558b6	14396301	similarity (17)	COMPLETED	0	2016-11-29 17:41:21.220	30.5s	218ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30452	218	1355776	11620352	1355776	11636736	8212	0
69	35/19ee69	14396302	similarity (18)	COMPLETED	0	2016-11-29 17:41:21.285	30.4s	264ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	388.3 KB	243.7 KB	354	681	30405	264	1351680	11620352	1351680	11636736	397659	249510
70	65/d6d989	14396303	similarity (19)	COMPLETED	0	2016-11-29 17:41:21.346	30.4s	597ms	3.0%	72.5 MB	107.4 MB	72.5 MB	107.4 MB	416.4 KB	11.9 KB	209	470	30363	597	76054528	112599040	76054528	112623616	426370	12216
71	9f/481db7	14396304	similarity (20)	COMPLETED	0	2016-11-29 17:41:21.425	30.3s	235ms	2.0%	26.3 MB	48.3 MB	35.6 MB	57.5 MB	172.1 KB	7.5 KB	236	471	30300	235	27566080	50659328	37310464	60276736	176206	7673
72	4c/c4a7a8	14396305	similarity (21)	COMPLETED	0	2016-11-29 17:41:21.497	30.3s	1.3s	43.0%	110.2 MB	158.4 MB	110.2 MB	158.4 MB	842.2 KB	16.8 KB	240	474	30255	1283	115580928	166060032	115580928	166084608	862446	17197
73	06/48705e	14396306	similarity (22)	COMPLETED	0	2016-11-29 17:41:21.564	30.2s	243ms	2.0%	27.3 MB	49.5 MB	35.6 MB	57.5 MB	186.7 KB	7.7 KB	236	471	30206	243	28667904	51867648	37330944	60268544	191140	7865
74	22/87f80d	14396307	similarity (23)	COMPLETED	0	2016-11-29 17:41:21.817	30s	969ms	9.0%	109.5 MB	157.6 MB	109.5 MB	157.6 MB	546.8 KB	14.1 KB	213	473	29971	969	114810880	165224448	114810880	165249024	559926	14410
75	15/bf196b	14396308	similarity (24)	COMPLETED	0	2016-11-29 17:41:21.882	30.9s	5.6s	43.0%	114.2 MB	162.1 MB	114.2 MB	162.2 MB	1.5 MB	27.5 KB	256	487	30933	5569	119738368	169955328	119738368	170098688	1619000	28129
76	3c/f0f3bb	14396309	similarity (25)	COMPLETED	0	2016-11-29 17:41:21.948	30.9s	240ms	1.0%	25.5 MB	47.5 MB	35.6 MB	57.5 MB	175.6 KB	7.5 KB	236	471	30886	240	26763264	49852416	37318656	60280832	179768	7709
77	29/805389	14396310	similarity (26)	COMPLETED	0	2016-11-29 17:41:22.014	30.8s	206ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30836	206	1351680	11620352	1351680	11636736	8210	0
78	6f/ba6bfd	14396311	similarity (27)	COMPLETED	0	2016-11-29 17:41:22.078	30.8s	297ms	2.0%	24.1 MB	46 MB	35.7 MB	57.6 MB	237.8 KB	8.4 KB	236	471	30790	297	25243648	48226304	37421056	60411904	243468	8584
81	86/d9f3c5	14396315	similarity (30)	COMPLETED	0	2016-11-29 17:41:22.288	30.6s	521ms	0.0%	35.9 MB	57.9 MB	36.1 MB	58 MB	427.9 KB	10.9 KB	232	468	30605	521	37695488	60661760	37801984	60817408	438154	11151
83	82/46a603	14396319	similarity (32)	COMPLETED	0	2016-11-29 17:41:22.415	30.5s	329ms	2.0%	31.3 MB	53.3 MB	35.7 MB	57.6 MB	224 KB	8.3 KB	240	474	30499	329	32788480	55930880	37396480	60411904	229366	8494
84	32/c1214d	14396321	similarity (33)	COMPLETED	0	2016-11-29 17:41:22.479	30.5s	757ms	41.0%	109.3 MB	157.4 MB	109.3 MB	157.5 MB	612.7 KB	13.6 KB	238	473	30454	757	114561024	165076992	114561024	165105664	627376	13972
85	ab/408eaa	14396323	similarity (34)	COMPLETED	0	2016-11-29 17:41:22.541	30.4s	242ms	2.0%	27.6 MB	49.5 MB	35.6 MB	57.5 MB	189 KB	7.7 KB	236	471	30411	242	28954624	51871744	37347328	60272640	193516	7898
79	56/c7b3eb	14396312	similarity (28)	COMPLETED	0	2016-11-29 17:41:22.144	1m 2s	1.2s	42.0%	110 MB	158.1 MB	110.1 MB	158.2 MB	704.6 KB	15 KB	240	475	61671	1231	115372032	165801984	115482624	165912576	721482	15390
80	b7/f21b42	14396313	similarity (29)	COMPLETED	0	2016-11-29 17:41:22.225	1m 2s	1.7s	42.0%	111.3 MB	159.3 MB	111.3 MB	159.3 MB	858.5 KB	19.2 KB	213	473	61602	1727	116752384	167059456	116752384	167084032	879118	19668
82	0c/f32df7	14396317	similarity (31)	COMPLETED	0	2016-11-29 17:41:22.353	1m 1s	1.1s	41.0%	109.7 MB	157.5 MB	109.9 MB	157.8 MB	1.3 MB	667.4 KB	408	647	61484	1088	115003392	165150720	115224576	165507072	1329554	683412
86	e5/df386d	14396326	similarity (35)	COMPLETED	0	2016-11-29 17:41:22.605	1m 1s	4.6s	80.0%	113.4 MB	161.6 MB	113.6 MB	161.9 MB	1.5 MB	26 KB	254	484	61245	4589	118861824	169459712	119128064	169725952	1521746	26585
87	d4/52d057	14396328	similarity (36)	COMPLETED	0	2016-11-29 17:41:22.703	1m 1s	1.3s	42.0%	110.7 MB	158.8 MB	110.7 MB	158.8 MB	895 KB	17.5 KB	240	474	61160	1324	116047872	166461440	116047872	166486016	916432	17940
88	fa/e7e8a5	14396330	similarity (37)	COMPLETED	0	2016-11-29 17:41:22.765	1m 23s	619ms	3.0%	36 MB	57.9 MB	36.3 MB	58.1 MB	431.5 KB	11 KB	236	471	83064	619	37699584	60661760	38051840	60952576	441898	11295
89	e7/ddff14	14396332	similarity (38)	COMPLETED	0	2016-11-29 17:41:22.827	1m 31s	975ms	43.0%	109.3 MB	157.3 MB	109.5 MB	157.5 MB	1.3 MB	897.5 KB	507	843	91006	975	114651136	164941824	114864128	165150720	1407814	919035
90	c2/225c16	14396333	similarity (39)	COMPLETED	0	2016-11-29 17:41:22.890	1m 31s	539ms	8.0%	38.8 MB	60.4 MB	35.9 MB	57.7 MB	349.8 KB	10 KB	240	474	90957	539	40701952	63307776	37597184	60551168	358204	10263
91	35/ff5dfe	14396334	similarity (40)	COMPLETED	0	2016-11-29 17:41:22.951	1m 31s	439ms	3.0%	31.4 MB	53.3 MB	35.8 MB	57.6 MB	889.8 KB	668 KB	477	804	90908	439	32886784	55922688	37494784	60403712	911175	684047
92	dd/303902	14396335	similarity (41)	COMPLETED	0	2016-11-29 17:41:23.019	1m 31s	356ms	2.0%	25.5 MB	47.5 MB	35.8 MB	57.7 MB	514.3 KB	266.9 KB	345	677	90852	356	26689536	49848320	37515264	60547072	526691	273257
93	0f/9148a2	14396336	similarity (42)	COMPLETED	0	2016-11-29 17:41:23.081	1m 31s	982ms	9.0%	109.6 MB	157.5 MB	109.8 MB	157.8 MB	624.5 KB	13.9 KB	240	475	90803	982	114913280	165105664	115130368	165482496	639486	14248
94	39/3005b5	14396337	similarity (43)	COMPLETED	0	2016-11-29 17:41:23.147	1m 31s	242ms	2.0%	30.8 MB	52.8 MB	35.7 MB	57.5 MB	161 KB	7.6 KB	209	470	90749	242	32243712	55382016	37388288	60268544	164880	7782
95	f9/35fbf5	14396338	similarity (44)	COMPLETED	0	2016-11-29 17:41:23.209	1m 31s	261ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	397.2 KB	243.1 KB	356	680	90699	261	1351680	11620352	1351680	11636736	406721	248930
96	3c/25d19a	14396339	similarity (45)	COMPLETED	0	2016-11-29 17:41:23.272	1m 31s	440ms	3.0%	34 MB	55.9 MB	35.8 MB	57.7 MB	724.6 KB	456.3 KB	402	733	90649	440	35643392	58634240	37548032	60547072	741993	467288
97	ef/386407	14396340	similarity (46)	COMPLETED	0	2016-11-29 17:41:23.334	1m 31s	1.7s	37.5%	110.8 MB	158.9 MB	111 MB	159.1 MB	902.6 KB	17.7 KB	244	477	90598	1726	116178944	166662144	116371456	166785024	924216	18144
98	4f/005b41	14396622	matrix (1)	COMPLETED	0	2016-11-29 17:42:54.338	30.5s	397ms	0.0%	4.2 MB	40.9 MB	4.2 MB	40.9 MB	247 KB	79 B	170	3	30503	397	4407296	42840064	4407296	42852352	252976	79
