task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
14	04/722da0	14399749	formatChr (5)	COMPLETED	0	2016-11-29 17:59:31.348	2m 32s	56.6s	83.2%	329.3 MB	342.5 MB	331.4 MB	344.6 MB	2.2 GB	1017.7 MB	774677	302091	152414	56649	345309184	359088128	347512832	361373696	2358576478	1067112882
22	b3/50d475	14400160	blast (4)	COMPLETED	0	2016-11-29 18:01:33.850	29.9s	4.2s	31.0%	155.2 MB	515.3 MB	160.7 MB	515.4 MB	33.4 KB	0	34	0	29936	4192	162705408	540372992	168513536	540389376	34209	0
20	96/8b6bd7	14399990	blast (2)	COMPLETED	0	2016-11-29 18:00:32.901	1m 32s	3s	33.0%	230.8 MB	353.2 MB	237.9 MB	353.2 MB	33.4 KB	0	34	0	91865	3005	241975296	370315264	249475072	370331648	34209	0
21	14/5be6a9	14399991	blast (3)	COMPLETED	0	2016-11-29 18:00:33.432	1m 31s	5.2s	2.0%	8.9 MB	62.9 MB	8.9 MB	62.9 MB	17.4 KB	0	31	0	91356	5224	9383936	65945600	9383936	65961984	17822	0
23	b5/f34709	14400163	blast (5)	COMPLETED	0	2016-11-29 18:01:33.935	30.9s	7.9s	46.0%	74.3 MB	789.6 MB	650.5 MB	789.6 MB	191.8 KB	0	55	0	30874	7881	77922304	827965440	682110976	827981824	196439	0
24	ee/72b09c	14400165	blast (6)	COMPLETED	0	2016-11-29 18:01:34.014	30.8s	6.6s	74.8%	421 MB	742.3 MB	543.5 MB	742.3 MB	191.8 KB	0	55	0	30817	6643	441430016	778366976	569921536	778383360	196439	0
25	d8/cfe03f	14400167	blast (7)	COMPLETED	0	2016-11-29 18:01:34.094	30.8s	3s	28.0%	165.7 MB	380.7 MB	170.5 MB	380.7 MB	33.4 KB	0	34	0	30759	2990	173780992	399216640	178741248	399233024	34209	0
26	da/1be553	14400169	blast (8)	COMPLETED	0	2016-11-29 18:01:34.148	30.8s	3.7s	1.0%	9.5 MB	62.9 MB	9.5 MB	62.9 MB	17.4 KB	0	31	0	30780	3727	10006528	65945600	10006528	65961984	17822	0
27	ab/46c59e	14400172	blast (9)	COMPLETED	0	2016-11-29 18:01:34.224	31.1s	3.5s	28.0%	161.5 MB	352.2 MB	162.8 MB	352.2 MB	33.4 KB	0	34	0	31119	3528	169336832	369324032	170672128	369340416	34209	0
31	d1/9b7888	14400194	exonerate (4)	COMPLETED	0	2016-11-29 18:02:03.940	30.8s	8.4s	70.2%	695.4 MB	732.8 MB	695.4 MB	732.8 MB	354.3 MB	420.4 KB	90771	123	30832	8374	729219072	768360448	729219072	768376832	371501836	430520
30	7d/a965f6	14400195	exonerate (3)	COMPLETED	0	2016-11-29 18:02:04.011	30.8s	12.1s	149.1%	389.9 MB	443.1 MB	390.4 MB	443.6 MB	339.8 MB	612.7 KB	87331	214	30797	12063	408797184	464629760	409337856	465178624	356315512	627402
35	2e/d1d6fb	-	normExonerate (1)	COMPLETED	-	2016-11-29 18:02:34.817	5ms	1ms	-	-	-	-	-	-	-	-	-	5	1	-	-	-	-	-	-
36	d2/474687	-	normExonerate (2)	COMPLETED	-	2016-11-29 18:02:34.823	13ms	1ms	-	-	-	-	-	-	-	-	-	13	1	-	-	-	-	-	-
13	00/a429c2	14399748	formatChr (4)	COMPLETED	0	2016-11-29 17:59:31.291	3m 31s	1m 24s	77.1%	260.8 MB	274 MB	263.3 MB	276.6 MB	1.4 GB	1.1 GB	972529	338042	211490	84035	273465344	287301632	276127744	289988608	1488932470	1138835234
34	52/b73772	14400200	exonerate (7)	COMPLETED	0	2016-11-29 18:02:05.396	1m 1s	36s	80.7%	605.2 MB	667.4 MB	604.7 MB	666.8 MB	953.4 MB	5.5 MB	244375	1640	61371	36011	634580992	699801600	634044416	699236352	999662239	5816548
38	97/1496df	-	normExonerate (3)	COMPLETED	-	2016-11-29 18:03:06.805	7ms	0ms	-	-	-	-	-	-	-	-	-	7	0	-	-	-	-	-	-
18	f1/7c5268	14399759	formatChr (9)	COMPLETED	0	2016-11-29 17:59:32.001	4m 31s	1m 25s	78.2%	366.9 MB	380.1 MB	369.3 MB	382.6 MB	2.6 GB	2.1 GB	1025746	600667	270782	84986	384708608	398544896	387227648	401223680	2772417115	2242292873
16	bb/a4189a	14399761	formatChr (7)	COMPLETED	0	2016-11-29 17:59:32.137	4m 31s	1m 28s	65.0%	280.1 MB	293.3 MB	280.1 MB	293.3 MB	2.4 GB	1.1 GB	1132744	343471	270666	88106	293715968	307556352	293715968	307580928	2627647901	1140073649
37	56/7fd20d	14400488	exonerate (8)	COMPLETED	0	2016-11-29 18:03:02.872	1m 1s	25.3s	75.6%	106.9 MB	159.9 MB	107.2 MB	160.2 MB	359.6 MB	4.7 MB	92347	1382	60907	25285	112140288	167657472	112410624	167968768	377033056	4893480
41	d4/720a24	-	normExonerate (4)	COMPLETED	-	2016-11-29 18:04:03.800	10ms	0ms	-	-	-	-	-	-	-	-	-	10	0	-	-	-	-	-	-
28	0e/f00bd6	14400197	exonerate (1)	COMPLETED	0	2016-11-29 18:02:04.144	2m 2s	1m 47s	126.0%	689.6 MB	748.5 MB	689.8 MB	748.9 MB	873.6 MB	42.9 MB	226602	12928	121635	107067	723095552	784908288	723337216	785252352	916057708	45024247
42	00/67ce58	-	normExonerate (5)	COMPLETED	-	2016-11-29 18:04:05.799	7ms	0ms	-	-	-	-	-	-	-	-	-	7	0	-	-	-	-	-	-
39	91/3d7ebd	14400719	exonerate (9)	COMPLETED	0	2016-11-29 18:04:02.870	30.9s	2.9s	20.0%	35.5 MB	69.3 MB	38.9 MB	72.5 MB	17.1 MB	247.4 KB	4425	72	30915	2918	37253120	72630272	40767488	75976704	17891928	253315
43	5e/39d3e5	-	normExonerate (6)	COMPLETED	-	2016-11-29 18:04:33.821	9ms	0ms	-	-	-	-	-	-	-	-	-	9	0	-	-	-	-	-	-
40	df/44503a	14400720	exonerate (10)	COMPLETED	0	2016-11-29 18:04:02.933	1m 2s	30.8s	90.5%	152.9 MB	207.6 MB	153.1 MB	208 MB	529.2 MB	5.7 MB	135867	1693	61867	30825	160301056	217718784	160571392	218054656	554914652	6023550
44	c7/931ae8	-	normExonerate (7)	COMPLETED	-	2016-11-29 18:05:04.824	15ms	0ms	-	-	-	-	-	-	-	-	-	15	0	-	-	-	-	-	-
33	f3/e0fd22	14400198	exonerate (6)	COMPLETED	0	2016-11-29 18:02:04.909	3m 2s	2m 2s	86.5%	702.4 MB	759.7 MB	702.7 MB	760.1 MB	1.1 GB	43.2 MB	303022	12777	181896	122319	736518144	796565504	736788480	796995584	1232070749	45331305
45	0c/79fbb9	-	normExonerate (8)	COMPLETED	-	2016-11-29 18:05:06.818	5ms	1ms	-	-	-	-	-	-	-	-	-	5	1	-	-	-	-	-	-
29	30/fd6698	14400196	exonerate (2)	COMPLETED	0	2016-11-29 18:02:04.080	4m 33s	4m 6s	127.5%	696.3 MB	755.1 MB	696.3 MB	755.1 MB	1.4 GB	116.5 MB	384539	35535	272728	245983	730112000	791736320	730112000	791752704	1498825047	122154148
46	fa/662aa3	-	normExonerate (9)	COMPLETED	-	2016-11-29 18:06:36.823	14ms	1ms	-	-	-	-	-	-	-	-	-	14	1	-	-	-	-	-	-
32	ee/e78e77	14400199	exonerate (5)	COMPLETED	0	2016-11-29 18:02:04.976	5m 32s	5m 14s	90.3%	708.5 MB	765.4 MB	706.2 MB	763.3 MB	1.6 GB	158.1 MB	425859	47459	331840	313851	742883328	802598912	740454400	800382976	1705198320	165776788
47	d2/1d1747	-	normExonerate (10)	COMPLETED	-	2016-11-29 18:07:36.831	16ms	1ms	-	-	-	-	-	-	-	-	-	16	1	-	-	-	-	-	-
11	58/841922	14399752	formatChr (1)	COMPLETED	0	2016-11-29 17:59:31.536	11m 31s	5m 49s	87.3%	211.5 MB	224.7 MB	214.4 MB	227.6 MB	2.5 GB	1.1 GB	3193943	500874	691302	348597	221790208	235634688	224821248	238690304	2678907051	1136125559
12	74/ea3ac3	14399760	formatChr (3)	COMPLETED	0	2016-11-29 17:59:32.066	12m 31s	6m	72.9%	698.2 MB	711.4 MB	699.4 MB	712.6 MB	6 GB	2.5 GB	3541250	865676	750779	360265	732073984	745910272	733335552	747200512	6437137754	2648674453
49	97/0ef852	14401981	exonerate (12)	COMPLETED	0	2016-11-29 18:12:02.935	30.9s	6.4s	36.5%	54.7 MB	87.6 MB	54.7 MB	87.6 MB	123.5 MB	2.2 MB	31807	664	30899	6413	57335808	91811840	57335808	91828224	129471389	2339413
50	a9/d3ba25	-	normExonerate (11)	COMPLETED	-	2016-11-29 18:12:33.852	8ms	0ms	-	-	-	-	-	-	-	-	-	8	0	-	-	-	-	-	-
48	97/077f14	14401792	exonerate (11)	COMPLETED	0	2016-11-29 18:11:02.944	2m 3s	1m 26s	116.5%	40.5 MB	93.3 MB	40.8 MB	93.5 MB	670.6 MB	51.8 MB	175924	15533	122887	85776	42516480	97865728	42786816	98029568	703167435	54349575
51	11/27175b	-	normExonerate (12)	COMPLETED	-	2016-11-29 18:13:05.895	7ms	5ms	-	-	-	-	-	-	-	-	-	7	5	-	-	-	-	-	-
56	de/cf433f	14402103	similarity (5)	COMPLETED	0	2016-11-29 18:13:06.296	30.5s	673ms	5.0%	35.7 MB	57.6 MB	37.3 MB	58.8 MB	535.5 KB	306 KB	324	562	30543	673	37421056	60391424	39063552	61669376	548370	313386
62	92/728b01	14402104	similarity (11)	COMPLETED	0	2016-11-29 18:13:06.355	30.5s	525ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8.1 KB	0	16	0	30499	525	1355776	11620352	1355776	11636736	8268	0
52	8b/5f2525	14402105	similarity (1)	COMPLETED	0	2016-11-29 18:13:06.416	30.5s	313ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	438.3 KB	272.1 KB	363	688	30453	313	1351680	11620352	1351680	11636736	448812	278597
63	fb/72a176	14402106	similarity (12)	COMPLETED	0	2016-11-29 18:13:06.477	30.4s	620ms	4.0%	35.8 MB	57.6 MB	35.9 MB	57.7 MB	299.9 KB	9.1 KB	232	468	30405	620	37502976	60391424	37654528	60547072	307098	9361
59	63/bc3afc	14402107	similarity (8)	COMPLETED	0	2016-11-29 18:13:06.540	30.4s	1.5s	71.0%	110.4 MB	158.5 MB	110.7 MB	158.8 MB	829.5 KB	16.7 KB	240	475	30354	1548	115814400	166162432	116035584	166502400	849384	17146
57	36/1d14f7	14402108	similarity (6)	COMPLETED	0	2016-11-29 18:13:06.602	30.3s	722ms	4.0%	72 MB	107 MB	35.8 MB	57.7 MB	316.8 KB	9.6 KB	240	474	30305	722	75505664	112193536	37543936	60547072	324414	9815
53	36/e15c78	14402109	similarity (2)	COMPLETED	0	2016-11-29 18:13:06.665	30.3s	232ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30254	232	1351680	11620352	1351680	11636736	8212	0
58	31/c4601f	14402110	similarity (7)	COMPLETED	0	2016-11-29 18:13:06.729	30.2s	521ms	4.0%	35.9 MB	57.9 MB	40.2 MB	61.8 MB	407.5 KB	10.6 KB	232	468	30202	521	37662720	60661760	42119168	64782336	417292	10873
54	fb/407bff	14402111	similarity (3)	COMPLETED	0	2016-11-29 18:13:06.791	30.2s	467ms	5.0%	37 MB	58.5 MB	1.3 MB	11.1 MB	894.1 KB	679.3 KB	462	807	30151	467	38768640	61362176	1355776	11636736	915525	695559
55	af/06df3a	14402112	similarity (4)	COMPLETED	0	2016-11-29 18:13:06.853	30.1s	4s	74.0%	112.9 MB	160.9 MB	113.1 MB	161.2 MB	1.3 MB	24.3 KB	250	482	30100	4007	118333440	168738816	118595584	169017344	1400110	24930
61	7c/c0b38c	14402113	similarity (10)	COMPLETED	0	2016-11-29 18:13:06.915	30s	266ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30049	266	1351680	11620352	1351680	11636736	8212	0
64	c4/b24172	14402114	similarity (13)	COMPLETED	0	2016-11-29 18:13:06.977	30s	351ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	431 KB	226.1 KB	340	666	29998	351	1355776	11620352	1355776	11636736	441330	231570
60	ff/7ee110	14402115	similarity (9)	COMPLETED	0	2016-11-29 18:13:07.039	30s	884ms	33.0%	109.2 MB	157.2 MB	109.4 MB	157.4 MB	420.6 KB	11.6 KB	260	490	29952	884	114536448	164847616	114765824	165007360	430718	11916
65	f8/f098a7	14402116	similarity (14)	COMPLETED	0	2016-11-29 18:13:07.908	29.9s	281ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	356.7 KB	183.1 KB	328	656	29929	281	1355776	11620352	1355776	11636736	365309	187478
66	03/fcef2d	14402117	similarity (15)	COMPLETED	0	2016-11-29 18:13:07.968	30.9s	201ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30869	201	1351680	11620352	1351680	11636736	8212	0
67	39/f69eb5	14402118	similarity (16)	COMPLETED	0	2016-11-29 18:13:08.030	30.8s	449ms	4.0%	35.1 MB	56.9 MB	1.3 MB	11.1 MB	617.6 KB	280.3 KB	312	669	30824	449	36769792	59621376	1351680	11636736	632378	286983
68	01/35dc44	14402119	similarity (17)	COMPLETED	0	2016-11-29 18:13:08.099	30.8s	233ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30772	233	1355776	11620352	1355776	11636736	8212	0
69	4a/bda9d4	14402121	similarity (18)	COMPLETED	0	2016-11-29 18:13:08.158	30.7s	291ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	388.3 KB	243.7 KB	354	681	30723	291	1355776	11620352	1355776	11636736	397659	249510
70	04/ac9c3b	14402122	similarity (19)	COMPLETED	0	2016-11-29 18:13:08.219	30.7s	537ms	3.0%	72.5 MB	107.4 MB	36.1 MB	58 MB	416.4 KB	11.9 KB	209	470	30670	537	76034048	112599040	37834752	60817408	426370	12216
71	a6/be61a7	14402123	similarity (20)	COMPLETED	0	2016-11-29 18:13:08.280	30.6s	262ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	357.6 KB	214.5 KB	349	673	30622	262	1355776	11620352	1355776	11636736	366194	219659
72	72/b674d0	14402124	similarity (21)	COMPLETED	0	2016-11-29 18:13:08.342	30.6s	1.4s	39.5%	110.2 MB	158.4 MB	110.2 MB	158.4 MB	842.2 KB	16.8 KB	240	474	30572	1362	115601408	166060032	115601408	166084608	862446	17197
73	c7/7bdee9	14402125	similarity (22)	COMPLETED	0	2016-11-29 18:13:08.402	30.5s	265ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	409.6 KB	251.1 KB	359	683	30522	265	1355776	11620352	1355776	11636736	419467	257122
74	6d/5b64e3	14402126	similarity (23)	COMPLETED	0	2016-11-29 18:13:08.472	30.5s	919ms	32.0%	109.5 MB	157.6 MB	109.5 MB	157.6 MB	1 MB	621.2 KB	379	763	30465	919	114827264	165224448	114827264	165249024	1076228	636119
75	37/0c2c75	14402127	similarity (24)	COMPLETED	0	2016-11-29 18:13:08.537	30.4s	5.5s	36.0%	114.1 MB	162.1 MB	114.1 MB	162.2 MB	1.5 MB	27.5 KB	256	487	30416	5472	119631872	169967616	119693312	170102784	1619000	28129
76	3e/2ad167	14402128	similarity (25)	COMPLETED	0	2016-11-29 18:13:08.613	30.4s	240ms	3.0%	31.2 MB	53.2 MB	35.6 MB	57.5 MB	175.6 KB	7.5 KB	236	471	30354	240	32718848	55799808	37326848	60280832	179768	7705
77	79/f7fcb7	14402129	similarity (26)	COMPLETED	0	2016-11-29 18:13:08.678	30.3s	197ms	1.0%	25.2 MB	47.2 MB	35.5 MB	57.5 MB	131.9 KB	6.8 KB	232	468	30308	197	26415104	49442816	37240832	60276736	135064	6991
78	0c/4c0346	14402130	similarity (27)	COMPLETED	0	2016-11-29 18:13:08.737	30.3s	305ms	2.0%	22.8 MB	44.7 MB	35.7 MB	57.6 MB	237.8 KB	8.4 KB	236	471	30269	305	23887872	46874624	37416960	60411904	243468	8584
79	c3/0fc6dd	14402131	similarity (28)	COMPLETED	0	2016-11-29 18:13:08.798	30.2s	1.2s	42.0%	110 MB	158.1 MB	110.1 MB	158.2 MB	704.6 KB	15 KB	240	475	30229	1237	115355648	165797888	115462144	165912576	721482	15383
80	60/3e72c7	14402132	similarity (29)	COMPLETED	0	2016-11-29 18:13:08.858	30.2s	1.7s	82.0%	111.4 MB	159.3 MB	111.4 MB	159.3 MB	858.5 KB	19.2 KB	213	473	30187	1692	116768768	167059456	116768768	167084032	879118	19668
81	97/ba2ec3	14402133	similarity (30)	COMPLETED	0	2016-11-29 18:13:08.919	30.1s	531ms	7.0%	41.8 MB	63.5 MB	35.9 MB	57.9 MB	427.9 KB	10.9 KB	232	468	30144	531	43876352	66568192	37683200	60682240	438154	11151
82	c7/3e92dd	14402134	similarity (31)	COMPLETED	0	2016-11-29 18:13:08.980	30.1s	1.1s	43.0%	109.7 MB	157.5 MB	109.9 MB	157.8 MB	645.6 KB	14.2 KB	240	475	30101	1098	115015680	165150720	115236864	165507072	661138	14530
83	9f/d300e9	14402135	similarity (32)	COMPLETED	0	2016-11-29 18:13:09.045	30.1s	322ms	2.0%	27.9 MB	50 MB	35.7 MB	57.6 MB	224 KB	8.3 KB	240	474	30054	322	29282304	52416512	37404672	60411904	229366	8490
84	34/bfcc08	14402136	similarity (33)	COMPLETED	0	2016-11-29 18:13:09.106	30s	886ms	42.0%	109.3 MB	157.4 MB	109.3 MB	157.5 MB	1 MB	555.6 KB	403	749	30010	886	114561024	165076992	114561024	165105664	1067965	568952
85	15/b4aa03	14402137	similarity (34)	COMPLETED	0	2016-11-29 18:13:09.165	30s	241ms	0.0%	25.3 MB	47.4 MB	35.6 MB	57.5 MB	189 KB	7.7 KB	236	471	29967	241	26517504	49709056	37343232	60272640	193516	7898
86	99/6bb242	14402138	similarity (35)	COMPLETED	0	2016-11-29 18:13:09.227	30.6s	4.6s	44.0%	113.3 MB	161.6 MB	113.6 MB	161.9 MB	1.5 MB	26 KB	254	484	30613	4584	118837248	169459712	119103488	169725952	1521746	26578
87	f5/fb7f3f	14402139	similarity (36)	COMPLETED	0	2016-11-29 18:13:09.285	30.6s	1.4s	43.0%	110.6 MB	158.8 MB	110.6 MB	158.8 MB	895 KB	17.5 KB	240	474	30574	1358	116023296	166461440	116023296	166486016	916432	17940
91	83/ad9f35	14402143	similarity (40)	COMPLETED	0	2016-11-29 18:13:09.738	31.1s	418ms	2.0%	25.9 MB	47.9 MB	35.8 MB	57.6 MB	889.8 KB	668 KB	477	804	31112	418	27201536	50245632	37486592	60403712	911141	684026
92	d8/5c84ff	14402144	similarity (41)	COMPLETED	0	2016-11-29 18:13:09.800	31.1s	354ms	0.0%	26 MB	48.1 MB	35.8 MB	57.7 MB	514.3 KB	266.9 KB	345	677	31069	354	27217920	50388992	37502976	60547072	526691	273257
94	36/5372f9	14402146	similarity (43)	COMPLETED	0	2016-11-29 18:13:09.916	31s	197ms	3.0%	35.6 MB	57.5 MB	35.6 MB	57.5 MB	118.1 KB	6.8 KB	205	467	30974	197	37294080	60256256	37306368	60276736	120912	6954
95	a0/4c4cf0	14402147	similarity (44)	COMPLETED	0	2016-11-29 18:13:09.974	30.9s	246ms	3.0%	29.9 MB	51.9 MB	35.6 MB	57.5 MB	182.2 KB	7.6 KB	236	471	30934	246	31363072	54444032	37322752	60276736	186536	7799
96	c5/01f6ea	14402148	similarity (45)	COMPLETED	0	2016-11-29 18:13:10.032	30.9s	456ms	3.0%	30.6 MB	52.7 MB	35.8 MB	57.7 MB	724.6 KB	456.3 KB	402	733	30895	456	32133120	55255040	37552128	60547072	741993	467288
90	62/855d1b	14402142	similarity (39)	COMPLETED	0	2016-11-29 18:13:09.665	32.2s	535ms	7.0%	39.8 MB	61.4 MB	35.8 MB	57.7 MB	349.8 KB	10 KB	240	474	32174	535	41734144	64389120	37584896	60551168	358204	10263
88	0d/036586	14402140	similarity (37)	COMPLETED	0	2016-11-29 18:13:09.345	1m 1s	602ms	3.0%	36 MB	57.9 MB	36.3 MB	58.1 MB	431.5 KB	11 KB	236	471	61496	602	37707776	60661760	38060032	60952576	441898	11291
89	a0/47aae5	14402141	similarity (38)	COMPLETED	0	2016-11-29 18:13:09.403	1m 1s	862ms	41.0%	109.3 MB	157.3 MB	109.5 MB	157.5 MB	1.3 MB	897.5 KB	507	843	61449	862	114651136	164941824	114868224	165150720	1407814	919035
93	04/80d1b2	14402145	similarity (42)	COMPLETED	0	2016-11-29 18:13:09.857	1m 2s	963ms	43.0%	109.6 MB	157.5 MB	109.8 MB	157.8 MB	1.5 MB	971.9 KB	520	861	61983	963	114900992	165105664	115122176	165482496	1525680	995203
97	c0/8cefc4	14402149	similarity (46)	COMPLETED	0	2016-11-29 18:13:10.278	1m 2s	1.7s	80.0%	110.8 MB	158.9 MB	111 MB	159.1 MB	902.6 KB	17.7 KB	244	477	61573	1700	116166656	166662144	116359168	166785024	924216	18144
98	68/4f7d39	14402286	matrix (1)	COMPLETED	0	2016-11-29 18:14:12.242	19.6s	451ms	2.0%	4.2 MB	40.9 MB	4.2 MB	40.9 MB	271.1 KB	79 B	227	3	19612	451	4403200	42840064	4403200	42852352	277565	79
