task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
21	dc/ac5f0e	14402519	blast (3)	COMPLETED	0	2016-11-29 18:15:47.617	1m 31s	3.9s	26.0%	108.3 MB	515.3 MB	108.8 MB	515.4 MB	33.4 KB	0	34	0	91203	3922	113577984	540377088	114085888	540393472	34153	0
22	1e/4aef84	14402657	blast (4)	COMPLETED	0	2016-11-29 18:16:17.582	1m 1s	5.8s	91.0%	213.4 MB	445.2 MB	454.7 MB	581 MB	192.8 KB	614.8 KB	56	160	61255	5769	223748096	466808832	476753920	609198080	197407	629603
24	f6/cdb797	14402685	blast (6)	COMPLETED	0	2016-11-29 18:16:48.444	30.4s	2.6s	25.0%	127.2 MB	353.2 MB	135.2 MB	353.2 MB	33.4 KB	0	34	0	30417	2595	133414912	370319360	141729792	370335744	34153	0
9	85/78ef6a	14402375	formatBlast (9)	COMPLETED	0	2016-11-29 18:14:46.899	2m 32s	35.1s	96.4%	336.8 MB	470.3 MB	542.1 MB	693.9 MB	1.1 GB	226.4 MB	34984	71	152405	35108	353124352	493109248	568459264	727629824	1144884048	237383687
3	e8/d72e22	14402366	formatBlast (3)	COMPLETED	0	2016-11-29 18:14:46.615	3m 2s	1m 21s	100.0%	111.3 MB	162.6 MB	111.3 MB	162.6 MB	2.4 GB	610.7 MB	77956	7572	181697	80854	116723712	170463232	116723712	170479616	2552990568	640388522
8	c1/79015a	14402372	formatBlast (8)	COMPLETED	0	2016-11-29 18:14:46.831	3m 1s	58.7s	97.6%	56.8 MB	107 MB	64.5 MB	115.4 MB	2 GB	512.5 MB	66714	4878	181495	58731	59518976	112214016	67670016	120971264	2184612686	537400779
27	eb/5f37c6	14402808	exonerate (3)	COMPLETED	0	2016-11-29 18:17:18.931	30.4s	8.5s	81.6%	695.1 MB	732.8 MB	695.1 MB	732.8 MB	301.9 MB	420.4 KB	77360	123	30387	8491	728887296	768372736	728887296	768389120	316576195	430520
34	35/3ffba5	-	normExonerate (1)	COMPLETED	-	2016-11-29 18:17:49.361	5ms	1ms	-	-	-	-	-	-	-	-	-	5	1	-	-	-	-	-	-
31	f3/193229	14402814	blast (7)	COMPLETED	0	2016-11-29 18:17:19.382	30s	2.8s	28.0%	142.5 MB	380.7 MB	149.9 MB	380.7 MB	33.4 KB	0	34	0	29980	2825	149422080	399220736	157208576	399237120	34153	0
16	d2/5fb61f	14402342	formatChr (7)	COMPLETED	0	2016-11-29 18:14:45.580	3m 33s	1m 42s	80.0%	486.7 MB	500 MB	488.6 MB	501.9 MB	4.3 GB	2.1 GB	1110421	602213	212755	102170	510304256	524267520	512323584	526315520	4582840807	2242359120
15	ba/b8ccb1	14402349	formatChr (6)	COMPLETED	0	2016-11-29 18:14:45.938	3m 32s	1m 28s	56.0%	31.7 MB	44.9 MB	33.4 MB	46.6 MB	2.4 GB	1.1 GB	1132510	343459	212422	87548	33255424	47099904	35008512	48877568	2627537174	1140073053
12	1f/f1b910	14402354	formatChr (3)	COMPLETED	0	2016-11-29 18:14:46.145	3m 32s	1m 25s	90.1%	304.4 MB	317.6 MB	306.8 MB	320.1 MB	1.4 GB	1.1 GB	942665	336528	212249	85442	319225856	333066240	321744896	335613952	1454509960	1138769667
28	c1/229184	14402811	exonerate (4)	COMPLETED	0	2016-11-29 18:17:19.149	1m 1s	35.4s	106.2%	460.1 MB	504.2 MB	460.1 MB	504.2 MB	267.3 MB	331.4 KB	69095	148	61188	35353	482402304	528699392	482402304	528715776	280289367	339376
38	2c/01f57d	-	normExonerate (2)	COMPLETED	-	2016-11-29 18:18:20.367	18ms	1ms	-	-	-	-	-	-	-	-	-	18	1	-	-	-	-	-	-
32	92/96e89e	14402825	blast (8)	COMPLETED	0	2016-11-29 18:17:48.391	32s	6.3s	75.0%	517.7 MB	789.6 MB	650.6 MB	789.6 MB	191.8 KB	0	55	0	31985	6271	542871552	827973632	682188800	827990016	196383	0
33	34/9e0d33	14402826	blast (9)	COMPLETED	0	2016-11-29 18:17:48.467	31.9s	5.3s	40.0%	138.8 MB	612.9 MB	153 MB	612.9 MB	33.4 KB	0	34	0	31941	5262	145580032	642695168	160432128	642711552	34153	0
37	60/4dec81	14402842	exonerate (9)	COMPLETED	0	2016-11-29 18:18:18.559	30.8s	22s	96.4%	117.6 MB	170.7 MB	117.8 MB	171.1 MB	372.8 MB	5.3 MB	95845	1575	30774	22009	123281408	178995200	123551744	179437568	390896437	5565883
40	ef/1c10e5	-	normExonerate (3)	COMPLETED	-	2016-11-29 18:18:49.356	10ms	0ms	-	-	-	-	-	-	-	-	-	10	0	-	-	-	-	-	-
35	ea/34d4e1	14402827	exonerate (7)	COMPLETED	0	2016-11-29 18:17:49.870	1m 1s	33.5s	106.6%	604.7 MB	666.4 MB	605.2 MB	667.1 MB	955.2 MB	6 MB	244872	1788	61455	33497	634023936	698761216	634564608	699461632	1001627883	6336968
41	ff/27cfdb	-	normExonerate (4)	COMPLETED	-	2016-11-29 18:18:51.347	7ms	1ms	-	-	-	-	-	-	-	-	-	7	1	-	-	-	-	-	-
39	e9/805190	14402868	exonerate (10)	COMPLETED	0	2016-11-29 18:18:20.521	30.8s	3.3s	22.0%	35.5 MB	69.1 MB	35.5 MB	69.2 MB	10 MB	244.6 KB	2615	71	30833	3349	37253120	72495104	37253120	72511488	10531208	250489
42	1b/199c52	-	normExonerate (5)	COMPLETED	-	2016-11-29 18:18:51.374	8ms	0ms	-	-	-	-	-	-	-	-	-	8	0	-	-	-	-	-	-
26	5c/3fb02b	14402809	exonerate (2)	COMPLETED	0	2016-11-29 18:17:19.010	2m 1s	1m 44s	92.5%	703.5 MB	760.6 MB	703.8 MB	760.9 MB	1 GB	33.2 MB	267492	9801	121318	104177	737705984	797528064	737976320	797822976	1088785273	34761475
43	68/19f3b8	-	normExonerate (6)	COMPLETED	-	2016-11-29 18:19:20.347	9ms	0ms	-	-	-	-	-	-	-	-	-	9	0	-	-	-	-	-	-
36	06/e06aa3	14402840	exonerate (8)	COMPLETED	0	2016-11-29 18:18:18.492	1m 2s	32s	76.1%	152.6 MB	205.7 MB	151.3 MB	204.7 MB	558.6 MB	6.7 MB	143422	1989	61861	31986	159981568	215724032	158625792	214675456	585726675	7069830
44	ec/bedb51	-	normExonerate (7)	COMPLETED	-	2016-11-29 18:19:20.366	7ms	0ms	-	-	-	-	-	-	-	-	-	7	0	-	-	-	-	-	-
30	6f/99c312	14402813	exonerate (6)	COMPLETED	0	2016-11-29 18:17:19.286	3m 2s	2m 14s	125.5%	675.8 MB	735.5 MB	675.8 MB	735.5 MB	1.1 GB	43.1 MB	296883	13226	182060	133661	708665344	771182592	708665344	771198976	1175854913	45206925
45	d9/c3f608	-	normExonerate (8)	COMPLETED	-	2016-11-29 18:20:21.362	13ms	0ms	-	-	-	-	-	-	-	-	-	13	0	-	-	-	-	-	-
29	27/223202	14402812	exonerate (5)	COMPLETED	0	2016-11-29 18:17:19.220	4m 2s	3m 30s	120.3%	692.6 MB	751 MB	692.8 MB	751.2 MB	1.3 GB	105.3 MB	363485	32021	242123	209521	726257664	787488768	726499328	787640320	1441012620	110370798
46	f3/8bac32	-	normExonerate (9)	COMPLETED	-	2016-11-29 18:21:21.361	11ms	1ms	-	-	-	-	-	-	-	-	-	11	1	-	-	-	-	-	-
25	2c/56a8e0	14402810	exonerate (1)	COMPLETED	0	2016-11-29 18:17:19.084	6m 2s	5m 25s	112.9%	709.4 MB	767 MB	709.4 MB	767 MB	1.6 GB	164.9 MB	432984	49462	362266	324579	743825408	804261888	743825408	804278272	1732620857	172923972
47	08/2d13dd	-	normExonerate (10)	COMPLETED	-	2016-11-29 18:23:21.370	10ms	1ms	-	-	-	-	-	-	-	-	-	10	1	-	-	-	-	-	-
10	e9/f7c1f5	14402347	formatChr (1)	COMPLETED	0	2016-11-29 18:14:45.800	10m 33s	5m 48s	113.0%	167.4 MB	180.6 MB	169.3 MB	182.5 MB	2.3 GB	1.1 GB	3172522	500106	632571	348075	175521792	189362176	177541120	191410176	2455888959	1136092151
11	9f/46dc14	14402348	formatChr (2)	COMPLETED	0	2016-11-29 18:14:45.867	11m 33s	6m 5s	78.5%	800 MB	813.2 MB	800 MB	813.2 MB	6 GB	2.5 GB	3553821	866312	692520	364742	838832128	852676608	838832128	852701184	6448165908	2648712041
49	4f/58f3fb	14403864	exonerate (12)	COMPLETED	0	2016-11-29 18:26:18.501	31s	6.2s	43.6%	54.7 MB	87.6 MB	54.7 MB	87.6 MB	123.4 MB	2.2 MB	31772	662	30969	6161	57331712	91824128	57331712	91840512	129362289	2339181
50	a5/8460a4	-	normExonerate (11)	COMPLETED	-	2016-11-29 18:26:49.488	7ms	1ms	-	-	-	-	-	-	-	-	-	7	1	-	-	-	-	-	-
48	f6/c5ba65	14403821	exonerate (11)	COMPLETED	0	2016-11-29 18:25:18.475	2m 1s	1m 23s	60.8%	36.4 MB	89.1 MB	36.4 MB	89.1 MB	676.6 MB	52.6 MB	177737	15767	120910	83274	38191104	93396992	38191104	93413376	709491288	55107657
51	29/946cbf	-	normExonerate (12)	COMPLETED	-	2016-11-29 18:27:19.402	6ms	0ms	-	-	-	-	-	-	-	-	-	6	0	-	-	-	-	-	-
55	29/dca44f	14404037	similarity (3)	COMPLETED	0	2016-11-29 18:27:19.800	30.6s	4s	65.0%	112.6 MB	160.9 MB	112.9 MB	161.1 MB	1.3 MB	24.3 KB	250	482	30600	3991	118116352	168689664	118378496	168968192	1399942	24909
53	fc/da2e4c	14404038	similarity (1)	COMPLETED	0	2016-11-29 18:27:19.865	30.6s	270ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	189.9 KB	91.2 KB	312	633	30556	270	1355776	11624448	1355776	11640832	194473	93406
66	04/c535eb	14404039	similarity (15)	COMPLETED	0	2016-11-29 18:27:20.272	30.2s	482ms	6.0%	72 MB	106.9 MB	35.8 MB	57.7 MB	377.9 KB	10.4 KB	236	471	30164	482	75501568	112062464	37548032	60551168	386968	10665
59	11/0434d7	14404040	similarity (8)	COMPLETED	0	2016-11-29 18:27:20.339	30.1s	841ms	29.0%	109 MB	157 MB	109 MB	157.1 MB	1.9 MB	1.5 MB	662	922	30115	841	114323456	164622336	114323456	164782080	1981077	1564617
61	b1/082c12	14404041	similarity (10)	COMPLETED	0	2016-11-29 18:27:20.406	30.1s	266ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30064	266	1355776	11624448	1355776	11640832	8156	0
65	66/964526	14404042	similarity (14)	COMPLETED	0	2016-11-29 18:27:20.477	30s	308ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30014	308	1355776	11624448	1355776	11640832	8156	0
56	4c/d9211f	14404043	similarity (5)	COMPLETED	0	2016-11-29 18:27:20.542	30s	377ms	8.0%	38.5 MB	60.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	29965	377	40341504	63008768	1351680	11640832	8156	0
52	db/b8f5e5	14404044	similarity (2)	COMPLETED	0	2016-11-29 18:27:20.618	30.8s	319ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30775	319	1351680	11624448	1351680	11640832	8156	0
63	a4/9b7d2e	14404045	similarity (12)	COMPLETED	0	2016-11-29 18:27:21.087	30.3s	395ms	6.0%	35.7 MB	57.6 MB	39.7 MB	61.3 MB	435.2 KB	144.5 KB	274	514	30319	395	37429248	60395520	41603072	64319488	445622	147964
54	cb/4dcb3c	14404046	similarity (4)	COMPLETED	0	2016-11-29 18:27:21.154	30.3s	467ms	0.0%	35.7 MB	57.6 MB	36 MB	57.9 MB	275.3 KB	9.1 KB	244	477	30264	467	37429248	60395520	37748736	60686336	281940	9273
62	85/2a6756	14404047	similarity (11)	COMPLETED	0	2016-11-29 18:27:21.219	30.2s	276ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	317.1 KB	205.8 KB	360	680	30213	276	1355776	11624448	1355776	11640832	324678	210732
64	92/9b0e04	14404048	similarity (13)	COMPLETED	0	2016-11-29 18:27:21.285	30.2s	330ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30164	330	1351680	11624448	1351680	11640832	8158	0
58	9d/0ffe3e	14404049	similarity (7)	COMPLETED	0	2016-11-29 18:27:21.357	30.1s	496ms	5.0%	35.9 MB	57.7 MB	40.1 MB	61.9 MB	616.2 KB	219.4 KB	294	534	30107	496	37597184	60534784	42098688	64864256	631004	224664
60	9f/21be64	14404050	similarity (9)	COMPLETED	0	2016-11-29 18:27:21.420	30.1s	2s	72.0%	110.3 MB	158.4 MB	110.5 MB	158.6 MB	829.3 KB	16.7 KB	240	475	30062	1993	115634176	166064128	115851264	166322176	849216	17125
57	cf/f75460	14404051	similarity (6)	COMPLETED	0	2016-11-29 18:27:21.482	30s	482ms	6.0%	35.6 MB	57.1 MB	39.4 MB	61 MB	814.8 KB	507.6 KB	387	639	30024	482	37289984	59899904	41275392	63950848	834329	519778
67	ba/63434d	14404052	similarity (16)	COMPLETED	0	2016-11-29 18:27:21.548	30s	226ms	1.0%	8.5 MB	30.6 MB	24.3 MB	46.4 MB	103.3 KB	5 KB	194	451	29978	226	8888320	32133120	25530368	48652288	105741	5122
68	da/1e46eb	14404053	similarity (17)	COMPLETED	0	2016-11-29 18:27:21.610	30.8s	243ms	1.0%	8.5 MB	30.6 MB	25.7 MB	47.7 MB	125.4 KB	5 KB	210	451	30787	243	8945664	32133120	26918912	50003968	128420	5122
69	c1/51e714	14404054	similarity (18)	COMPLETED	0	2016-11-29 18:27:21.672	30.7s	275ms	0.0%	8.5 MB	30.6 MB	33.7 MB	55.9 MB	163.3 KB	5 KB	208	451	30747	275	8949760	32133120	35368960	58654720	167262	5115
70	6c/90afdc	14404055	similarity (19)	COMPLETED	0	2016-11-29 18:27:21.737	30.7s	617ms	36.0%	108.6 MB	156.7 MB	72.4 MB	107.3 MB	416.2 KB	11.9 KB	209	470	30700	617	113909760	164270080	75911168	112492544	426202	12198
71	08/93593a	14404056	similarity (20)	COMPLETED	0	2016-11-29 18:27:21.801	30.7s	303ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	357.3 KB	214.5 KB	349	673	30667	303	1351680	11624448	1351680	11640832	365918	219629
72	97/7d5ade	14404057	similarity (21)	COMPLETED	0	2016-11-29 18:27:21.870	30.6s	1.6s	0.0%	110.3 MB	158.4 MB	110.3 MB	158.4 MB	842.1 KB	16.8 KB	240	474	30617	1565	115617792	166060032	115617792	166084608	862278	17176
73	8e/1a66cf	14404058	similarity (22)	COMPLETED	0	2016-11-29 18:27:21.935	30.6s	301ms	1.0%	28.9 MB	51 MB	35.5 MB	57.5 MB	519.5 KB	255.9 KB	480	690	30573	301	30265344	53460992	37273600	60280832	531953	261999
74	e6/e6af26	14404059	similarity (23)	COMPLETED	0	2016-11-29 18:27:22.001	30.5s	1.2s	37.0%	109.3 MB	157.4 MB	109.3 MB	157.5 MB	908.6 KB	376.2 KB	309	569	30526	1224	114626560	165081088	114626560	165109760	930358	385224
76	b8/1321d8	14404061	similarity (25)	COMPLETED	0	2016-11-29 18:27:22.131	30.4s	270ms	1.0%	8.5 MB	30.6 MB	27.8 MB	49.8 MB	125.7 KB	4.9 KB	175	450	30418	270	8888320	32133120	29130752	52166656	128691	5030
77	28/022bc7	14404062	similarity (26)	COMPLETED	0	2016-11-29 18:27:22.194	30.4s	246ms	2.0%	28.9 MB	51 MB	1.3 MB	11.1 MB	210.2 KB	101 KB	314	636	30372	246	30273536	53460992	1355776	11640832	215197	103465
78	c6/a67817	14404063	similarity (27)	COMPLETED	0	2016-11-29 18:27:22.259	30.3s	351ms	8.0%	38.2 MB	59.8 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30325	351	40083456	62742528	1351680	11640832	8154	0
81	8d/b324e8	14404068	similarity (30)	COMPLETED	0	2016-11-29 18:27:22.482	30.1s	525ms	5.0%	35.9 MB	57.7 MB	36 MB	57.9 MB	427.7 KB	10.9 KB	232	468	30127	525	37617664	60526592	37777408	60682240	437986	11139
83	ba/825a6b	14404070	similarity (32)	COMPLETED	0	2016-11-29 18:27:22.635	30s	357ms	0.0%	8.5 MB	30.6 MB	21.2 MB	43.3 MB	605.2 KB	429.2 KB	410	737	29996	357	8892416	32133120	22188032	45408256	619739	439463
85	3f/433f39	14404072	similarity (34)	COMPLETED	0	2016-11-29 18:27:22.761	30.6s	280ms	1.0%	8.5 MB	30.6 MB	34.5 MB	56.5 MB	158.5 KB	5 KB	200	451	30637	280	8880128	32133120	36171776	59195392	162280	5115
75	02/70947c	14404060	similarity (24)	COMPLETED	0	2016-11-29 18:27:22.068	1m 1s	5.5s	73.0%	114 MB	161.9 MB	114 MB	162 MB	1.5 MB	27.4 KB	256	487	61329	5537	119549952	169807872	119549952	169832448	1618832	28108
79	f6/1acec8	14404065	similarity (28)	COMPLETED	0	2016-11-29 18:27:22.329	1m 1s	1.3s	75.0%	109.8 MB	157.8 MB	110 MB	158 MB	704.4 KB	15 KB	240	475	61082	1254	115183616	165462016	115294208	165646336	721314	15369
80	be/006d61	14404067	similarity (29)	COMPLETED	0	2016-11-29 18:27:22.404	1m 1s	1.8s	74.0%	111.1 MB	159.3 MB	111.1 MB	159.3 MB	858.3 KB	19.2 KB	213	473	61023	1809	116543488	167002112	116543488	167026688	878950	19647
82	77/f1b372	14404069	similarity (31)	COMPLETED	0	2016-11-29 18:27:22.571	1m 1s	1.4s	73.0%	109.5 MB	157.6 MB	109.7 MB	157.8 MB	645.5 KB	14.2 KB	240	475	60868	1429	114814976	165240832	115019776	165511168	660970	14509
84	a3/8f83be	14404071	similarity (33)	COMPLETED	0	2016-11-29 18:27:22.698	1m 1s	1.6s	7.0%	109.1 MB	157.2 MB	109.1 MB	157.2 MB	910.6 KB	311.9 KB	318	553	60752	1640	114380800	164818944	114380800	164843520	932440	319418
86	0a/3f38e0	14404073	similarity (35)	COMPLETED	0	2016-11-29 18:27:23.147	1m	5s	73.0%	113.3 MB	161.4 MB	113.4 MB	161.7 MB	1.5 MB	25.9 KB	254	484	60314	4961	118820864	169263104	118910976	169529344	1521578	26564
87	1f/d576f8	14404074	similarity (36)	COMPLETED	0	2016-11-29 18:27:23.223	1m 31s	2s	71.0%	110.5 MB	158.4 MB	110.5 MB	158.4 MB	894.8 KB	17.5 KB	240	474	91181	1986	115851264	166100992	115851264	166125568	916264	17919
88	51/10604a	14404075	similarity (37)	COMPLETED	0	2016-11-29 18:27:23.287	1m 31s	628ms	36.0%	108.6 MB	156.4 MB	72.2 MB	107 MB	432 KB	11.2 KB	240	474	91130	628	113844224	163966976	75681792	112234496	442378	11505
89	2c/f17c77	14404076	similarity (38)	COMPLETED	0	2016-11-29 18:27:23.344	1m 31s	1.3s	37.0%	109.1 MB	157.1 MB	109.3 MB	157.5 MB	1.2 MB	689.6 KB	422	670	91088	1278	114434048	164696064	114655232	165105664	1270354	706171
90	b7/7dd5c9	14404077	similarity (39)	COMPLETED	0	2016-11-29 18:27:23.399	1m 31s	539ms	5.0%	35.8 MB	57.7 MB	36 MB	58 MB	349.6 KB	10 KB	240	474	91045	539	37531648	60530688	37797888	60821504	358036	10251
91	e1/438ccd	14404078	similarity (40)	COMPLETED	0	2016-11-29 18:27:23.452	1m 31s	438ms	9.0%	38.6 MB	60.2 MB	25.1 MB	47.2 MB	214.1 KB	5 KB	192	451	91004	438	40427520	63082496	26324992	49463296	219272	5115
92	fc/880f31	14404079	similarity (41)	COMPLETED	0	2016-11-29 18:27:23.511	1m 31s	358ms	1.0%	8.5 MB	30.6 MB	30.3 MB	52.3 MB	514.1 KB	266.8 KB	345	677	90956	358	8957952	32133120	31760384	54870016	526401	273221
93	aa/6be656	14404080	similarity (42)	COMPLETED	0	2016-11-29 18:27:23.574	1m 31s	1.1s	72.0%	109.4 MB	157.3 MB	109.6 MB	157.6 MB	624.3 KB	121.9 KB	240	502	90905	1096	114724864	164970496	114941952	165289984	639318	124819
94	8f/e38ce3	14404081	similarity (43)	COMPLETED	0	2016-11-29 18:27:23.635	1m 31s	228ms	0.0%	8.5 MB	30.6 MB	35.5 MB	57.4 MB	117.9 KB	6.7 KB	205	462	90857	228	8953856	32133120	37240832	60145664	120744	6810
95	36/3610d1	14404082	similarity (44)	COMPLETED	0	2016-11-29 18:27:23.696	1m 31s	274ms	1.0%	8.5 MB	30.6 MB	31.7 MB	53.6 MB	169.5 KB	7.4 KB	224	464	90807	274	8945664	32133120	33193984	56221696	173618	7623
96	40/aa11d9	14404083	similarity (45)	COMPLETED	0	2016-11-29 18:27:23.756	1m 31s	477ms	6.0%	35.8 MB	57.6 MB	35.8 MB	57.6 MB	328.6 KB	9.6 KB	236	471	90758	477	37486592	60399616	37486592	60420096	336438	9851
97	30/809b40	14404084	similarity (46)	COMPLETED	0	2016-11-29 18:27:23.817	1m 31s	2s	74.0%	110.6 MB	158.7 MB	110.8 MB	158.9 MB	902.4 KB	17.7 KB	244	477	90709	1977	115982336	166453248	116178944	166576128	924048	18123
98	9c/ebac82	14404489	matrix (1)	COMPLETED	0	2016-11-29 18:28:54.924	30.5s	374ms	3.0%	4.3 MB	40.9 MB	4.3 MB	40.9 MB	271.8 KB	79 B	226	3	30488	374	4476928	42848256	4476928	42893312	278362	79
